,rmat_tag,pdt_smiles,frag_in_large,pdt_cleaned,pmi_x,pmi_y
3280,23085,[13C].[14C].[17C].[18O][15C]1[16C][15N][17O]1,[18O][15C]1[16C][15N][17O]1,OC1CNO1,0.31794997138816633,0.8083899455751536
3300,23167,[13C].[14C].[18O][15C]1[16C][17C][15N][17O]1,[18O][15C]1[16C][17C][15N][17O]1,OC1CCNO1,0.42979608490668264,0.7710611679807542
3320,23698,[13C].[14C].[16C][15C][15N][18O][17C].[17O],[16C][15C][15N][18O][17C],CCNOC,0.1770902160447537,0.9001807868075925
3340,23749,[13C].[14C].[16C][15C][15N][17C]([17O])=[18O],[16C][15C][15N][17C]([17O])=[18O],CCNC(O)=O,0.2698709409078593,0.8451731374928289
3360,23780,[13C].[14C].[17C][17O][15N]1[15C][16C][18O]1,[17C][17O][15N]1[15C][16C][18O]1,CON1CCO1,0.2660789239802585,0.9000135738593829
3380,23808,[13C].[14C].[17O]=[17C]=[15N][15C][16C][18O],[17O]=[17C]=[15N][15C][16C][18O],O=C=NCCO,0.14444921548809225,0.9274280570502625
3400,23958,[13C].[14C].[17O][17C]([18O])[15N]1[15C][16C]1,[17O][17C]([18O])[15N]1[15C][16C]1,OC(O)N1CC1,0.40445453785777125,0.7881837516603724
3420,24101,[13C].[14C].[17O][17C]1[16C][15C][15N][18O]1,[17O][17C]1[16C][15C][15N][18O]1,OC1CCNO1,0.6961509989302898,0.8540559662682677
3440,24135,[13C].[14C].[17O]=[17C]1[16C][15C][15N]1[18O],[17O]=[17C]1[16C][15C][15N]1[18O],O=C1CCN1O,0.47398326009898195,0.6363314339571378
3460,24588,[13C].[14C].[16C][15C]([18O])[15N][17C]=[17O],[16C][15C]([18O])[15N][17C]=[17O],CC(O)NC=O,0.3111717593959038,0.9257888498130022
3480,24627,[13C].[14C].[16C]1[17O][15N]2[17C][18O][15C]12,[16C]1[17O][15N]2[17C][18O][15C]12,C1ON2COC12,,
3500,24674,[13C].[14C].[17O][17C][15N]1[16C][15C]1[18O],[17O][17C][15N]1[16C][15C]1[18O],OCN1CC1O,0.1864873867791843,0.9119930182888588
3520,24745,[13C].[14C].[17O]=[17C][16C][15C]1[15N][18O]1,[17O]=[17C][16C][15C]1[15N][18O]1,O=CCC1NO1,0.26427433716389265,0.8491758818744566
3540,24765,[13C].[14C].[17O][17C]1=[15N][15C]([18O])[16C]1,[17O][17C]1=[15N][15C]([18O])[16C]1,OC1=NC(O)C1,0.21623709692435952,0.9200446048951694
3560,25143,[13C].[14C].[17C][17O][15C]1[16C][18O][15N]1,[17C][17O][15C]1[16C][18O][15N]1,COC1CON1,0.2014620732116354,0.9097226882547585
3580,25855,[13C].[14C].[16C][15C]=[15N][18O][17O][17C],[16C][15C]=[15N][18O][17O][17C],CC=NOOC,0.08750343233623294,0.9879804051905493
3600,25914,[13C].[14C].[15N]=[15C][16C][17O][18O].[17C],[15N]=[15C][16C][17O][18O],N=CCOO,0.22477443872594144,0.9133784997792523
3620,26028,[13C].[14C].[15C]1=[15N][17O][17C][16C]1.[18O],[15C]1=[15N][17O][17C][16C]1,C1=NOCC1,0.5232446348035971,0.5393636462913077
3640,26829,[13C].[14C].[16C][15C][17C]1[17O][15N][18O]1,[16C][15C][17C]1[17O][15N][18O]1,CCC1ONO1,0.21579465223852273,0.8900388105697861
3660,26871,[13C].[14C].[16C][15C][17C](=[17O])[15N][18O],[16C][15C][17C](=[17O])[15N][18O],CCC(=O)NO,0.1785727698915435,0.8456620341079922
3680,26916,[13C].[14C].[15C]1[16C][18O][15N][17C]1.[17O],[15C]1[16C][18O][15N][17C]1,C1CONC1,0.5406245104788514,0.5511580121697297
3700,26937,[13C].[14C].[15C]1[16C][18O][17O][15N]=[17C]1,[15C]1[16C][18O][17O][15N]=[17C]1,C1COON=C1,0.5239786255653326,0.586806874400579
3720,27104,[13C].[14C].[15N][16C][15C][17C][17O].[18O],[15N][16C][15C][17C][17O],NCCCO,0.39403248563024484,0.7135110630322673
3740,27141,[13C].[14C].[15C]1[16C][15N]2[17O][17C]12.[18O],[15C]1[16C][15N]2[17O][17C]12,C1CN2OC12,0.45582637011203136,0.7619323006467059
3760,27433,[13C].[14C].[17O]=[15N][17C]1[15C][16C]1.[18O],[17O]=[15N][17C]1[15C][16C]1,O=NC1CC1,0.31682176639120907,0.9670177294671011
3780,27898,[13C].[14C].[16C][15C]([18O])[17C]([15N])[17O],[16C][15C]([18O])[17C]([15N])[17O],CC(O)C(N)O,0.517803001959358,0.8063502533644297
3800,27954,[13C].[14C].[15N][17C]1[17O][16C][15C]1[18O],[15N][17C]1[17O][16C][15C]1[18O],NC1OCC1O,0.5501540638969494,0.6582163793873065
3820,28022,[13C].[14C].[17O][17C]12[15N][16C][15C]1[18O]2,[17O][17C]12[15N][16C][15C]1[18O]2,OC12NCC1O2,0.6051950062225908,0.7964720838176239
3840,28568,[13C].[14C].[16C][15C]([17C]=[15N])[17O][18O],[16C][15C]([17C]=[15N])[17O][18O],CC(C=N)OO,0.3427697600703496,0.7998618388246872
3860,28604,[13C].[14C].[15N]=[17C]1[18O][16C][15C]1[17O],[15N]=[17C]1[18O][16C][15C]1[17O],N=C1OCC1O,0.4656336022803854,0.7263655530543199
3880,28673,[13C].[14C].[17O][15C]1[16C][15N]([18O])[17C]1,[17O][15C]1[16C][15N]([18O])[17C]1,OC1CN(O)C1,0.23665484681199567,0.9007256012358252
3900,28822,[13C].[14C].[18O][15N]1[17O][15C]2[16C][17C]21,[18O][15N]1[17O][15C]2[16C][17C]21,ON1OC2CC21,0.3369983495934913,0.8255655321342676
3920,29456,[13C].[14C].[16C][15C]1[17C][18O][15N]1.[17O],[16C][15C]1[17C][18O][15N]1,CC1CON1,0.32933562076939904,0.8207834810292766
3940,29497,[13C].[14C].[16C][15C]1[15N][17C]1[17O].[18O],[16C][15C]1[15N][17C]1[17O],CC1NC1O,0.31680601451577517,0.846292939138997
3960,29528,[13C].[14C].[18O][16C][15C]1[17C][17O][15N]1,[18O][16C][15C]1[17C][17O][15N]1,OCC1CON1,0.2465696555524489,0.874501133763629
3980,29548,[13C].[14C].[17O]=[17C]1[15N][15C]1[16C][18O],[17O]=[17C]1[15N][15C]1[16C][18O],O=C1NC1CO,0.19691363831714342,0.8901286671410743
4000,29689,[13C].[14C].[16C]1[15C]2[17C][15N]12.[17O].[18O],[16C]1[15C]2[17C][15N]12,C1C2CN12,0.3585911352507264,0.8688534265689223
4020,29834,[13C].[14C].[15N][15C]1[16C][17C]12[17O][18O]2,[15N][15C]1[16C][17C]12[17O][18O]2,NC1CC12OO2,0.39746829879229273,0.824546324074314
4040,31243,[13C].[14C].[16C][15C]=[17C][15N].[17O].[18O],[16C][15C]=[17C][15N],CC=CN,0.09863686696420385,0.9375483761079101
4060,31289,[13C].[14C].[15N][17O][17C]=[15C][16C][18O],[15N][17O][17C]=[15C][16C][18O],NOC=CCO,0.15723812879947652,0.9135800095490604
4080,31358,[13C].[14C].[18O][17C]1=[15C][16C][17O][15N]1,[18O][17C]1=[15C][16C][17O][15N]1,OC1=CCON1,0.2862794830637177,0.7442014721222079
4100,31454,[13C].[14C].[17O]=[17C]=[15C][16C][15N][18O],[17O]=[17C]=[15C][16C][15N][18O],O=C=CCNO,0.33649893474828096,0.7074229630940941
4120,34861,[13C].[14C].[16C]=[15C][17O][15N]=[18O].[17C],[16C]=[15C][17O][15N]=[18O],C=CON=O,0.18428560176885794,0.9679306287526163
4140,35613,[13C].[14C].[16C]=[15C][15N][18O][17C].[17O],[16C]=[15C][15N][18O][17C],C=CNOC,0.08417717727278314,0.9426948600737891
4160,35664,[13C].[14C].[16C]=[15C][15N][17C]([17O])=[18O],[16C]=[15C][15N][17C]([17O])=[18O],C=CNC(O)=O,0.16145136755400175,0.8407430159536003
4180,37069,[13C].[14C].[16C]=[15C][17C][15N][17O][18O],[16C]=[15C][17C][15N][17O][18O],C=CCNOO,0.08962850096466651,0.9961084992141706
4200,37102,[13C].[14C].[16C]=[15C][17C]=[15N][18O][17O],[16C]=[15C][17C]=[15N][18O][17O],C=CC=NOO,0.09388135860656201,0.924116827906172
4220,41009,[13C].[14C][18O][17O][15N][16C].[15C].[17C],[14C][18O][17O][15N][16C],COONC,0.1674115762203213,0.9479135722139265
4240,41058,[13C].[14C][18O][16C][15N][17C]=[17O].[15C],[14C][18O][16C][15N][17C]=[17O],COCNC=O,0.3870482446399022,0.9080079324282287
4260,41205,[13C].[14C][18O][17C]([16C])[15N].[15C].[17O],[14C][18O][17C]([16C])[15N],COC(C)N,0.373953841631226,0.7679731799787469
4280,41258,[13C].[14C][18O][17O][16C][17C][15N].[15C],[14C][18O][17O][16C][17C][15N],COOCCN,0.09698534149036452,0.9737573142386933
4300,41325,[13C].[14C][18O][17O][15N]1[16C][17C]1.[15C],[14C][18O][17O][15N]1[16C][17C]1,COON1CC1,0.21329305205757637,0.8920785558818812
4320,41987,[13C].[14C][18O][17C](=[15N][16C])[17O][15C],[14C][18O][17C](=[15N][16C])[17O][15C],COC(=NC)OC,0.3472219407550941,0.7023583554492874
4340,42183,[13C].[14C][18O][17C](=[16C])[15N][17O][15C],[14C][18O][17C](=[16C])[15N][17O][15C],COC(=C)NOC,0.1489967419125769,0.9040446212296035
4360,42337,[13C].[14C][18O][15C][17O][17C]([16C])=[15N],[14C][18O][15C][17O][17C]([16C])=[15N],COCOC(C)=N,0.1254758325985782,0.8952811452862012
4380,42579,[13C].[14C][18O][17C]=[15N][15C].[16C].[17O],[14C][18O][17C]=[15N][15C],COC=NC,0.16058889114303807,0.8776776136618252
4400,42683,[13C].[14C][18O][17O][16C][15N]([15C])[17C],[14C][18O][17O][16C][15N]([15C])[17C],COOCN(C)C,0.22060238177544386,0.864917104235636
4420,42771,[13C].[14C][18O][16C][17C]([17O])=[15N][15C],[14C][18O][16C][17C]([17O])=[15N][15C],COCC(O)=NC,0.34549343689089124,0.7625821607748567
4440,42908,[13C].[14C][18O][17O][15N]([15C])[17C]=[16C],[14C][18O][17O][15N]([15C])[17C]=[16C],COON(C)C=C,0.2719248704031546,0.8453202637114918
4460,43104,[13C].[14C][18O][15C][15N]=[16C].[17C]=[17O],[14C][18O][15C][15N]=[16C],COCN=C,0.08816660403593261,0.9495920722076603
4480,43139,[13C].[14C][18O][15C][15N]1[16C][17C]1=[17O],[14C][18O][15C][15N]1[16C][17C]1=[17O],COCN1CC1=O,0.24187551944844662,0.9410117614812485
4500,43275,[13C].[14C][18O][17O][15C][15N]=[16C].[17C],[14C][18O][17O][15C][15N]=[16C],COOCN=C,0.17251935022576445,0.9940955688997336
4520,43463,[13C].[14C][18O][15C]1[17O][15N]1[17C].[16C],[14C][18O][15C]1[17O][15N]1[17C],COC1ON1C,0.23472691245535143,0.8837328611948987
4540,43490,[13C].[14C][18O][15C]1[15N]=[17C][16C][17O]1,[14C][18O][15C]1[15N]=[17C][16C][17O]1,COC1N=CCO1,0.27438333196388187,0.8568844701080025
4560,43672,[13C].[14C][18O][16C][17O][15N]=[15C].[17C],[14C][18O][16C][17O][15N]=[15C],COCON=C,0.0565333918565104,0.9617723707171856
4580,43800,[13C].[14C][18O][17O][17C](=[16C])[15N]=[15C],[14C][18O][17O][17C](=[16C])[15N]=[15C],COOC(=C)N=C,0.40414192829031054,0.8121444019797248
4600,43961,[13C].[14C][18O][17O][15C]=[15N][17C].[16C],[14C][18O][17O][15C]=[15N][17C],COOC=NC,0.2733372554916464,0.8114403228799935
4620,44033,[13C].[14C][18O][17O][15C]=[15N][17C]=[16C],[14C][18O][17O][15C]=[15N][17C]=[16C],COOC=NC=C,0.17758612303230145,0.894605672700906
4640,44376,[13C].[14C][18O][17C]([15C])([15N])[17O][16C],[14C][18O][17C]([15C])([15N])[17O][16C],COC(C)(N)OC,0.38840536024771394,0.9932834342456952
4660,44472,[13C].[14C][18O][15N][16C][17O][17C][15C],[14C][18O][15N][16C][17O][17C][15C],CONCOCC,0.2757643903390129,0.8272538416635515
4680,44627,[13C].[14C][18O][16C][17C]1([15C])[15N][17O]1,[14C][18O][16C][17C]1([15C])[15N][17O]1,COCC1(C)NO1,0.27113887290932337,0.8507296982960306
4700,44811,[13C].[14C][18O][15N][17O][17C]([15C])=[16C],[14C][18O][15N][17O][17C]([15C])=[16C],CONOC(C)=C,0.15777007211451885,0.9058925236143905
4720,44978,[13C].[14C][18O][15C][17C]1=[15N][16C][17O]1,[14C][18O][15C][17C]1=[15N][16C][17O]1,COCC1=NCO1,0.12319724192876791,0.9455191281885927
4740,45069,[13C].[14C][18O][15C][17C](=[16C])[15N]=[17O],[14C][18O][15C][17C](=[16C])[15N]=[17O],COCC(=C)N=O,0.37005802007664546,0.7169750024795206
4760,45170,[13C].[14C][18O][17C]([15C][17O])[15N][16C],[14C][18O][17C]([15C][17O])[15N][16C],COC(CO)NC,0.503927327571983,0.649533506284095
4780,45276,[13C].[14C][18O][17O][15C][17C][16C][15N],[14C][18O][17O][15C][17C][16C][15N],COOCCCN,0.1063721523619032,0.959481643408017
4800,45435,[13C].[14C][18O][15C]([17C])[17O][16C][15N],[14C][18O][15C]([17C])[17O][16C][15N],COC(C)OCN,0.29800470008816715,0.8018968659953981
4820,45570,[13C].[14C][18O][15N][17C](=[16C])[15C]=[17O],[14C][18O][15N][17C](=[16C])[15C]=[17O],CONC(=C)C=O,0.2113622470272753,0.8226740351165752
4840,45717,[13C].[14C][18O][17C][15C][15N]([16C])[17O],[14C][18O][17C][15C][15N]([16C])[17O],COCCN(C)O,0.18052396853671224,0.8724871168098272
4860,45775,[13C].[14C][18O][17C](=[17O])[15C][15N]=[16C],[14C][18O][17C](=[17O])[15C][15N]=[16C],COC(=O)CN=C,0.11362727253523584,0.9023960016679006
4880,45829,[13C].[14C][18O][16C][17C]12[15C][15N]1[17O]2,[14C][18O][16C][17C]12[15C][15N]1[17O]2,COCC12CN1O2,0.18315974465588925,0.8657793666306884
4900,45944,[13C].[14C][18O][17O][17C](=[16C])[15C][15N],[14C][18O][17O][17C](=[16C])[15C][15N],COOC(=C)CN,0.31597869404579976,0.7835282574642237
4920,46072,[13C].[14C][18O][15C]1[17C]2[17O][16C][15N]12,[14C][18O][15C]1[17C]2[17O][16C][15N]12,COC1C2OCN12,0.2279596833717156,0.9761391806168636
4940,46157,[13C].[14C][18O][15N]1[17O][15C]1[17C].[16C],[14C][18O][15N]1[17O][15C]1[17C],CON1OC1C,0.3324347600658806,0.8786712488499235
4960,46225,[13C].[14C][18O][17C]1[17O][15C]1[15N]=[16C],[14C][18O][17C]1[17O][15C]1[15N]=[16C],COC1OC1N=C,0.17040520591617334,0.9180000391162394
4980,46279,[13C].[14C][18O][17C]12[16C][15N]1[15C]2[17O],[14C][18O][17C]12[16C][15N]1[15C]2[17O],COC12CN1C2O,0.5416652963403782,0.6584995470050407
5000,46570,[13C].[14C][18O][17O][17C]([16C])[15C]=[15N],[14C][18O][17O][17C]([16C])[15C]=[15N],COOC(C)C=N,0.2650622789390104,0.8342828589554206
5020,47040,[13C].[14C][18O][15N]([16C])[17C]=[15C].[17O],[14C][18O][15N]([16C])[17C]=[15C],CON(C)C=C,0.27874886858586934,0.8111022839220844
5040,47364,[13C].[14C][18O][15C]=[17C]=[15N][17O][16C],[14C][18O][15C]=[17C]=[15N][17O][16C],COC=C=NOC,0.15639819092101312,0.9071400992886574
5060,47518,[13C].[14C][18O][17C]1=[15C][17O][15N]1[16C],[14C][18O][17C]1=[15C][17O][15N]1[16C],COC1=CON1C,0.2871615780109724,0.7323763752370263
5080,47799,[13C].[14C][18O][17C]=[15C][15N].[16C].[17O],[14C][18O][17C]=[15C][15N],COC=CN,0.09223420863211124,0.9877983648434596
5100,47966,[13C].[14C][18O][16C][17C]([17O])=[15C][15N],[14C][18O][16C][17C]([17O])=[15C][15N],COCC(O)=CN,0.19539728240460072,0.829324515188083
5120,48986,[13C].[14C][18O][17C][17O][15N].[15C][16C],[14C][18O][17C][17O][15N],COCON,0.10929528951282026,0.9326099912837384
5140,49276,[13C].[14C][18O][17C]([16C][15C])[17O][15N],[14C][18O][17C]([16C][15C])[17O][15N],COC(CC)ON,0.4600166417142142,0.683417686748704
5160,50312,[13C].[14C][18O][15N]([15C][16C])[17O][17C],[14C][18O][15N]([15C][16C])[17O][17C],CON(CC)OC,0.5599555025438716,0.675401073796202
5180,50499,[13C].[14C][18O][15N]1[15C][16C][17C]1[17O],[14C][18O][15N]1[15C][16C][17C]1[17O],CON1CCC1O,0.42705112040795185,0.7499048974459032
5200,50863,[13C].[14C][18O][16C][15C]1[17O][15N]1[17C],[14C][18O][16C][15C]1[17O][15N]1[17C],COCC1ON1C,0.11358971034100612,0.9652747456170924
5220,51259,[13C].[14C][18O][17C](=[17O])[16C][15C]=[15N],[14C][18O][17C](=[17O])[16C][15C]=[15N],COC(=O)CC=N,0.3182056411161611,0.7456949070521479
5240,51672,[13C].[14C][18O][16C][15C][17C]=[15N][17O],[14C][18O][16C][15C][17C]=[15N][17O],COCCC=NO,0.13557150128634182,0.9407467327274753
5260,51754,[13C].[14C][18O][17O][15N]1[16C][15C][17C]1,[14C][18O][17O][15N]1[16C][15C][17C]1,COON1CCC1,0.3057033373395151,0.9257062728573555
5280,52134,[13C].[14C][18O][15C]([16C])[17C]([15N])=[17O],[14C][18O][15C]([16C])[17C]([15N])=[17O],COC(C)C(N)=O,0.42800699233580897,0.7527892163068955
5300,52204,[13C].[14C][18O][15C]1[16C][17C]12[15N][17O]2,[14C][18O][15C]1[16C][17C]12[15N][17O]2,COC1CC12NO2,0.247808512498545,0.9224743423034827
5320,52325,[13C].[14C][18O][17C][15C]([17O])[16C][15N],[14C][18O][17C][15C]([17O])[16C][15N],COCC(O)CN,0.22812303209393162,0.8312699862654405
5340,52689,[13C].[14C][18O][17C](=[17O])[15C]([16C])[15N],[14C][18O][17C](=[17O])[15C]([16C])[15N],COC(=O)C(C)N,0.31919179796961067,0.7798659173266603
5360,52734,[13C].[14C][18O][17O][16C][15C]1[17C][15N]1,[14C][18O][17O][16C][15C]1[17C][15N]1,COOCC1CN1,0.09450471699585074,0.9755172088030104
5380,52847,[13C].[14C][18O][17O][17C]1[16C][15C]1[15N],[14C][18O][17O][17C]1[16C][15C]1[15N],COOC1CC1N,0.13442896004484287,0.9485646059480775
5400,53524,[13C].[14C][18O][16C][15C]=[17C][17O][15N],[14C][18O][16C][15C]=[17C][17O][15N],COCC=CON,0.12412135347631142,0.9544397559448564
5420,53590,[13C].[14C][18O][17C]([17O])=[15C][16C][15N],[14C][18O][17C]([17O])=[15C][16C][15N],COC(O)=CCN,0.16593330565658373,0.9081313200700117
5440,56084,[13C].[14C][18O][17O][15N][17C][15C]=[16C],[14C][18O][17O][15N][17C][15C]=[16C],COONCC=C,0.13419529312057557,0.9721308264042954
5460,62098,[13C].[14C][17O][17C]([18O])=[15N][16C].[15C],[14C][17O][17C]([18O])=[15N][16C],COC(O)=NC,0.3099589868081642,0.7171478243253497
5480,62307,[13C].[14C][17O][17C](=[15N])[16C][18O].[15C],[14C][17O][17C](=[15N])[16C][18O],COC(=N)CO,0.29494417741285645,0.8058414302607736
5500,62821,[13C].[14C][17O][15N][16C][18O][15C].[17C],[14C][17O][15N][16C][18O][15C],CONCOC,0.09822440684532016,0.94572048164187
5520,63472,[13C].[14C][17O][15C][18O][17C][15N][16C],[14C][17O][15C][18O][17C][15N][16C],COCOCNC,0.09084124314778132,0.9877649094837047
5540,63527,[13C].[14C][17O][15C][18O][17C](=[16C])[15N],[14C][17O][15C][18O][17C](=[16C])[15N],COCOC(=C)N,0.21630202117846356,0.9260965354196141
5560,63736,[13C].[14C][17O][16C][15N]([15C])[18O].[17C],[14C][17O][16C][15N]([15C])[18O],COCN(C)O,0.3332068632691584,0.8916721586032306
5580,64126,[13C].[14C][17O][15N]([17C])[15C][18O].[16C],[14C][17O][15N]([17C])[15C][18O],CON(C)CO,0.31330200728952295,0.7947990452501567
5600,64196,[13C].[14C][17O][15N]1[15C][18O]1.[16C][17C],[14C][17O][15N]1[15C][18O]1,CON1CO1,0.19617396819355448,0.9317126279169475
5620,64280,[13C].[14C][17O][18O][15C][15N][17C]=[16C],[14C][17O][18O][15C][15N][17C]=[16C],COOCNC=C,0.15419152862178315,0.8973437229528429
5640,64472,[13C].[14C][17O][15C][15N][16C][18O].[17C],[14C][17O][15C][15N][16C][18O],COCNCO,0.08272904647626815,0.9933014768401206
5660,64609,[13C].[14C][17O][15C]([18O])[15N]=[17C][16C],[14C][17O][15C]([18O])[15N]=[17C][16C],COC(O)N=CC,0.22004556728446023,0.8622100577449785
5680,64955,[13C].[14C][17O][16C][18O][15C]=[15N][17C],[14C][17O][16C][18O][15C]=[15N][17C],COCOC=NC,0.25543330219671584,0.8221582792180671
5700,65382,[13C].[14C][17O][15N]=[17C][15C].[16C].[18O],[14C][17O][15N]=[17C][15C],CON=CC,0.13609910263607314,0.9064415426316649
5720,65571,[13C].[14C][17O][17C]([15C])[18O][15N]=[16C],[14C][17O][17C]([15C])[18O][15N]=[16C],COC(C)ON=C,0.3422660286877371,0.7574375337488921
5740,65745,[13C].[14C][17O][18O][15N]1[16C][17C]1[15C],[14C][17O][18O][15N]1[16C][17C]1[15C],COON1CC1C,0.18336318102008922,0.9142412798972327
5760,66067,[13C].[14C][17O][16C][15N]1[17C][15C][18O]1,[14C][17O][16C][15N]1[17C][15C][18O]1,COCN1CCO1,0.15900624670970998,0.9398393433592295
5780,66228,[13C].[14C][17O][15N][17C](=[16C])[15C][18O],[14C][17O][15N][17C](=[16C])[15C][18O],CONC(=C)CO,0.320331231291679,0.7838979021974523
5800,66426,[13C].[14C][17O][15C][17C]1[15N][16C][18O]1,[14C][17O][15C][17C]1[15N][16C][18O]1,COCC1NCO1,0.18111637882254406,0.9564863042040881
5820,66564,[13C].[14C][17O][15C]([17C]=[15N])[18O][16C],[14C][17O][15C]([17C]=[15N])[18O][16C],COC(C=N)OC,0.52745069998595,0.638492514517962
5840,66620,[13C].[14C][17O][15C]([18O])[17C](=[16C])[15N],[14C][17O][15C]([18O])[17C](=[16C])[15N],COC(O)C(=C)N,0.45814473863864635,0.8900749562782072
5860,66752,[13C].[14C][17O][16C][18O][15N][15C][17C],[14C][17O][16C][18O][15N][15C][17C],COCONCC,0.09219658984163032,0.9652349641708053
5880,66875,[13C].[14C][17O][15N]1[15C][17C][16C][18O]1,[14C][17O][15N]1[15C][17C][16C][18O]1,CON1CCCO1,0.3997684476065669,0.8966660104275167
5900,67115,[13C].[14C][17O][17C]1[15N][15C]1[18O][16C],[14C][17O][17C]1[15N][15C]1[18O][16C],COC1NC1OC,0.22496176401550116,0.8692529491115728
5920,67195,[13C].[14C][17O][16C][17C]1[15N][15C]1[18O],[14C][17O][16C][17C]1[15N][15C]1[18O],COCC1NC1O,0.23258936696983853,0.8827763922759607
5940,67409,[13C].[14C][17O][15C]1[17C]([16C])[15N]1[18O],[14C][17O][15C]1[17C]([16C])[15N]1[18O],COC1C(C)N1O,0.4424810195320792,0.8344584575072039
5960,67587,[13C].[14C][17O][16C][18O][17C][15C]=[15N],[14C][17O][16C][18O][17C][15C]=[15N],COCOCC=N,0.28948467612250967,0.9106943691607314
5980,67671,[13C].[14C][17O][17C]1([18O])[15C]=[15N][16C]1,[14C][17O][17C]1([18O])[15C]=[15N][16C]1,COC1(O)C=NC1,0.4526864467426118,0.8801108849367051
6000,68081,[13C].[14C][17O][15N]([16C])[18O][17C]=[15C],[14C][17O][15N]([16C])[18O][17C]=[15C],CON(C)OC=C,0.3525297181307887,0.7507555063329903
6020,68237,[13C].[14C][17O][15N]([18O])[17C](=[15C])[16C],[14C][17O][15N]([18O])[17C](=[15C])[16C],CON(O)C(=C)C,0.41210911835595876,0.8122017200318193
6040,68423,[13C].[14C][17O][17C]([15N])=[15C][18O][16C],[14C][17O][17C]([15N])=[15C][18O][16C],COC(N)=COC,0.2701784954587164,0.8372342880924043
6060,68669,[13C].[14C][17O][15C]=[17C][18O][15N].[16C],[14C][17O][15C]=[17C][18O][15N],COC=CON,0.09821819106018587,0.9596121727662773
6080,68745,[13C].[14C][17O][15C]=[17C][16C][15N][18O],[14C][17O][15C]=[17C][16C][15N][18O],COC=CCNO,0.14175411518764863,0.9185964591118034
6100,68935,[13C].[14C][17O][17C]=[15C][15N]([16C])[18O],[14C][17O][17C]=[15C][15N]([16C])[18O],COC=CN(C)O,0.14207603509546568,0.8919466568145996
6120,69032,[13C].[14C][17O][16C][17C]=[15C][15N].[18O],[14C][17O][16C][17C]=[15C][15N],COCC=CN,0.28374598516870886,0.7517655852550564
6140,70052,[13C].[14C][17O][15N]1[17C][18O]1.[15C][16C],[14C][17O][15N]1[17C][18O]1,CON1CO1,0.24448097899256643,0.8617899933492166
6160,70185,[13C].[14C][17O][18O][17C][15N][16C][15C],[14C][17O][18O][17C][15N][16C][15C],COOCNCC,0.08545929743125881,0.9574284101596975
6180,70347,[13C].[14C][17O][17C]([16C][15C])[15N]=[18O],[14C][17O][17C]([16C][15C])[15N]=[18O],COC(CC)N=O,0.37588647615332166,0.7475051964253883
6200,70714,[13C].[14C][17O][16C][15C][18O][17C]#[15N],[14C][17O][16C][15C][18O][17C]#[15N],COCCOC#N,0.1645247911766198,0.9256901648573798
6220,70807,[13C].[14C][17O][15N][17C]1[16C][15C][18O]1,[14C][17O][15N][17C]1[16C][15C][18O]1,CONC1CCO1,0.3373281979106316,0.9639603733362239
6240,71086,[13C].[14C][17O][15C][16C][18O][17C]=[15N],[14C][17O][15C][16C][18O][17C]=[15N],COCCOC=N,0.1846505683370217,0.9091559770543913
6260,71150,[13C].[14C][17O][15C][16C][17C]#[15N].[18O],[14C][17O][15C][16C][17C]#[15N],COCCC#N,0.20942066157137434,0.8581519934053606
6280,71276,[13C].[14C][17O][15C]1[16C][17C]=[15N][18O]1,[14C][17O][15C]1[16C][17C]=[15N][18O]1,COC1CC=NO1,0.25454154154855707,0.8688051147373304
6300,71396,[13C].[14C][17O][15N]1[15C][16C][18O]1.[17C],[14C][17O][15N]1[15C][16C][18O]1,CON1CCO1,0.21745539540029837,0.8841547336130791
6320,71452,[13C].[14C][17O][18O][15N]1[15C][16C]1.[17C],[14C][17O][18O][15N]1[15C][16C]1,COON1CC1,0.14029569411558965,0.9451781225442266
6340,71780,[13C].[14C][17O][18O][15C]([16C])[15N][17C],[14C][17O][18O][15C]([16C])[15N][17C],COOC(C)NC,0.3448305593636987,0.7283735585991052
6360,71825,[13C].[14C][17O][17C]1[18O][15C]2[16C][15N]21,[14C][17O][17C]1[18O][15C]2[16C][15N]21,COC1OC2CN21,0.22684425461138116,0.9022957409647757
6380,72048,[13C].[14C][17O][15C]([16C])[15N]1[17C][18O]1,[14C][17O][15C]([16C])[15N]1[17C][18O]1,COC(C)N1CO1,0.28688415585708116,0.8659490684152737
6400,72231,[13C].[14C][17O][17C][18O][15N]=[15C][16C],[14C][17O][17C][18O][15N]=[15C][16C],COCON=CC,0.09600968557125394,0.9393104280221931
6420,72681,[13C].[14C][17O][18O][15N][17C][15C][16C],[14C][17O][18O][15N][17C][15C][16C],COONCCC,0.12715988341240098,0.9729433985736008
6440,72814,[13C].[14C][17O][17C]1([18O])[15C][16C][15N]1,[14C][17O][17C]1([18O])[15C][16C][15N]1,COC1(O)CCN1,0.44248642142544076,0.9134411272754913
6460,73231,[13C].[14C][17O][15N][16C][15C]([17C])[18O],[14C][17O][15N][16C][15C]([17C])[18O],CONCC(C)O,0.1489743250803784,0.8976884543978934
6480,73583,[13C].[14C][17O][15C]1[16C][17C]1[15N]=[18O],[14C][17O][15C]1[16C][17C]1[15N]=[18O],COC1CC1N=O,0.29536932672607646,0.7958855700910786
