,rmat_tag,distance,largest_frag,largest_cleaned,pmi_x,pmi_y
2040,94715,6.0,O=C1c2ccccc2CN1c1ccc([16CH][17C]([18O])=[15N][14CH]c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc(CC(O)=NCc2ccccc2)cc1,0.06549811426937228,0.9657101340251555
2060,153224,6.0,C[15C][16C@@H]([17C][15N]=[14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC[C@@H](CN=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.05736126639496127,0.9841443886839216
2080,1607520,6.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([13C][15N][18O])c1ccccc1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](CNO)c1ccccc1,0.07465241270561568,0.9572043522747855
2100,1607907,6.0,C[15C]([14C@H]([13C][15N]=[18O])c1ccccc1)[16C@@H]([17C]=[17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC([C@H](CN=O)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.22664925373165237,0.9408169426446715
2120,154210,6.0,C[15C]([15N]=[14CH]c1ccccc1)[16C@@H]([17C][17O][18O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(N=Cc1ccccc1)[C@@H](COO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.06717126349854594,0.9828307857179437
2140,153680,6.0,C[15C](=[18O])[16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[17C](=[17O])[15N]=[14CH]c1ccccc1,CC(=O)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)N=Cc1ccccc1,0.06715870962071119,0.9612584250938023
2160,120292,6.0,C[15C]([15N][14C@@H]([18O])c1ccccc1)[17C](=[17O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(N[C@@H](O)c1ccccc1)C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.08751650574093,0.9876644868292275
2180,26030,6.0,C[15C](=[15N])[16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]1[17O][18O]1,CC(=N)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1OO1,0.1344083983279111,0.9346597194313258
2200,176593,6.0,[15N][16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[17C](=[17O])[14CH]c1ccccc1,N[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)Cc1ccccc1,0.06878127565520005,0.9771582165413014
2220,27118,6.0,C[15C]([17C]=[17O])[16C@H]([15N])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(C=O)[C@H](N)c1ccc(N2Cc3ccccc3C2=O)cc1,0.11263186977547783,0.9231014480017189
2240,96219,6.0,C[15C][17O][17C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N][14CH]c1ccccc1,CCOC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)NCc1ccccc1,0.20888165114993015,0.8762153188479092
2260,96372,6.0,C[15C][17O][17C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N][14CH]c1ccccc1,CCOC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)ONCc1ccccc1,0.096651888844409,0.946496310027328
2280,1313614,6.0,C[15C][15N]([13C][14CH]c1ccccc1)[17C](=[17O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CCN(CCc1ccccc1)C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.13407670881236472,0.9022763154171932
2300,394647,6.0,C[15C]([15N][17C](=[17O])[18O])[16C@H]([14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC(NC(=O)O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.18040414588967668,0.9373673402657778
2320,1352047,6.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]([18O])[17O][14C@H]([13C][15N])c1ccccc1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O[C@H](CN)c1ccccc1,0.12976012486714325,0.9242288432172228
2340,211307,6.0,C[15C]([15N])[16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[17C](=[17O])[14C@H]([18O])c1ccccc1,CC(N)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)[C@H](O)c1ccccc1,0.12397266305493246,0.9386219942347889
2360,97408,6.0,C[15C][15N]([14CH]c1ccccc1)[16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]([17O])=[18O],CCN(Cc1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)=O,0.14926024591280973,0.9185761148253339
2380,1609695,6.0,C[15C]1([16C@H]([18O][17C]=[17O])c2ccc(N3Cc4ccccc4C3=O)cc2)[15N][13C][14C@@H]1c1ccccc1,CC1([C@H](OC=O)c2ccc(N3Cc4ccccc4C3=O)cc2)NC[C@@H]1c1ccccc1,0.21872333596653706,0.8828003556486361
2400,752171,6.0,C[15C]([15N])([14CH]c1ccccc1)[16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]([17O])=[18O],CC(N)(Cc1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)=O,0.11670763544132028,0.9773383987789945
2420,124248,6.0,C[15C]12[16C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)[15N]1[14C@H](c1ccccc1)[18O][17C]2=[17O],CC12[C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)N1[C@H](c1ccccc1)OC2=O,0.11156266221150157,0.9203040777928498
2440,803984,6.0,C[15C]([14C@H]([15N])c1ccccc1)[17C](=[17O])[16C@H]([18O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC([C@H](N)c1ccccc1)C(=O)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.12201422367043831,0.932702508673274
2460,250647,6.0,C[15C][16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]([18O])[14C@H]([15N]=[17O])c1ccccc1,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)[C@H](N=O)c1ccccc1,0.13852704138411664,0.9394873569342589
2480,250666,6.0,C[15C][16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]1[15N][14C@@H]1c1ccccc1,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1N[C@@H]1c1ccccc1,0.09001356325662974,0.9525929358088092
2500,443409,6.0,O=C1c2ccccc2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3)[15N]3[17O][17C]23[18O])cc1,O=C1c2ccccc2CN1c1ccc([C@H]2[C@@H](c3ccccc3)N3OC23O)cc1,0.187444318540199,0.8639759354548133
2520,1370110,6.0,C[15C]([17O])[16C@@H]([17C][15N]1[13C][14C@@H]1c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O)[C@@H](CN1C[C@@H]1c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1269319687489145,0.9140674056980633
2540,1339665,6.0,C[15C](=[15N][13C][14C@@H]([18O])c1ccccc1)[16C@@H]([17C]=[17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(=NC[C@@H](O)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.19689185719616453,0.8380235601788156
2560,443411,6.0,O=C1c2ccccc2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3)[15N]([18O])[17C]2=[17O])cc1,O=C1c2ccccc2CN1c1ccc([C@H]2[C@@H](c3ccccc3)N(O)C2=O)cc1,0.1999302567251321,0.8810932159124032
2580,1370037,6.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17O][17C][15N]1[13C][14C@@H]1c1ccccc1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)OCN1C[C@@H]1c1ccccc1,0.05849268929850216,0.9617012459955839
2600,1321619,6.0,[17O]=[17C]=[15N][13C][14CH]c1ccccc1,O=C=NCCc1ccccc1,0.14348427907149833,0.9758322943728053
2620,810527,6.0,C[15C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[14C@@H](c2ccccc2)[15N]1[17C]=[17O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1C=O,0.1121653836082346,0.9680122494100831
2640,1367192,6.0,C[15C]1[18O][17C]1([17O])[16C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]1[13C][14C@@H]1c1ccccc1,CC1OC1(O)[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)N1C[C@@H]1c1ccccc1,0.23466760941166218,0.8323988229435961
2660,754506,6.0,C[15C]1([14CH]c2ccccc2)[16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[17C]1([17O])[18O][15N],CC1(Cc2ccccc2)[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)ON,0.1328893233472071,0.9481396275890661
2680,117747,7.0,O=C1c2ccccc2CN1c1ccc([16CH][17C]2=[15N][14C@H](c3ccccc3)[18O]2)cc1,O=C1c2ccccc2CN1c1ccc(CC2=N[C@H](c3ccccc3)O2)cc1,0.11797427245900557,0.9165588051910055
2700,811463,7.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)([17C][17O][18O])[14C@H]([15N])c1ccccc1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)(COO)[C@H](N)c1ccccc1,0.11297677094574118,0.9204316390560557
2720,809404,7.0,C[15C]12[18O][15N]([14C@@H]1c1ccccc1)[17C]([17O])[16C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,CC12ON([C@@H]1c1ccccc1)C(O)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,0.08228398597282786,0.9987845808272852
2740,809771,7.0,C[15C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][17C][15N][14C@@H]1c1ccccc1,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)OCN[C@@H]1c1ccccc1,0.0958347873399805,0.9782355549718665
2760,27886,7.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)([17C]=[17O])[18O][15N],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)(C=O)ON,0.09785469009372987,0.9821717483381343
2780,810663,7.0,C[15C]1([16C@@H]([17C])c2ccc(N3Cc4ccccc4C3=O)cc2)[14C@@H](c2ccccc2)[15N]1[17O],CC1([C@@H](C)c2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1O,0.10437594968222134,0.9586591445291812
2800,1399690,7.0,C[15C][16C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]([18O])[13C][14C@@H]([17C]=[17O])c1ccccc1,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)N(O)C[C@@H](C=O)c1ccccc1,0.10415285936241686,0.9375094879836504
2820,94756,7.0,O=C1c2ccccc2CN1c1ccc([16C@H]2[18O][17C]2=[15N][14CH]c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2OC2=NCc2ccccc2)cc1,0.0760236474316467,0.9884012353143903
2840,31238,7.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)=[17C]([18O])[17O][15N],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)=C(O)ON,0.10666988110979833,0.9525217617148478
2860,41040,7.0,O=C1c2ccccc2CN1c1ccc([16CH][15N][17C](=[17O])[18O][14CH]c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc(CNC(=O)OCc2ccccc2)cc1,0.09216575994856432,0.9847912419859548
2880,1401365,7.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]1[13C][14C@H](c2ccccc2)[17C]([18O])[17O]1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N1C[C@H](c2ccccc2)C(O)O1,0.06967009293635798,0.9740676247087123
2900,246584,7.0,C[15C][17C](=[17O])[14C@H]([15N][18O])c1ccccc1,CCC(=O)[C@H](NO)c1ccccc1,0.380341745412572,0.8121319640663027
2920,1334021,7.0,O=C1c2ccccc2CN1c1ccc([16CH][17C][18O][14C@H]([13C][15N][17O])c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc(CCO[C@H](CNO)c2ccccc2)cc1,0.15826596938621423,0.88248173244078
2940,1402263,7.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)=[15N][13C][14C@H](c1ccccc1)[17C]([17O])[18O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)=NC[C@H](c1ccccc1)C(O)O,0.09684603431719575,0.9455804019067997
2960,122031,7.0,c1ccc([14C@H]2[15N][17C][17O][18O]2)cc1,c1ccc([C@H]2NCOO2)cc1,0.18078510184701949,0.8586317349556487
2980,41319,7.0,O=C1c2ccccc2CN1c1ccc([16C@H]([17C]=[17O])[15N][18O][14CH]c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc([C@H](C=O)NOCc2ccccc2)cc1,0.15780266376037538,0.9079168069440996
3000,1400801,7.0,C[15C]1[17O][17C]2([15N][13C][14C@@H]2c2ccccc2)[16C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1OC2(NC[C@@H]2c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.08824238149981738,0.9830043413104764
3020,28806,7.0,C[15C]1([17O])[16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[17C]1[18O][15N],CC1(O)[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1ON,0.09415558964029752,0.9537083191000962
3040,1400966,7.0,C[15C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[17O][17C]([14C@H]([13C][15N])c2ccccc2)[18O]1,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)OC([C@H](CN)c2ccccc2)O1,0.07512207502949497,0.9871007455695561
3060,120774,7.0,C[15C]=[17C]([17O])[18O][14C@H]([15N])c1ccccc1,CC=C(O)O[C@H](N)c1ccccc1,0.15810982752823616,0.8922960698796759
3080,120435,7.0,C[15C]1([17C](=[17O])[16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[15N][14C@H](c2ccccc2)[18O]1,CC1(C(=O)Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@H](c2ccccc2)O1,0.09505023744859994,0.9425156477750362
3100,118908,7.0,C[15C]1[18O][14C@@H](c2ccccc2)[15N]1[16C@@H]([17C]=[17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC1O[C@@H](c2ccccc2)N1[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.10095299442789019,0.9535259938819127
3120,1402532,7.0,C[15C]1[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[18O][17C]1([17O])[14C@H]([13C][15N])c1ccccc1,CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)OC1(O)[C@H](CN)c1ccccc1,0.09064532712798047,0.9607506168044015
3140,118754,7.0,C[15C][15N]1[14C@H](c2ccccc2)[18O][17C][16C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CCN1[C@H](c2ccccc2)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.07274510493467083,0.9738253485530629
3160,811849,7.0,C[15C]12[14C@@H](c3ccccc3)[15N]([17O])[17C]1([18O])[16C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,CC12[C@@H](c3ccccc3)N(O)C1(O)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,0.07788032982173751,0.9861813262559154
3180,1402472,7.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]([18O])[14C@H]([13C][15N])c1ccccc1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)[C@H](CN)c1ccccc1,0.06772278605711907,0.9902758297395138
3200,118739,7.0,C[15C][15N]1[14C@H](c2ccccc2)[18O][17C]12[17O][16C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,CCN1[C@H](c2ccccc2)OC12O[C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,0.10174862633087646,0.9624675626774084
3220,118107,7.0,C[15C][18O][14C@H]([15N][17C]([17O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CCO[C@H](NC(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.20209888046047467,0.8943755131399502
3240,120336,7.0,C[15C]1[15N]2[14C@H](c3ccccc3)[18O][17C]1([17O])[16C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,CC1N2[C@H](c3ccccc3)OC1(O)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,0.1476938094312987,0.9058963945484931
3260,737095,7.0,C[15C]([14CH]c1ccccc1)[15N][16C@@H]([17C]=[17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(Cc1ccccc1)N[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.2460789729519376,0.8309429308792765
3280,95714,7.0,C[15C][18O][17C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N][14CH]c1ccccc1,CCOC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)NCc1ccccc1,0.12172681656017208,0.9737731313490079
3300,1366963,7.0,C[15C][17C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N]1[13C][14C@@H]1c1ccccc1,CCC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)ON1C[C@@H]1c1ccccc1,0.06969419119219969,0.9807666739488731
3320,1342189,7.0,C[15C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N][13C][14C@@H]([18O])c1ccccc1,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)NC[C@@H](O)c1ccccc1,0.07133055557671547,0.9789812693537819
3340,101166,7.0,C[15C]([15N][14CH]c1ccccc1)[17C]([17O])[18O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(NCc1ccccc1)C(O)OCc1ccc(N2Cc3ccccc3C2=O)cc1,0.10152492700166285,0.9754425903614854
3360,1340576,7.0,C[15C]12[16C@H](c3ccc(N4Cc5ccccc5C4=O)cc3)[17C]13[17O][15N]2[13C][14C@H](c1ccccc1)[18O]3,CC12[C@H](c3ccc(N4Cc5ccccc5C4=O)cc3)C13ON2C[C@H](c1ccccc1)O3,0.05639319621194929,0.983484878946022
3380,1365497,7.0,C[15C][18O][17C]([16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]1[13C][14C@@H]1c1ccccc1,CCOC([C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1)N1C[C@@H]1c1ccccc1,0.08198919889548037,0.9532752251266002
3400,767883,7.0,C[15C]([14C@H]([18O])c1ccccc1)[16C@@H]([17C][17O][15N])c1ccc(N2Cc3ccccc3C2=O)cc1,CC([C@H](O)c1ccccc1)[C@@H](CON)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1909448708374747,0.8619081112009254
3420,1366486,7.0,C[15C]([17O][17C])[15N]1[13C][14C@@H]1c1ccccc1,CC(OC)N1C[C@@H]1c1ccccc1,0.1859698663311753,0.9032656648486863
3440,1366020,7.0,C[15C]([17O])[18O][17C][16C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]1[13C][14C@@H]1c1ccccc1,CC(O)OC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)N1C[C@@H]1c1ccccc1,0.23401921498393863,0.848391284899052
3460,101911,7.0,C[15C]1([15N][14CH]c2ccccc2)[17O][17C]12[18O][16C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(NCc2ccccc2)OC12O[C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,0.07708120803751295,0.9428428966909391
3480,1367894,7.0,C[15C]1([15N]2[13C][14C@@H]2c2ccccc2)[18O][17C]1[17O],CC1(N2C[C@@H]2c2ccccc2)OC1O,0.15356364826200933,0.9623230229558004
3500,804108,7.0,C[15C]1[14C@@H](c2ccccc2)[15N]2[18O][17C]1([17O])[16C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N2OC1(O)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,0.11447145540757418,0.9198032156852117
3520,752015,7.0,C[15C]1([14CH]c2ccccc2)[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[18O][17C]=[17O],CC1(Cc2ccccc2)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1OC=O,0.10472479076210173,0.9539358379351609
3540,101326,7.0,C[15C]([15N][14CH]c1ccccc1)[17C]([17O])[16C@H]([18O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(NCc1ccccc1)C(O)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.05862378292060144,0.9833659750908421
3560,761150,7.0,C[15C][14C@H]([18O][17C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17O][15N])c1ccccc1,CC[C@H](OC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)ON)c1ccccc1,0.17189055682817306,0.9331235230096419
3580,753917,7.0,C[15C]([14CH]c1ccccc1)([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]([18O])[17O][15N],CC(Cc1ccccc1)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)ON,0.14303427430773652,0.9482820548633241
3600,70339,7.0,C[15C][16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[17C]([15N])[18O][17O][14CH]c1ccccc1,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(N)OOCc1ccccc1,0.06768006199424018,0.9686352827913542
3620,97321,7.0,C[15C][15N]([14CH]c1ccccc1)[18O][16C@@H]([17C][17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CCN(Cc1ccccc1)O[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.10971561256454045,0.9443600109425705
3640,799258,7.0,C[15C][14C@H]([15N][18O][17C][17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC[C@H](NOCOCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.12268297933331482,0.9291783302754486
3660,97719,7.0,C[15C]([15N][14CH]c1ccccc1)[18O][16C@@H]([17C][17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(NCc1ccccc1)O[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.08571749386875178,0.9719287105853139
3680,97897,7.0,C[15C](=[18O])[15N]([14CH]c1ccccc1)[17C](=[17O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(=O)N(Cc1ccccc1)C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.12284173037628335,0.9279931404821152
3700,1350696,7.0,C[15C][16C@H]([15N][13C][14C@@H]([17O][17C])c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC[C@H](NC[C@@H](OC)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.17552450491889451,0.9706126259209247
3720,799900,7.0,C[15C][14C@H]([15N][17O][17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC[C@H](NOC=Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.05798459364975012,0.9649531117340261
3740,801068,7.0,C[15C]([17O][17C][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([15N][18O])c1ccccc1,CC(OCCc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NO)c1ccccc1,0.09329448370063684,0.9437559249529758
3760,799552,7.0,C[15C][14C@H]([15N][17C][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC[C@H](NCCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.0697692860301295,0.9557053147738754
3780,99411,7.0,C[15C][17C]1[18O][15N]([14CH]c2ccccc2)[16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CCC1ON(Cc2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.16176492322468927,0.8932012644230345
3800,1364967,7.0,O=C1c2ccccc2CN1c1ccc([16C@@H]2[17O][17C]([15N]3[13C][14C@@H]3c3ccccc3)[18O]2)cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2OC(N3C[C@@H]3c3ccccc3)O2)cc1,0.05939862058646239,0.9745171746181182
3820,1351504,7.0,C[15C]1[15N][13C][14C@H](c2ccccc2)[17O][17C][18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1NC[C@H](c2ccccc2)OCO[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.06117616672068161,0.9745221097409534
3840,1351571,7.0,C[15C]1[16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[17C]2[17O][14C@@H](c3ccccc3)[13C][15N]12,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C2O[C@@H](c3ccccc3)CN12,0.1173125938223085,0.9093671285033816
3860,98261,7.0,C[15C]12[17O][17C]([18O]1)[16C@@H](c1ccc(N3Cc4ccccc4C3=O)cc1)[15N]2[14CH]c1ccccc1,CC12OC(O1)[C@@H](c1ccc(N3Cc4ccccc4C3=O)cc1)N2Cc1ccccc1,0.18759653569501686,0.8724687396653215
3880,243516,7.0,[15N][14C@H](c1ccccc1)[17C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17O][18O],N[C@H](c1ccccc1)C(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)OO,0.11001217627295219,0.9837348227896827
3900,243324,7.0,O=C1c2ccccc2CN1c1ccc([16C@H]2[17O][17C]23[15N][14C@@H]3c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2OC23N[C@@H]3c2ccccc2)cc1,0.12024782839103047,0.9121608086171589
3920,243947,7.0,C[15C][18O][15N]1[14C@H](c2ccccc2)[17C](=[17O])[16C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CCON1[C@H](c2ccccc2)C(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.09407231716693333,0.9472033951044818
3940,243861,7.0,C[15C][18O][17C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([15N][17O])c1ccccc1,CCOC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NO)c1ccccc1,0.1233315652477349,0.95046609866557
3960,107962,7.0,C[15C]1([15N]([14CH]c2ccccc2)[17C]=[17O])[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(N(Cc2ccccc2)C=O)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.10019118488384764,0.9564821791708548
3980,107687,7.0,C[15C]([16C@@H]([17C])c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]([14CH]c1ccccc1)[18O][17O],CC([C@@H](C)c1ccc(N2Cc3ccccc3C2=O)cc1)N(Cc1ccccc1)OO,0.19166862370282095,0.9150400835482687
4000,243243,7.0,O=C1c2ccccc2CN1c1ccc([16CH][17C]2([18O])[14C@@H](c3ccccc3)[15N]2[17O])cc1,O=C1c2ccccc2CN1c1ccc(CC2(O)[C@@H](c3ccccc3)N2O)cc1,0.08250162687885862,0.9655371891167374
