rmat_tag,distance,largest_frag,largest_cleaned
8010528,5.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@@H](c2ccccc2F)[15N]1[17C](=[17O])[18O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1C(=O)O
95555,5.0,C[15C][18O][17C]([17O])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][14CH]c1ccccc1F,CCOC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)NCc1ccccc1
95540,5.0,C[15C][18O][17C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17O][15N][14CH]c1ccccc1F,CCOC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)ONCc1ccccc1
1005492,5.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[18O][17C][17O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)N(Cc1ccccc1)OCO
8010544,5.0,C[15C]1([16C@H]([18O][17C]=[17O])c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@@H]1c1ccccc1F,CC1([C@H](OC=O)c2ccc(N3Cc4ccccc4C3=O)cc2)N[C@@H]1c1ccccc1
1005497,5.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([18O])[14CH]c1ccccc1F,CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)N(O)Cc1ccccc1
8008719,5.0,C[15C]([14C@H]([15N])c1ccccc1F)[16C@@H]([17C])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](N)c1ccccc1)[C@@H](C)c1ccc(N2Cc3ccccc3C2=O)cc1
8008610,5.0,C[15C]1[14C@@H](c2ccccc2F)[15N]([17C](=[17O])[18O])[16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N(C(=O)O)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
95040,5.0,O=C1c2cccc(F)c2CN1c1ccc([16CH]=[17C]([18O])[17O][15N][14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(C=C(O)ONCc2ccccc2)cc1
1005509,5.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[17C]([17O])[18O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)N(Cc1ccccc1)C(O)O
8010629,5.0,C[15C]12[14C@@H](c3ccccc3F)[15N]1[16C@@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12[C@@H](c3ccccc3)N1[C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
1005512,5.0,C[15C][16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[17C]=[17O],CC[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)N(C=O)Cc1ccccc1
8008731,5.0,C[15C]([14C@H]([15N])c1ccccc1F)[16C@@H]([17C][18O][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](N)c1ccccc1)[C@@H](COO)c1ccc(N2Cc3ccccc3C2=O)cc1
8008732,5.0,C[15C]1[14C@@H](c2ccccc2F)[15N][18O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NOC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8008733,5.0,C[15C]([14C@H]([15N][17O])c1ccccc1F)[16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](NO)c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1
8010514,5.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@@H](c2ccccc2F)[15N]1[18O][17C]=[17O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1OC=O
8008756,5.0,C[15C]([14C@H]([15N]=[18O])c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](N=O)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1
1001306,5.0,C[15C]([15N][14CH]c1ccccc1F)[17C]([17O])([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)C(O)(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1
1001310,5.0,C[15C]([15N][14CH]c1ccccc1F)[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1
8008751,5.0,C[15C]1[14C@@H](c2ccccc2F)[15N]2[17O][17C]([18O]2)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N2OC(O2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1005335,5.0,C[15C][16C@H]([18O][15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](ONCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1005348,5.0,C[15C][16C@H]([18O][17C]([17O])[15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](OC(O)NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1005392,5.0,C[15C][16C@H]([17O][17C][18O][15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](OCONCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
97406,5.0,C[15C][15N]([14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O],CCN(Cc1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O
1007567,5.0,C[15C]([15N][14CH]c1ccccc1F)[16C@H]([18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1
1007565,5.0,C[15C]([15N][14CH]c1ccccc1F)[16C@H]([18O][17C][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)[C@H](OCO)c1ccc(N2Cc3ccccc3C2=O)cc1
8011824,5.0,C[15C]1([14C@H]([15N])c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[17O],CC1([C@H](N)c2ccccc2)C(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8000499,5.0,C[15C]1[18O][17C](=[17O])[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@@H]1c1ccccc1F,CC1OC(=O)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N[C@@H]1c1ccccc1
94353,5.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][18O][17C](=[17O])[15N][14CH]c2ccccc2F)cc1,O=C(NCc1ccccc1)OCc1ccc(N2Cc3ccccc3C2=O)cc1
1007701,5.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C][17O][15N]1[14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)CON1Cc1ccccc1
41320,5.0,[15N][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][14CH]c1ccccc1F,N[C@@H](C(=O)OCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
8003939,5.0,C[15C]([14C@H]([15N])c1ccccc1F)[17C]([17O])([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC([C@H](N)c1ccccc1)C(O)(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1
1007699,5.0,C[15C]([16C@@H]([17C][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([18O])[14CH]c1ccccc1F,CC([C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1)N(O)Cc1ccccc1
8013724,5.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][18O][17C]=[17O])c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NOC=O)c1ccccc1
1007944,5.0,C[15C]([18O])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][14CH]c1ccccc1F,CC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)NCc1ccccc1
1007698,5.0,C[15C]([15N][14CH]c1ccccc1F)[16C@@H]([17C][17O][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)[C@@H](COO)c1ccc(N2Cc3ccccc3C2=O)cc1
8011685,5.0,C[15C]1([17C](=[17O])[18O])[14C@@H](c2ccccc2F)[15N][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(C(=O)O)[C@@H](c2ccccc2)N[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1007721,5.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]2([17O][18O]2)[15N]1[14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C2(OO2)N1Cc1ccccc1
8002253,5.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC1[C@@H](c2ccccc2)N1[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
8011832,5.0,C[15C]1([14C@H]([15N])c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]12[17O][18O]2,CC1([C@H](N)c2ccccc2)[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C12OO2
1007715,5.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]([18O])[15N]1[14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(O)N1Cc1ccccc1
70348,5.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([15N])([18O])[17O][14CH]c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(N)(O)OCc1ccccc1
8011837,5.0,C[15C]1([14C@H]([15N][18O])c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1=[17O],CC1([C@H](NO)c2ccccc2)C(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
71538,5.0,C[15C]([15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([18O])[17O][14CH]c1ccccc1F,CC(N)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)OCc1ccccc1
8002552,5.0,C[15C]1([18O][17C](=[17O])[16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@@H]1c1ccccc1F,CC1(OC(=O)Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@@H]1c1ccccc1
1007537,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([18O])[14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N(O)Cc1ccccc1
51259,5.0,C[15C](=[15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][14CH]c1ccccc1F,CC(=N)[C@@H](C(=O)OCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
8011834,5.0,C[15C]12[14C@@H](c3ccccc3F)[15N][17O][17C]1([18O])[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12[C@@H](c3ccccc3)NOC1(O)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
70329,5.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O][14CH]c1ccccc1F)[18O][15N],CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(ON)OCc1ccccc1
1007533,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[17O][17C][18O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N(Cc1ccccc1)OCO
1007552,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[17C]=[17O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N(C=O)Cc1ccccc1
1007683,5.0,C[15C]([15N][14CH]c1ccccc1F)[16C@@H]([17C])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)[C@@H](C)c1ccc(N2Cc3ccccc3C2=O)cc1
1007159,5.0,C[15C]12[17O][17C]([15N][14CH]c3ccccc3F)([18O]1)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC(NCc3ccccc3)(O1)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
1007549,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]([14CH]c1ccccc1F)[17C]([17O])[18O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N(Cc1ccccc1)C(O)O
94517,5.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][15N]([14CH]c2ccccc2F)[17C](=[17O])[18O])cc1,O=C(O)N(Cc1ccccc1)Cc1ccc(N2Cc3ccccc3C2=O)cc1
8011532,5.0,C[15C]1([14C@H]([15N])c2ccccc2F)[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][17C]1=[17O],CC1([C@H](N)c2ccccc2)C(=O)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1007954,5.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][17C](=[17O])[15N]1[14CH]c1ccccc1F,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)OC(=O)N1Cc1ccccc1
8002143,5.0,C[15C]1[14C@@H](c2ccccc2F)[15N]1[18O][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)N1OC(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1
94533,5.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([15N][14CH]c2ccccc2F)[18O][17C]=[17O])cc1,O=CO[C@@H](NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
8013753,5.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N][17C](=[17O])[18O])c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NC(=O)O)c1ccccc1
11046072,5.0,C[15C](=[14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][15N],CC(=Cc1ccccc1)[C@@H](C(=O)ON)c1ccc(N2Cc3ccccc3C2=O)cc1
8003944,5.0,C[15C]([14C@H]([15N])c1ccccc1F)[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1
94503,5.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][15N]([14CH]c2ccccc2F)[18O][17C]=[17O])cc1,O=CON(Cc1ccccc1)Cc1ccc(N2Cc3ccccc3C2=O)cc1
1007996,5.0,C[15C]1([18O][17C]=[17O])[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N]1[14CH]c1ccccc1F,CC1(OC=O)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1Cc1ccccc1
1007577,5.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][17C](=[17O])[15N]1[14CH]c1ccccc1F,CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)OC(=O)N1Cc1ccccc1
2052525,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[17C]([17O])[18O]1,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@H](c2ccccc2)C(O)O1
2050356,6.0,C[15C][16C@H]([18O][17C]1[17O][15N][14C@@H]1c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](OC1ON[C@@H]1c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
2052596,6.0,C[15C]12[15N][14C@H](c3ccccc3F)[17C]([18O]1)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12N[C@H](c3ccccc3)C(O1)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
2053293,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([18O])[14C@H]([15N])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)[C@H](N)c1ccccc1
2053129,6.0,C[15C]1=[15N][14C@H](c2ccccc2F)[17C]2([17O][18O]2)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1=N[C@H](c2ccccc2)C2(OO2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
2052578,6.0,C[15C]12[18O][17C](=[17O])[14C@@H](c3ccccc3F)[15N]1[16C@@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC(=O)[C@@H](c3ccccc3)N1[C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
8009927,6.0,C[15C]1([14C@H]([15N][18O])c2ccccc2F)[17O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1([C@H](NO)c2ccccc2)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
2045886,6.0,C[15C]1[15N][14C@H](c2ccccc2F)[17C]([18O])([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17O]1,CC1N[C@H](c2ccccc2)C(O)(Cc2ccc(N3Cc4ccccc4C3=O)cc2)O1
2052360,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]2([17O])[14C@@H](c3ccccc3F)[15N]12,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C2(O)[C@@H](c3ccccc3)N12
8066781,6.0,C[15C]([15N])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@@H](c1ccccc1F)[17C](=[17O])[18O],CC(N)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](C(=O)O)c1ccccc1
8010524,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@@H](c2ccccc2F)[15N]1[17C]([17O])[18O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1C(O)O
2052527,6.0,C[15C]([18O])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][14C@@H]([17C]=[17O])c1ccccc1F,CC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N[C@@H](C=O)c1ccccc1
9080292,6.0,C[15C]1([15N])[14C@@H](c2ccccc2F)[16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N)[C@@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8064718,6.0,C[15C]1[14C@@H](c2ccccc2F)[17C]([18O])([17O][15N])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)C(O)(ON)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8010527,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@@H](c2ccccc2F)[15N]1[17C]=[17O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1C=O
9065555,6.0,C[15C][14C@@H](c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][15N],CC[C@@H](c1ccccc1)[C@@H](C(=O)ON)c1ccc(N2Cc3ccccc3C2=O)cc1
2053096,6.0,C[15C]1=[15N][14C@H](c2ccccc2F)[17C](=[17O])[18O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1=N[C@H](c2ccccc2)C(=O)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
2053123,6.0,C[15C]1=[15N][14C@H](c2ccccc2F)[17C]([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1=N[C@H](c2ccccc2)C(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
2052829,6.0,C[15C]1([17O])[15N][14C@H](c2ccccc2F)[17C]([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(O)N[C@H](c2ccccc2)C(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8009946,6.0,C[15C]12[17O][17C]3([18O][15N]3[14C@@H]1c1ccccc1F)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC3(ON3[C@@H]1c1ccccc1)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
2052605,6.0,C[15C]12[18O][15N]1[14C@H](c1ccccc1F)[17C](=[17O])[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12ON1[C@H](c1ccccc1)C(=O)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
9068763,6.0,C[15C]([15N])[14C@@H](c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC(N)[C@@H](c1ccccc1)[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
8010507,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@@H](c2ccccc2F)[15N]1[18O][17C][17O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1OCO
2050347,6.0,C[15C][16C@H]([18O][17C][14C@H]([15N])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](OC[C@H](N)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
2052603,6.0,C[15C]12[18O][17C]3([17O][15N]1[14C@@H]3c1ccccc1F)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC3(ON1[C@@H]3c1ccccc1)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
2046892,6.0,C[15C][17C]([17O])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CCC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1
2053084,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)=[15N][14C@H](c1ccccc1F)[17C]([17O])[18O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)=N[C@H](c1ccccc1)C(O)O
8010512,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@@H](c2ccccc2F)[15N]1[18O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1O
8067138,6.0,C[15C]1([15N])[14C@@H](c2ccccc2F)[17C](=[17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N)[C@@H](c2ccccc2)C(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
2053087,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)=[15N][14C@@H]([17C]=[17O])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)=N[C@@H](C=O)c1ccccc1
2046295,6.0,C[15C]=[15N][14C@H](c1ccccc1F)[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC=N[C@@H](C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
8009943,6.0,C[15C]12[17O][17C]([15N][14C@@H]1c1ccccc1F)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC(N[C@@H]1c1ccccc1)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
8009937,6.0,C[15C]1([17O])[14C@@H](c2ccccc2F)[15N][17C]([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(O)[C@@H](c2ccccc2)NC(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
8067133,6.0,C[15C]1([15N])[14C@@H](c2ccccc2F)[17C]([17O])([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N)[C@@H](c2ccccc2)C(O)(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
2046293,6.0,C[15C]=[15N][14C@H](c1ccccc1F)[17C]([17O])([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC=N[C@H](c1ccccc1)C(O)(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1
2051086,6.0,C[15C]([18O])[16C@H]([15N][14C@@H]([17C]=[17O])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O)[C@H](N[C@@H](C=O)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
2053398,6.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17O][17C]1([18O])[14C@H]([15N])c1ccccc1F,CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)OC1(O)[C@H](N)c1ccccc1
2053312,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([17O])[18O][15N][14C@@H]1c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C1(O)ON[C@@H]1c1ccccc1
2054238,6.0,C[15C]1([17O])[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([18O])[14C@H]([15N])c1ccccc1F,CC1(O)[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)[C@H](N)c1ccccc1
2054243,6.0,C[15C]12[17O][17C]1([14C@H]([15N])c1ccccc1F)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC1([C@H](N)c1ccccc1)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
2054556,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[17C]1([17O])[18O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@H](c2ccccc2)C1(O)O
8009773,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17O][17C]([18O])[15N][14C@@H]1c1ccccc1F,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)OC(O)N[C@@H]1c1ccccc1
2045298,6.0,C[15C][15N]1[18O][17C]([17O])([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@H]1c1ccccc1F,CCN1OC(O)(Cc2ccc(N3Cc4ccccc4C3=O)cc2)[C@H]1c1ccccc1
