rmat_tag,pdt_smiles,frag_in_large,pdt_cleaned,pmi_x,pmi_y
1001170,[13C].[14C][15N][15C][17C](=[17O])[18O][16C],[14C][15N][15C][17C](=[17O])[18O][16C],CNCC(=O)OC,0.19259659460858602,0.8799869886746361
1001255,[13C].[14C][15N]([16C])[15C][17C](=[17O])[18O],[14C][15N]([16C])[15C][17C](=[17O])[18O],CN(C)CC(=O)O,0.32978875551774695,0.9053227599537165
1001301,[13C].[14C][15N][15C][17C]([16C])[17O].[18O],[14C][15N][15C][17C]([16C])[17O],CNCC(C)O,0.2855371574771824,0.7929991521442025
1001306,[13C].[14C][15N][15C][17C]([16C])([17O])[18O],[14C][15N][15C][17C]([16C])([17O])[18O],CNCC(C)(O)O,0.3300916533379145,0.9911879842964331
1001307,[13C].[14C][15N][15C][17C]1([16C])[17O][18O]1,[14C][15N][15C][17C]1([16C])[17O][18O]1,CNCC1(C)OO1,0.2674798993619547,0.8965914779155111
1001309,[13C].[14C][15N]1[15C][17C]([16C])([18O])[17O]1,[14C][15N]1[15C][17C]([16C])([18O])[17O]1,CN1CC(C)(O)O1,0.3652884440980778,0.9049228007314148
1001310,[13C].[14C][15N][15C][17C]([16C])=[17O].[18O],[14C][15N][15C][17C]([16C])=[17O],CNCC(C)=O,0.18263669557057804,0.8538098023896529
1001311,[13C].[14C][15N]([18O])[15C][17C]([16C])=[17O],[14C][15N]([18O])[15C][17C]([16C])=[17O],CN(O)CC(C)=O,0.31173787111561313,0.9410516632796784
1001330,[13C].[14C][15N][15C][17C]1([17O])[16C][18O]1,[14C][15N][15C][17C]1([17O])[16C][18O]1,CNCC1(O)CO1,0.2726787820038027,0.8486471271903571
1001332,[13C].[14C][15N][15C][17C](=[17O])[16C][18O],[14C][15N][15C][17C](=[17O])[16C][18O],CNCC(=O)CO,0.1177600808203452,0.9072490924510879
1001404,[13C].[14C][15N]1[15C][17C]([17O])([18O])[16C]1,[14C][15N]1[15C][17C]([17O])([18O])[16C]1,CN1CC(O)(O)C1,0.3319695004235133,0.9348391709341127
1001406,[13C].[14C][15N]1[15C][17C](=[17O])[16C]1.[18O],[14C][15N]1[15C][17C](=[17O])[16C]1,CN1CC(=O)C1,0.21179411768233364,0.8675419836014818
1001626,[13C].[14C][15N][15C]([18O])[17C]([16C])=[17O],[14C][15N][15C]([18O])[17C]([16C])=[17O],CNC(O)C(C)=O,0.3471296501321924,0.7337701029607191
1001896,[13C].[14C][15N][15C]1[17O][17C]1([16C])[18O],[14C][15N][15C]1[17O][17C]1([16C])[18O],CNC1OC1(C)O,0.3185435119875246,0.9068091090495269
1002237,[13C].[14C][15N]=[15C][17C]([16C])([17O])[18O],[14C][15N]=[15C][17C]([16C])([17O])[18O],CN=CC(C)(O)O,0.30921251914889597,0.9817337853990309
1002239,[13C].[14C][15N]=[15C][17C]([16C])=[17O].[18O],[14C][15N]=[15C][17C]([16C])=[17O],CN=CC(C)=O,0.1806235219113517,0.8425254547636928
1005335,[13C].[14C][15N][18O][16C][15C].[17C]=[17O],[14C][15N][18O][16C][15C],CNOCC,0.14615555288755946,0.9949436116258806
1005348,[13C].[14C][15N][17C]([17O])[18O][16C][15C],[14C][15N][17C]([17O])[18O][16C][15C],CNC(O)OCC,0.27648664847928806,0.8885770081321722
1005351,[13C].[14C][15N]([17C]=[17O])[18O][16C][15C],[14C][15N]([17C]=[17O])[18O][16C][15C],CN(C=O)OCC,0.1730902760702643,0.8832503461276603
1005352,[13C].[14C][15N][17C](=[17O])[18O][16C][15C],[14C][15N][17C](=[17O])[18O][16C][15C],CNC(=O)OCC,0.13937594977074724,0.8827756142969398
1005392,[13C].[14C][15N][18O][17C][17O][16C][15C],[14C][15N][18O][17C][17O][16C][15C],CNOCOCC,0.22583167599138262,0.9087637953574218
1005405,[13C].[14C][15N][17C][17O][16C][15C].[18O],[14C][15N][17C][17O][16C][15C],CNCOCC,0.0940324461002771,0.9783603091413978
1005408,[13C].[14C][15N]1[18O][17C]1[17O][16C][15C],[14C][15N]1[18O][17C]1[17O][16C][15C],CN1OC1OCC,0.12483924946805224,0.9597964843825271
1005416,[13C].[14C][15N]=[17C]([18O])[17O][16C][15C],[14C][15N]=[17C]([18O])[17O][16C][15C],CN=C(O)OCC,0.2127914103458644,0.8110693851389883
1005489,[13C].[14C][15N]([16C][15C])[17O][17C].[18O],[14C][15N]([16C][15C])[17O][17C],CN(CC)OC,0.370417992261075,0.8126223623077823
1005492,[13C].[14C][15N]([16C][15C])[18O][17C][17O],[14C][15N]([16C][15C])[18O][17C][17O],CN(CC)OCO,0.34478303164725044,0.7283480473126062
1005497,[13C].[14C][15N]([18O])[16C][15C].[17C]=[17O],[14C][15N]([18O])[16C][15C],CN(O)CC,0.34180335204286905,0.7647418536833585
1005498,[13C].[14C][15N][16C][15C].[17O]=[17C][18O],[14C][15N][16C][15C],CNCC,0.150150147554609,0.9338505439785142
1005499,[13C].[14C][15N]([16C][15C])[18O][17C]=[17O],[14C][15N]([16C][15C])[18O][17C]=[17O],CN(CC)OC=O,0.46338184868058296,0.7189564148101699
1005507,[13C].[14C][15N]([16C][15C])[17C][17O].[18O],[14C][15N]([16C][15C])[17C][17O],CN(CC)CO,0.3462783762344966,0.7385252561617844
1005509,[13C].[14C][15N]([16C][15C])[17C]([17O])[18O],[14C][15N]([16C][15C])[17C]([17O])[18O],CN(CC)C(O)O,0.3263077282674005,0.745025611365987
1005510,[13C].[14C][15N]([16C][15C])[17C]1[17O][18O]1,[14C][15N]([16C][15C])[17C]1[17O][18O]1,CN(CC)C1OO1,0.3622032642044979,0.7903087183612625
1005512,[13C].[14C][15N]([16C][15C])[17C]=[17O].[18O],[14C][15N]([16C][15C])[17C]=[17O],CN(CC)C=O,0.5163757910551999,0.6096936688815091
1005513,[13C].[14C][15N]([16C][15C])[17C](=[17O])[18O],[14C][15N]([16C][15C])[17C](=[17O])[18O],CN(CC)C(=O)O,0.4355761358927317,0.6882041621444249
1005635,[13C].[14C][15N][18O][17C][16C][15C].[17O],[14C][15N][18O][17C][16C][15C],CNOCCC,0.15368808393294153,0.9096895122065555
1005646,[13C].[14C][15N][18O][17O][17C][16C][15C],[14C][15N][18O][17O][17C][16C][15C],CNOOCCC,0.13500068674505863,0.9556815345035853
1005649,[13C].[14C][15N]([18O])[17O][17C][16C][15C],[14C][15N]([18O])[17O][17C][16C][15C],CN(O)OCCC,0.15345926190393405,0.8991434308035197
1005653,[13C].[14C][15N][17O][17C]([18O])[16C][15C],[14C][15N][17O][17C]([18O])[16C][15C],CNOC(O)CC,0.1746331725702958,0.906685692626839
1005654,[13C].[14C][15N]1[17O][17C]([16C][15C])[18O]1,[14C][15N]1[17O][17C]([16C][15C])[18O]1,CN1OC(CC)O1,0.2472678424961711,0.9788576881769595
1005661,[13C].[14C][15N][18O][17C](=[17O])[16C][15C],[14C][15N][18O][17C](=[17O])[16C][15C],CNOC(=O)CC,0.17916087804702158,0.9014670831948677
1005662,[13C].[14C][15N][17C][16C][15C].[17O].[18O],[14C][15N][17C][16C][15C],CNCCC,0.10814099866239567,0.9545494279752575
1005665,[13C].[14C][15N]([18O])[17C][16C][15C].[17O],[14C][15N]([18O])[17C][16C][15C],CN(O)CCC,0.2162052863458171,0.8578399331863314
1005669,[13C].[14C][15N][17C]([18O])[16C][15C].[17O],[14C][15N][17C]([18O])[16C][15C],CNC(O)CC,0.5459208626972866,0.7494141768867175
1005670,[13C].[14C][15N][17C]([16C][15C])[18O][17O],[14C][15N][17C]([16C][15C])[18O][17O],CNC(CC)OO,0.46998919585129123,0.6207236603875282
1005671,[13C].[14C][15N]1[18O][17C]1[16C][15C].[17O],[14C][15N]1[18O][17C]1[16C][15C],CN1OC1CC,0.23875777664089062,0.9486270721694119
1005672,[13C].[14C][15N]([17O])[17C]([18O])[16C][15C],[14C][15N]([17O])[17C]([18O])[16C][15C],CN(O)C(O)CC,0.4610750138024858,0.7797927865878496
1005679,[13C].[14C][15N]1[18O][17O][17C]1[16C][15C],[14C][15N]1[18O][17O][17C]1[16C][15C],CN1OOC1CC,0.27112740322246925,0.9636629770654371
1005681,[13C].[14C][15N][17C]([17O])([18O])[16C][15C],[14C][15N][17C]([17O])([18O])[16C][15C],CNC(O)(O)CC,0.36357550084501733,0.9752195753836431
1005682,[13C].[14C][15N][17C]1([16C][15C])[17O][18O]1,[14C][15N][17C]1([16C][15C])[17O][18O]1,CNC1(CC)OO1,0.40704115128468865,0.7728430134471911
1005684,[13C].[14C][15N]1[17O][17C]1([18O])[16C][15C],[14C][15N]1[17O][17C]1([18O])[16C][15C],CN1OC1(O)CC,0.34227574064115135,0.8569016688137289
1005685,[13C].[14C][15N][17C](=[17O])[16C][15C].[18O],[14C][15N][17C](=[17O])[16C][15C],CNC(=O)CC,0.19779580010020925,0.837634138459986
1005686,[13C].[14C][15N]([18O])[17C](=[17O])[16C][15C],[14C][15N]([18O])[17C](=[17O])[16C][15C],CN(O)C(=O)CC,0.3854722118038999,0.7421095276885004
1005687,[13C].[14C][15N]=[17C][16C][15C].[17O].[18O],[14C][15N]=[17C][16C][15C],CN=CCC,0.11575178384877331,0.9478877150797658
1005690,[13C].[14C][15N]=[17C]([18O])[16C][15C].[17O],[14C][15N]=[17C]([18O])[16C][15C],CN=C(O)CC,0.40026936851730316,0.7028921009074758
1005693,[13C].[14C][15N]=[17C]([16C][15C])[17O][18O],[14C][15N]=[17C]([16C][15C])[17O][18O],CN=C(CC)OO,0.4854284578288599,0.6258200358020877
1006122,[13C].[14C][15N][17O][17C][18O][15C][16C],[14C][15N][17O][17C][18O][15C][16C],CNOCOCC,0.05753246349467868,0.9818005729804614
1006124,[13C].[14C][15N][18O][15C][16C].[17C]=[17O],[14C][15N][18O][15C][16C],CNOCC,0.15723243774978465,0.9407465051660701
1006131,[13C].[14C][15N][17C][18O][15C][16C].[17O],[14C][15N][17C][18O][15C][16C],CNCOCC,0.17627351689574652,0.9263866529354146
1006137,[13C].[14C][15N][17C]([17O])[18O][15C][16C],[14C][15N][17C]([17O])[18O][15C][16C],CNC(O)OCC,0.26255444624753443,0.8850167257019993
1006138,[13C].[14C][15N]1[17O][17C]1[18O][15C][16C],[14C][15N]1[17O][17C]1[18O][15C][16C],CN1OC1OCC,0.23407351849208408,0.8482087009532268
1006140,[13C].[14C][15N]([17C]=[17O])[18O][15C][16C],[14C][15N]([17C]=[17O])[18O][15C][16C],CN(C=O)OCC,0.3583658676187029,0.7191920964128412
1006141,[13C].[14C][15N][17C](=[17O])[18O][15C][16C],[14C][15N][17C](=[17O])[18O][15C][16C],CNC(=O)OCC,0.18997173455085034,0.8926096090638125
1006147,[13C].[14C][15N]=[17C]([17O])[18O][15C][16C],[14C][15N]=[17C]([17O])[18O][15C][16C],CN=C(O)OCC,0.35789516557784434,0.834255101623038
1006181,[13C].[14C][15N][17C]1[17O][16C][15C][18O]1,[14C][15N][17C]1[17O][16C][15C][18O]1,CNC1OCCO1,0.34633029357133693,0.8835343703959067
1006211,[13C].[14C][15N][16C][15C][18O][17C].[17O],[14C][15N][16C][15C][18O][17C],CNCCOC,0.12154594599082745,0.9473789569948267
1006217,[13C].[14C][15N][16C][15C][18O][17C][17O],[14C][15N][16C][15C][18O][17C][17O],CNCCOCO,0.1531607471790554,0.9698794240569311
1006218,[13C].[14C][15N]1[16C][15C][18O][17C][17O]1,[14C][15N]1[16C][15C][18O][17C][17O]1,CN1CCOCO1,0.38667511821357364,0.7297785208846383
1006219,[13C].[14C][15N][16C][15C][18O].[17C]=[17O],[14C][15N][16C][15C][18O],CNCCO,0.111869453077863,0.9384749083038688
1006220,[13C].[14C][15N]1[16C][15C][18O]1.[17C]=[17O],[14C][15N]1[16C][15C][18O]1,CN1CCO1,0.3264819910660746,0.8068521023614407
1006221,[13C].[14C][15N][16C][15C][18O][17C]=[17O],[14C][15N][16C][15C][18O][17C]=[17O],CNCCOC=O,0.23502434032272732,0.8905060725693887
1006227,[13C].[14C][15N]1[16C][15C][18O][17C]1[17O],[14C][15N]1[16C][15C][18O][17C]1[17O],CN1CCOC1O,0.5420255954502359,0.7241438176015169
1006228,[13C].[14C][15N]([16C][15C][18O])[17C]=[17O],[14C][15N]([16C][15C][18O])[17C]=[17O],CN(CCO)C=O,0.3412743347392881,0.7372125192901484
1006229,[13C].[14C][15N]1[16C][15C][18O][17C]1=[17O],[14C][15N]1[16C][15C][18O][17C]1=[17O],CN1CCOC1=O,0.48194348487413835,0.5733903802891521
1006280,[13C].[14C][15N][18O][15C][16C][17C].[17O],[14C][15N][18O][15C][16C][17C],CNOCCC,0.11969115031228744,0.9844857085046471
1006290,[13C].[14C][15N][18O][15C][16C][17C][17O],[14C][15N][18O][15C][16C][17C][17O],CNOCCCO,0.12454660072860912,0.95355869896354
1006291,[13C].[14C][15N][17O][17C][16C][15C][18O],[14C][15N][17O][17C][16C][15C][18O],CNOCCCO,0.09017540075644226,0.9651520767782458
1006292,[13C].[14C][15N]1[17O][17C][16C][15C][18O]1,[14C][15N]1[17O][17C][16C][15C][18O]1,CN1OCCCO1,0.5160146822598134,0.7578559674141677
1006294,[13C].[14C][15N][17O][17C]1[16C][15C][18O]1,[14C][15N][17O][17C]1[16C][15C][18O]1,CNOC1CCO1,0.23779697292862215,0.9018649663937671
1006296,[13C].[14C][15N][18O][15C][16C][17C]=[17O],[14C][15N][18O][15C][16C][17C]=[17O],CNOCCC=O,0.10111169218801114,0.9541326701927442
1006298,[13C].[14C][15N][17C][16C][15C][18O].[17O],[14C][15N][17C][16C][15C][18O],CNCCCO,0.24044097675592507,0.9147388828520894
1006303,[13C].[14C][15N][17C]1[16C][15C][18O]1.[17O],[14C][15N][17C]1[16C][15C][18O]1,CNC1CCO1,0.24404876313676888,0.862942948890026
1006304,[13C].[14C][15N]([17O])[17C]1[16C][15C][18O]1,[14C][15N]([17O])[17C]1[16C][15C][18O]1,CN(O)C1CCO1,0.29163153988488966,0.7907304755123903
1006306,[13C].[14C][15N][17C]1[16C][15C][18O][17O]1,[14C][15N][17C]1[16C][15C][18O][17O]1,CNC1CCOO1,0.26210885912145915,0.8364400679596955
1006307,[13C].[14C][15N]1[18O][15C][16C][17C]1[17O],[14C][15N]1[18O][15C][16C][17C]1[17O],CN1OCCC1O,0.5099418148793481,0.5774675427495379
1006308,[13C].[14C][15N]1[17O][17C]1[16C][15C][18O],[14C][15N]1[17O][17C]1[16C][15C][18O],CN1OC1CCO,0.17753433412074549,0.9185413131420229
1006310,[13C].[14C][15N]1[17O][17C]12[16C][15C][18O]2,[14C][15N]1[17O][17C]12[16C][15C][18O]2,CN1OC12CCO2,0.35990365035241156,0.9317556071777917
1006311,[13C].[14C][15N][17C](=[17O])[16C][15C][18O],[14C][15N][17C](=[17O])[16C][15C][18O],CNC(=O)CCO,0.12296663980460898,0.8985714534898107
1006312,[13C].[14C][15N]1[18O][15C][16C][17C]1=[17O],[14C][15N]1[18O][15C][16C][17C]1=[17O],CN1OCCC1=O,0.48853197868142717,0.575096855645413
1006315,[13C].[14C][15N]=[17C]1[16C][15C][18O]1.[17O],[14C][15N]=[17C]1[16C][15C][18O]1,CN=C1CCO1,0.23542733345984518,0.8585612615606912
1006316,[13C].[14C][15N]=[17C]([17O])[16C][15C][18O],[14C][15N]=[17C]([17O])[16C][15C][18O],CN=C(O)CCO,0.3201219303491065,0.7402621547212507
1006555,[13C].[14C][15N][16C][15C]=[18O].[17C]=[17O],[14C][15N][16C][15C]=[18O],CNCC=O,0.3956699755002791,0.7702261842595762
1006581,[13C].[14C][15N][17C](=[17O])[16C][15C]=[18O],[14C][15N][17C](=[17O])[16C][15C]=[18O],CNC(=O)CC=O,0.18760932465238153,0.8304439319713468
1006840,[13C].[14C][15N][17C]([18O])[16C][15C][17O],[14C][15N][17C]([18O])[16C][15C][17O],CNC(O)CCO,0.2595664912094189,0.8740877919565638
1006848,[13C].[14C][15N][17C]1([18O])[16C][15C][17O]1,[14C][15N][17C]1([18O])[16C][15C][17O]1,CNC1(O)CCO1,0.5066838718023735,0.7860332430523257
1007081,[13C].[14C][15N][17C]1[17O][15C]([16C])[18O]1,[14C][15N][17C]1[17O][15C]([16C])[18O]1,CNC1OC(C)O1,0.2032372527035645,0.9078094386435184
1007114,[13C].[14C][15N][16C][15C]1[17O][17C][18O]1,[14C][15N][16C][15C]1[17O][17C][18O]1,CNCC1OCO1,0.24281490874922076,0.9780572399483158
1007149,[13C].[14C][15N][18O][15C]1[16C][17C][17O]1,[14C][15N][18O][15C]1[16C][17C][17O]1,CNOC1CCO1,0.18991146564641695,0.8977713379582233
1007157,[13C].[14C][15N][17C]1[16C][15C]([18O])[17O]1,[14C][15N][17C]1[16C][15C]([18O])[17O]1,CNC1CC(O)O1,0.2506961996736223,0.975711105286779
1007159,[13C].[14C][15N][17C]12[16C][15C]([17O]1)[18O]2,[14C][15N][17C]12[16C][15C]([17O]1)[18O]2,CNC12CC(O1)O2,0.35112074729807463,0.9661798823734599
1007382,[13C].[14C][15N][18O][17C][16C][15C]=[17O],[14C][15N][18O][17C][16C][15C]=[17O],CNOCCC=O,0.13341392795529688,0.9321740683178648
1007386,[13C].[14C][15N][17C]([18O])[16C][15C]=[17O],[14C][15N][17C]([18O])[16C][15C]=[17O],CNC(O)CC=O,0.25016796302650346,0.8318269085439471
1007529,[13C].[14C][15N]([15C][16C])[17O][17C].[18O],[14C][15N]([15C][16C])[17O][17C],CN(CC)OC,0.38488344740033203,0.7964036991058849
1007533,[13C].[14C][15N]([15C][16C])[17O][17C][18O],[14C][15N]([15C][16C])[17O][17C][18O],CN(CC)OCO,0.5764929737544718,0.7218189518372519
1007537,[13C].[14C][15N]([18O])[15C][16C].[17C]=[17O],[14C][15N]([18O])[15C][16C],CN(O)CC,0.3578683220233955,0.7602860436576218
1007538,[13C].[14C][15N][15C][16C].[17O]=[17C][18O],[14C][15N][15C][16C],CNCC,0.1522570766403991,0.9412880720263543
1007539,[13C].[14C][15N]([15C][16C])[18O][17C]=[17O],[14C][15N]([15C][16C])[18O][17C]=[17O],CN(CC)OC=O,0.2658417135142265,0.7943164938807773
1007547,[13C].[14C][15N]([15C][16C])[17C][17O].[18O],[14C][15N]([15C][16C])[17C][17O],CN(CC)CO,0.5788146474544197,0.7586445396399529
1007549,[13C].[14C][15N]([15C][16C])[17C]([17O])[18O],[14C][15N]([15C][16C])[17C]([17O])[18O],CN(CC)C(O)O,0.3999815123406653,0.8712236456432197
1007550,[13C].[14C][15N]([15C][16C])[17C]1[17O][18O]1,[14C][15N]([15C][16C])[17C]1[17O][18O]1,CN(CC)C1OO1,0.3871345675428401,0.7848544106118279
1007552,[13C].[14C][15N]([15C][16C])[17C]=[17O].[18O],[14C][15N]([15C][16C])[17C]=[17O],CN(CC)C=O,0.5026277104615099,0.6258633607236362
1007553,[13C].[14C][15N]([15C][16C])[17C](=[17O])[18O],[14C][15N]([15C][16C])[17C](=[17O])[18O],CN(CC)C(=O)O,0.40065630490737325,0.7222004681127924
1007565,[13C].[14C][15N][15C][16C][18O][17C][17O],[14C][15N][15C][16C][18O][17C][17O],CNCCOCO,0.10224049564792051,0.9475341081216903
1007567,[13C].[14C][15N][15C][16C][18O].[17C]=[17O],[14C][15N][15C][16C][18O],CNCCO,0.3593017147952672,0.7547784623161204
1007568,[13C].[14C][15N]1[15C][16C][18O]1.[17C]=[17O],[14C][15N]1[15C][16C][18O]1,CN1CCO1,0.3312991503246567,0.8099002775176016
1007569,[13C].[14C][15N][15C][16C][18O][17C]=[17O],[14C][15N][15C][16C][18O][17C]=[17O],CNCCOC=O,0.11106720012816598,0.9536790381716436
1007576,[13C].[14C][15N]([15C][16C][18O])[17C]=[17O],[14C][15N]([15C][16C][18O])[17C]=[17O],CN(CCO)C=O,0.34598149427187697,0.8049150318742904
1007577,[13C].[14C][15N]1[15C][16C][18O][17C]1=[17O],[14C][15N]1[15C][16C][18O][17C]1=[17O],CN1CCOC1=O,0.4902230756143948,0.5809903412751402
1007597,[13C].[14C][15N][15C][16C][17O][17C].[18O],[14C][15N][15C][16C][17O][17C],CNCCOC,0.24599439126099756,0.909790114386723
1007600,[13C].[14C][15N]1[15C][16C][17O][17C][18O]1,[14C][15N]1[15C][16C][17O][17C][18O]1,CN1CCOCO1,0.49676916704523255,0.7462012313964447
1007608,[13C].[14C][15N]1[15C][16C][17O][17C]1[18O],[14C][15N]1[15C][16C][17O][17C]1[18O],CN1CCOC1O,0.5781077484941879,0.6139307004905318
1007654,[13C].[14C][15N]1[15C][16C]1.[17O]=[17C][18O],[14C][15N]1[15C][16C]1,CN1CC1,0.3547853307291484,0.8435757535381406
1007683,[13C].[14C][15N][15C][16C][17C].[17O].[18O],[14C][15N][15C][16C][17C],CNCCC,0.19536720345018338,0.9218487687985331
1007688,[13C].[14C][15N]([17O])[15C][16C][17C].[18O],[14C][15N]([17O])[15C][16C][17C],CN(O)CCC,0.2148137255921531,0.8645617419728183
1007694,[13C].[14C][15N]1[15C][16C][17C][18O][17O]1,[14C][15N]1[15C][16C][17C][18O][17O]1,CN1CCCOO1,0.3717426181771673,0.7221551479690014
1007697,[13C].[14C][15N][15C][16C][17C][17O].[18O],[14C][15N][15C][16C][17C][17O],CNCCCO,0.28975362880414374,0.7986557791680271
1007698,[13C].[14C][15N][15C][16C][17C][17O][18O],[14C][15N][15C][16C][17C][17O][18O],CNCCCOO,0.23448409361784645,0.9170054526052281
1007699,[13C].[14C][15N]([18O])[15C][16C][17C][17O],[14C][15N]([18O])[15C][16C][17C][17O],CN(O)CCCO,0.3046635488279752,0.7750978678798197
1007701,[13C].[14C][15N]1[15C][16C][17C][17O]1.[18O],[14C][15N]1[15C][16C][17C][17O]1,CN1CCCO1,0.38518568913541834,0.7403308240785577
1007702,[13C].[14C][15N][15C][16C][17C]([17O])[18O],[14C][15N][15C][16C][17C]([17O])[18O],CNCCC(O)O,0.18984989488787282,0.8717342766936238
1007703,[13C].[14C][15N][15C][16C][17C]1[17O][18O]1,[14C][15N][15C][16C][17C]1[17O][18O]1,CNCCC1OO1,0.13869550462632774,0.9791810582171209
1007705,[13C].[14C][15N]1[15C][16C][17C]([18O])[17O]1,[14C][15N]1[15C][16C][17C]([18O])[17O]1,CN1CCC(O)O1,0.3595954086352346,0.7902724864773726
1007708,[13C].[14C][15N][15C][16C][17C]=[17O].[18O],[14C][15N][15C][16C][17C]=[17O],CNCCC=O,0.3854574509245652,0.9064521931072475
1007709,[13C].[14C][15N]([18O])[15C][16C][17C]=[17O],[14C][15N]([18O])[15C][16C][17C]=[17O],CN(O)CCC=O,0.18990920051415128,0.8613075373996565
1007710,[13C].[14C][15N][15C][16C][17C](=[17O])[18O],[14C][15N][15C][16C][17C](=[17O])[18O],CNCCC(=O)O,0.16101959484843345,0.9448781614762775
1007711,[13C].[14C][15N]1[15C][16C][17C](=[17O])[18O]1,[14C][15N]1[15C][16C][17C](=[17O])[18O]1,CN1CCC(=O)O1,0.2846396194236589,0.7950909685504651
1007712,[13C].[14C][15N]1[15C][16C][17C]1.[17O].[18O],[14C][15N]1[15C][16C][17C]1,CN1CCC1,0.41683917087376143,0.8081178935555777
1007715,[13C].[14C][15N]1[15C][16C][17C]1[18O].[17O],[14C][15N]1[15C][16C][17C]1[18O],CN1CCC1O,0.48035762087523687,0.6625051120967352
1007719,[13C].[14C][15N]1[15C][16C][17C]1[17O][18O],[14C][15N]1[15C][16C][17C]1[17O][18O],CN1CCC1OO,0.35896323570613214,0.8147944590704284
1007720,[13C].[14C][15N]1[15C][16C][17C]1([17O])[18O],[14C][15N]1[15C][16C][17C]1([17O])[18O],CN1CCC1(O)O,0.5699304220817862,0.7626227262476303
1007721,[13C].[14C][15N]1[15C][16C][17C]12[17O][18O]2,[14C][15N]1[15C][16C][17C]12[17O][18O]2,CN1CCC12OO2,0.48016303009757216,0.7826191075833746
1007722,[13C].[14C][15N]1[15C][16C][17C]1=[17O].[18O],[14C][15N]1[15C][16C][17C]1=[17O],CN1CCC1=O,0.44996336071886905,0.6286265684891795
1007944,[13C].[14C][15N][15C]([16C])[18O].[17C]=[17O],[14C][15N][15C]([16C])[18O],CNC(C)O,0.3509851442928746,0.7496457895259354
1007945,[13C].[14C][15N]1[18O][15C]1[16C].[17C]=[17O],[14C][15N]1[18O][15C]1[16C],CN1OC1C,0.44181338923234986,0.7828489506736516
1007946,[13C].[14C][15N][15C]([16C])[18O][17C]=[17O],[14C][15N][15C]([16C])[18O][17C]=[17O],CNC(C)OC=O,0.31793524084836466,0.9053988143657954
1007952,[13C].[14C][15N]1[15C]([16C])[18O][17C]1[17O],[14C][15N]1[15C]([16C])[18O][17C]1[17O],CN1C(C)OC1O,0.46557992274082466,0.7581679373761809
1007953,[13C].[14C][15N]([17C]=[17O])[15C]([16C])[18O],[14C][15N]([17C]=[17O])[15C]([16C])[18O],CN(C=O)C(C)O,0.4144305164104343,0.9059824928168135
1007954,[13C].[14C][15N]1[15C]([16C])[18O][17C]1=[17O],[14C][15N]1[15C]([16C])[18O][17C]1=[17O],CN1C(C)OC1=O,0.6211234467169447,0.666071606785742
1007959,[13C].[14C][15N][15C]1[16C][18O]1.[17C]=[17O],[14C][15N][15C]1[16C][18O]1,CNC1CO1,0.23857984368112692,0.8720115674173883
1007971,[13C].[14C][15N][15C]1[16C][17O][17C][18O]1,[14C][15N][15C]1[16C][17O][17C][18O]1,CNC1COCO1,0.26223549537517044,0.8284239045003208
1007994,[13C].[14C][15N]1[16C][15C]1[18O][17C][17O],[14C][15N]1[16C][15C]1[18O][17C][17O],CN1CC1OCO,0.13027450118171935,0.9448391243521309
1007995,[13C].[14C][15N]1[16C][15C]1[18O].[17C]=[17O],[14C][15N]1[16C][15C]1[18O],CN1CC1O,0.2836457148795874,0.8577466607422113
1007996,[13C].[14C][15N]1[16C][15C]1[18O][17C]=[17O],[14C][15N]1[16C][15C]1[18O][17C]=[17O],CN1CC1OC=O,0.2247277567639363,0.9135008162411181
1008009,[13C].[14C][15N][15C]([18O])[16C][17C].[17O],[14C][15N][15C]([18O])[16C][17C],CNC(O)CC,0.4797856657516895,0.7211761489410248
1008015,[13C].[14C][15N]([17O])[15C]1[16C][17C][18O]1,[14C][15N]([17O])[15C]1[16C][17C][18O]1,CN(O)C1CCO1,0.39600811464901586,0.815405363717622
1008017,[13C].[14C][15N][15C]1[16C][17C][17O][18O]1,[14C][15N][15C]1[16C][17C][17O][18O]1,CNC1CCOO1,0.25504182115856344,0.8121017270912819
1008018,[13C].[14C][15N]1[18O][15C]1[16C][17C][17O],[14C][15N]1[18O][15C]1[16C][17C][17O],CN1OC1CCO,0.33971150455011956,0.832522127325103
1008019,[13C].[14C][15N]1[17O][17C][16C][15C]1[18O],[14C][15N]1[17O][17C][16C][15C]1[18O],CN1OCCC1O,0.626285231154199,0.8010423767008936
1008020,[13C].[14C][15N][15C]1[16C][17C]([17O])[18O]1,[14C][15N][15C]1[16C][17C]([17O])[18O]1,CNC1CC(O)O1,0.18269822169349387,0.9100094328950978
1008021,[13C].[14C][15N]1[17O][17C]2[16C][15C]1[18O]2,[14C][15N]1[17O][17C]2[16C][15C]1[18O]2,CN1OC2CC1O2,0.49004187804703186,0.9217143827111254
1008022,[13C].[14C][15N][15C]([18O])[16C][17C]=[17O],[14C][15N][15C]([18O])[16C][17C]=[17O],CNC(O)CC=O,0.5649842321512478,0.8453237262826646
1008023,[13C].[14C][15N]1[18O][15C]1[16C][17C]=[17O],[14C][15N]1[18O][15C]1[16C][17C]=[17O],CN1OC1CC=O,0.1809561020818688,0.8879827635423504
1008024,[13C].[14C][15N][15C]1[16C][17C](=[17O])[18O]1,[14C][15N][15C]1[16C][17C](=[17O])[18O]1,CNC1CC(=O)O1,0.16995367592176538,0.8919513794221713
