rmat_tag,pdt_smiles,frag_in_large,pdt_cleaned,LogP,MW,HBD,HBA,PSA,ROTB,FSP3,SSSR,QED
97311,[13C].[14C][15N]([15C])[17C]([16C])=[17O].[18O],[14C][15N]([15C])[17C]([16C])=[17O],CN(C)C(C)=O,0.09450000000000003,87.12199999999999,0.0,1.0,20.310000000000002,0.0,0.75,0.0,0.40990688283686294
97326,[13C].[14C][15N]([15C])[18O][16C][17C]=[17O],[14C][15N]([15C])[18O][16C][17C]=[17O],CN(C)OCC=O,-0.3215000000000001,103.121,0.0,3.0,29.54,3.0,0.75,0.0,0.3618760083739453
97334,[13C].[14C][15N]([15C])[17C](=[17O])[16C][18O],[14C][15N]([15C])[17C](=[17O])[16C][18O],CN(C)C(=O)CO,-0.9331,103.12099999999998,1.0,2.0,40.540000000000006,1.0,0.75,0.0,0.46535028077033014
97357,[13C].[14C][15N]([15C])[18O][17C]1[16C][17O]1,[14C][15N]([15C])[18O][17C]1[16C][17O]1,CN(C)OC1CO1,-0.16410000000000013,103.121,0.0,3.0,25.0,2.0,1.0,1.0,0.35828027308418614
97365,[13C].[14C][15N]([15C])[17C]1([18O])[16C][17O]1,[14C][15N]([15C])[17C]1([18O])[16C][17O]1,CN(C)C1(O)CO1,-0.7757000000000001,103.12099999999998,1.0,3.0,36.0,1.0,1.0,1.0,0.3492708117670854
97404,[13C].[14C][15N]([15C])[16C][17C][17O].[18O],[14C][15N]([15C])[16C][17C][17O],CN(C)CCO,-0.45970000000000016,89.13799999999999,1.0,2.0,23.47,2.0,1.0,0.0,0.4945926556736864
97406,[13C].[14C][15N]([15C])[16C][17C]([17O])[18O],[14C][15N]([15C])[16C][17C]([17O])[18O],CN(C)CC(O)O,-1.1413,105.13699999999997,2.0,3.0,43.7,2.0,1.0,0.0,0.43612552386996856
97407,[13C].[14C][15N]([15C])[16C][17C]1[17O][18O]1,[14C][15N]([15C])[16C][17C]1[17O][18O]1,CN(C)CC1OO1,-0.16410000000000013,103.12099999999998,0.0,3.0,28.299999999999997,2.0,1.0,1.0,0.35875413155868285
97409,[13C].[14C][15N]([15C])[16C][17C]=[17O].[18O],[14C][15N]([15C])[16C][17C]=[17O],CN(C)CC=O,-0.2531000000000001,87.12199999999999,0.0,2.0,20.310000000000002,2.0,0.75,0.0,0.43263273582729467
97410,[13C].[14C][15N]([15C])[16C][17C](=[17O])[18O],[14C][15N]([15C])[16C][17C](=[17O])[18O],CN(C)CC(=O)O,-0.3674,103.12099999999998,1.0,2.0,40.540000000000006,2.0,0.75,0.0,0.5181724088158179
97460,[13C].[14C][15N]([15C])[17O][17C](=[16C])[18O],[14C][15N]([15C])[17O][17C](=[16C])[18O],CN(C)OC(=C)O,0.5087999999999999,103.121,1.0,3.0,32.7,2.0,0.5,0.0,0.40797118529513926
97680,[13C].[14C][15N]([16C])[15C][18O][17C]=[17O],[14C][15N]([16C])[15C][18O][17C]=[17O],CN(C)COC=O,-0.3215000000000001,103.12099999999998,0.0,3.0,29.54,3.0,0.75,0.0,0.3618760083739453
97705,[13C].[14C][15N][15C][18O][17C]([16C])[17O],[14C][15N][15C][18O][17C]([16C])[17O],CNCOC(C)O,-0.48179999999999995,105.13699999999999,2.0,3.0,41.489999999999995,3.0,1.0,0.0,0.47613242518503374
97709,[13C].[14C][15N][15C][18O][17C]([16C])=[17O],[14C][15N][15C][18O][17C]([16C])=[17O],CNCOC(C)=O,-0.27360000000000007,103.121,1.0,3.0,38.33,2.0,0.75,0.0,0.3858290165809161
97716,[13C].[14C][15N]([15C][18O])[17C]([16C])=[17O],[14C][15N]([15C][18O])[17C]([16C])=[17O],CN(CO)C(C)=O,-0.5855000000000001,103.121,1.0,2.0,40.54,1.0,0.75,0.0,0.4506897091007921
97721,[13C].[14C][15N][15C][18O][16C][17C]=[17O],[14C][15N][15C][18O][16C][17C]=[17O],CNCOCC=O,-0.6212000000000002,103.121,1.0,3.0,38.33,4.0,0.75,0.0,0.2925455997719734
97757,[13C].[14C][15N]([15C][18O])[16C][17C]=[17O],[14C][15N]([15C][18O])[16C][17C]=[17O],CN(CO)CC=O,-0.9331000000000003,103.121,1.0,3.0,40.54,3.0,0.75,0.0,0.37023701996144953
97758,[13C].[14C][15N]1[15C][18O][17C](=[17O])[16C]1,[14C][15N]1[15C][18O][17C](=[17O])[16C]1,CN1COC(=O)C1,-0.5675000000000001,101.10499999999999,0.0,3.0,29.54,0.0,0.75,1.0,0.3826696586148944
98031,[13C].[14C][15N][15C][17O][17C][16C].[18O],[14C][15N][15C][17O][17C][16C],CNCOCC,0.19979999999999976,89.138,1.0,2.0,21.259999999999998,3.0,1.0,0.0,0.3937020921561112
98034,[13C].[14C][15N]1[15C][17O][17C]([16C])[18O]1,[14C][15N]1[15C][17O][17C]([16C])[18O]1,CN1COC(C)O1,0.18349999999999989,103.12099999999998,0.0,3.0,21.700000000000003,0.0,1.0,1.0,0.4363587577339446
98042,[13C].[14C][15N]1[15C][17O][17C]1([16C])[18O],[14C][15N]1[15C][17O][17C]1([16C])[18O],CN1COC1(C)O,-0.4281000000000001,103.12099999999998,1.0,3.0,32.7,0.0,1.0,1.0,0.45135919605840474
98051,[13C].[14C][15N][15C][17O][17C]1[16C][18O]1,[14C][15N][15C][17O][17C]1[16C][18O]1,CNCOC1CO1,-0.4638000000000002,103.121,1.0,3.0,33.79,3.0,1.0,1.0,0.3872686373764275
98083,[13C].[14C][15N]1[15C][17O][17C]([18O])[16C]1,[14C][15N]1[15C][17O][17C]([18O])[16C]1,CN1COC(O)C1,-0.7757000000000001,103.12099999999998,1.0,3.0,32.7,0.0,1.0,1.0,0.43647714513293473
98110,[13C].[14C][15N][15C][17O][17C](=[16C])[18O],[14C][15N][15C][17O][17C](=[16C])[18O],CNCOC(=C)O,0.2091,103.121,2.0,3.0,41.489999999999995,3.0,0.5,0.0,0.3960184743648891
98239,[13C].[14C][15N][15C]1[17O][17C]([16C])[18O]1,[14C][15N][15C]1[17O][17C]([16C])[18O]1,CNC1OC(C)O1,-0.11780000000000035,103.121,1.0,3.0,30.49,1.0,1.0,1.0,0.5016548513877087
98642,[13C].[14C][15N]=[15C][18O][17C]([16C])=[17O],[14C][15N]=[15C][18O][17C]([16C])=[17O],CN=COC(C)=O,0.2076,101.10499999999999,0.0,3.0,38.66,1.0,0.5,0.0,0.26879307001494496
98735,[13C].[14C][15N]=[15C][17O][17C]([16C])[18O],[14C][15N]=[15C][17O][17C]([16C])[18O],CN=COC(C)O,-0.0005999999999999894,103.12099999999998,1.0,3.0,41.82,2.0,0.75,0.0,0.30342068510186726
99088,[13C].[14C][15N]([16C])[18O][17C]([15C])=[17O],[14C][15N]([16C])[18O][17C]([15C])=[17O],CN(C)OC(C)=O,0.026100000000000012,103.121,0.0,3.0,29.54,1.0,0.75,0.0,0.43823801176538024
99115,[13C].[14C][15N][16C][18O][17C]([15C])=[17O],[14C][15N][16C][18O][17C]([15C])=[17O],CNCOC(C)=O,-0.27360000000000007,103.121,1.0,3.0,38.33,2.0,0.75,0.0,0.3858290165809161
99252,[13C].[14C][15N][17O][17C]([15C])[16C].[18O],[14C][15N][17O][17C]([15C])[16C],CNOC(C)C,0.5458000000000001,89.138,1.0,2.0,21.259999999999998,2.0,1.0,0.0,0.49858553264833366
99256,[13C].[14C][15N][18O][17C]([15C])([16C])[17O],[14C][15N][18O][17C]([15C])([16C])[17O],CNOC(C)(C)O,-0.13420000000000004,105.13699999999999,2.0,3.0,41.489999999999995,2.0,1.0,0.0,0.3793157193382227
99258,[13C].[14C][15N]1[17O][17C]([15C])([16C])[18O]1,[14C][15N]1[17O][17C]([15C])([16C])[18O]1,CN1OC(C)(C)O1,0.5310999999999999,103.121,0.0,3.0,21.700000000000003,0.0,1.0,1.0,0.4461114014782088
99274,[13C].[14C][15N][17C]([15C])([16C])[17O].[18O],[14C][15N][17C]([15C])([16C])[17O],CNC(C)(C)O,-0.06580000000000003,89.13799999999999,2.0,2.0,32.26,1.0,1.0,0.0,0.4407971277826027
99300,[13C].[14C][15N][18O][16C][17C]([15C])=[17O],[14C][15N][18O][16C][17C]([15C])=[17O],CNOCC(C)=O,-0.27360000000000007,103.121,1.0,3.0,38.33,3.0,0.75,0.0,0.49939163074771764
99343,[13C].[14C][15N][18O][17C]1([15C])[16C][17O]1,[14C][15N][18O][17C]1([15C])[16C][17O]1,CNOC1(C)CO1,-0.11620000000000008,103.121,1.0,3.0,33.79,2.0,1.0,1.0,0.39063982721705526
99416,[13C].[14C][15N][16C][17C]([15C])[17O].[18O],[14C][15N][16C][17C]([15C])[17O],CNCC(C)O,-0.41339999999999993,89.13799999999999,2.0,2.0,32.26,2.0,1.0,0.0,0.4816136017394492
99421,[13C].[14C][15N][16C][17C]([15C])([17O])[18O],[14C][15N][16C][17C]([15C])([17O])[18O],CNCC(C)(O)O,-1.0934,105.13699999999997,3.0,3.0,52.489999999999995,2.0,1.0,0.0,0.3909035876924995
99422,[13C].[14C][15N][16C][17C]1([15C])[17O][18O]1,[14C][15N][16C][17C]1([15C])[17O][18O]1,CNCC1(C)OO1,-0.11620000000000008,103.12099999999998,1.0,3.0,37.089999999999996,2.0,1.0,1.0,0.39091547254189113
99424,[13C].[14C][15N]1[16C][17C]([15C])([18O])[17O]1,[14C][15N]1[16C][17C]([15C])([18O])[17O]1,CN1CC(C)(O)O1,-0.4281000000000001,103.12099999999998,1.0,3.0,32.7,0.0,1.0,1.0,0.45135919605840474
99425,[13C].[14C][15N][16C][17C]([15C])=[17O].[18O],[14C][15N][16C][17C]([15C])=[17O],CNCC(C)=O,-0.20520000000000005,87.12199999999999,1.0,2.0,29.1,2.0,0.75,0.0,0.5048183993664024
99426,[13C].[14C][15N]([18O])[16C][17C]([15C])=[17O],[14C][15N]([18O])[16C][17C]([15C])=[17O],CN(O)CC(C)=O,-0.10360000000000014,103.121,1.0,3.0,40.54,2.0,0.75,0.0,0.4958417229147627
99900,[13C].[14C][15N][18O][15C][17C]([16C])=[17O],[14C][15N][18O][15C][17C]([16C])=[17O],CNOCC(C)=O,-0.27360000000000007,103.121,1.0,3.0,38.33,3.0,0.75,0.0,0.49939163074771764
99975,[13C].[14C][15N][16C][17C](=[17O])[15C][18O],[14C][15N][16C][17C](=[17O])[15C][18O],CNCC(=O)CO,-1.2328000000000003,103.12099999999998,2.0,3.0,49.33,3.0,0.75,0.0,0.46980797190046164
1000437,[13C].[14C][15N][18O][17C]1([16C])[15C][17O]1,[14C][15N][18O][17C]1([16C])[15C][17O]1,CNOC1(C)CO1,-0.11620000000000008,103.121,1.0,3.0,33.79,2.0,1.0,1.0,0.39063982721705526
1000512,[13C].[14C][15N][16C][17C]1([18O])[15C][17O]1,[14C][15N][16C][17C]1([18O])[15C][17O]1,CNCC1(O)CO1,-1.0754000000000004,103.12099999999998,2.0,3.0,44.79,2.0,1.0,1.0,0.43706339008131245
1001170,[13C].[14C][15N][15C][17C](=[17O])[18O][16C],[14C][15N][15C][17C](=[17O])[18O][16C],CNCC(=O)OC,-0.6212000000000002,103.12099999999998,1.0,3.0,38.33,2.0,0.75,0.0,0.47317456667071345
1001255,[13C].[14C][15N]([16C])[15C][17C](=[17O])[18O],[14C][15N]([16C])[15C][17C](=[17O])[18O],CN(C)CC(=O)O,-0.3674,103.12099999999998,1.0,2.0,40.540000000000006,2.0,0.75,0.0,0.5181724088158179
1001301,[13C].[14C][15N][15C][17C]([16C])[17O].[18O],[14C][15N][15C][17C]([16C])[17O],CNCC(C)O,-0.41339999999999993,89.13799999999999,2.0,2.0,32.26,2.0,1.0,0.0,0.4816136017394492
1001306,[13C].[14C][15N][15C][17C]([16C])([17O])[18O],[14C][15N][15C][17C]([16C])([17O])[18O],CNCC(C)(O)O,-1.0934,105.13699999999997,3.0,3.0,52.489999999999995,2.0,1.0,0.0,0.3909035876924995
1001307,[13C].[14C][15N][15C][17C]1([16C])[17O][18O]1,[14C][15N][15C][17C]1([16C])[17O][18O]1,CNCC1(C)OO1,-0.11620000000000008,103.12099999999998,1.0,3.0,37.089999999999996,2.0,1.0,1.0,0.39091547254189113
1001309,[13C].[14C][15N]1[15C][17C]([16C])([18O])[17O]1,[14C][15N]1[15C][17C]([16C])([18O])[17O]1,CN1CC(C)(O)O1,-0.4281000000000001,103.12099999999998,1.0,3.0,32.7,0.0,1.0,1.0,0.45135919605840474
1001310,[13C].[14C][15N][15C][17C]([16C])=[17O].[18O],[14C][15N][15C][17C]([16C])=[17O],CNCC(C)=O,-0.20520000000000005,87.12199999999999,1.0,2.0,29.1,2.0,0.75,0.0,0.5048183993664024
1001311,[13C].[14C][15N]([18O])[15C][17C]([16C])=[17O],[14C][15N]([18O])[15C][17C]([16C])=[17O],CN(O)CC(C)=O,-0.10360000000000014,103.121,1.0,3.0,40.54,2.0,0.75,0.0,0.4958417229147627
1001330,[13C].[14C][15N][15C][17C]1([17O])[16C][18O]1,[14C][15N][15C][17C]1([17O])[16C][18O]1,CNCC1(O)CO1,-1.0754000000000004,103.12099999999998,2.0,3.0,44.79,2.0,1.0,1.0,0.43706339008131245
1001332,[13C].[14C][15N][15C][17C](=[17O])[16C][18O],[14C][15N][15C][17C](=[17O])[16C][18O],CNCC(=O)CO,-1.2328000000000003,103.12099999999998,2.0,3.0,49.33,3.0,0.75,0.0,0.46980797190046164
1001404,[13C].[14C][15N]1[15C][17C]([17O])([18O])[16C]1,[14C][15N]1[15C][17C]([17O])([18O])[16C]1,CN1CC(O)(O)C1,-1.3873,103.12099999999998,2.0,3.0,43.7,0.0,1.0,1.0,0.3710003709966621
1001406,[13C].[14C][15N]1[15C][17C](=[17O])[16C]1.[18O],[14C][15N]1[15C][17C](=[17O])[16C]1,CN1CC(=O)C1,-0.4991000000000001,85.106,0.0,2.0,20.310000000000002,0.0,0.75,1.0,0.39501349344623843
1001626,[13C].[14C][15N][15C]([18O])[17C]([16C])=[17O],[14C][15N][15C]([18O])[17C]([16C])=[17O],CNC(O)C(C)=O,-0.8868000000000003,103.121,2.0,3.0,49.33,2.0,0.75,0.0,0.4457765978887662
1001896,[13C].[14C][15N][15C]1[17O][17C]1([16C])[18O],[14C][15N][15C]1[17O][17C]1([16C])[18O],CNC1OC1(C)O,-0.7294000000000003,103.121,2.0,3.0,44.79,1.0,1.0,1.0,0.4299698967951989
1002237,[13C].[14C][15N]=[15C][17C]([16C])([17O])[18O],[14C][15N]=[15C][17C]([16C])([17O])[18O],CN=CC(C)(O)O,-0.6122,103.12099999999998,2.0,3.0,52.82000000000001,1.0,0.75,0.0,0.34329809837951
1002239,[13C].[14C][15N]=[15C][17C]([16C])=[17O].[18O],[14C][15N]=[15C][17C]([16C])=[17O],CN=CC(C)=O,0.276,85.106,0.0,2.0,29.43,1.0,0.5,0.0,0.4202498161035293
1005335,[13C].[14C][15N][18O][16C][15C].[17C]=[17O],[14C][15N][18O][16C][15C],CNOCC,0.15729999999999983,75.111,1.0,2.0,21.259999999999998,2.0,1.0,0.0,0.47184949182907915
1005348,[13C].[14C][15N][17C]([17O])[18O][16C][15C],[14C][15N][17C]([17O])[18O][16C][15C],CNC(O)OCC,-0.48180000000000045,105.137,2.0,3.0,41.489999999999995,3.0,1.0,0.0,0.47613242518503374
1005351,[13C].[14C][15N]([17C]=[17O])[18O][16C][15C],[14C][15N]([17C]=[17O])[18O][16C][15C],CN(C=O)OCC,0.02609999999999979,103.121,0.0,2.0,29.540000000000003,3.0,0.75,0.0,0.37218250160370747
1005352,[13C].[14C][15N][17C](=[17O])[18O][16C][15C],[14C][15N][17C](=[17O])[18O][16C][15C],CNC(=O)OCC,0.3623,103.121,1.0,2.0,38.33,1.0,0.75,0.0,0.5200823417395937
1005392,[13C].[14C][15N][18O][17C][17O][16C][15C],[14C][15N][18O][17C][17O][16C][15C],CNOCOCC,0.13139999999999974,105.137,1.0,3.0,30.49,4.0,1.0,0.0,0.31299618020586445
1005405,[13C].[14C][15N][17C][17O][16C][15C].[18O],[14C][15N][17C][17O][16C][15C],CNCOCC,0.19979999999999976,89.138,1.0,2.0,21.259999999999998,3.0,1.0,0.0,0.3937020921561112
1005408,[13C].[14C][15N]1[18O][17C]1[17O][16C][15C],[14C][15N]1[18O][17C]1[17O][16C][15C],CN1OC1OCC,0.18349999999999989,103.12100000000001,0.0,3.0,24.77,2.0,1.0,1.0,0.46601913629596997
1005416,[13C].[14C][15N]=[17C]([18O])[17O][16C][15C],[14C][15N]=[17C]([18O])[17O][16C][15C],CN=C(O)OCC,0.5667,103.121,1.0,2.0,41.82000000000001,1.0,0.75,0.0,0.3890404104454826
1005489,[13C].[14C][15N]([16C][15C])[17O][17C].[18O],[14C][15N]([16C][15C])[17O][17C],CN(CC)OC,0.49949999999999994,89.13799999999999,0.0,2.0,12.47,2.0,1.0,0.0,0.4566462962080932
1005492,[13C].[14C][15N]([16C][15C])[18O][17C][17O],[14C][15N]([16C][15C])[18O][17C][17O],CN(CC)OCO,-0.18050000000000005,105.13699999999999,1.0,3.0,32.7,3.0,1.0,0.0,0.39894097469184453
1005497,[13C].[14C][15N]([18O])[16C][15C].[17C]=[17O],[14C][15N]([18O])[16C][15C],CN(O)CC,0.3273000000000001,75.111,1.0,2.0,23.47,1.0,1.0,0.0,0.4537896546857526
1005498,[13C].[14C][15N][16C][15C].[17O]=[17C][18O],[14C][15N][16C][15C],CNCC,0.22569999999999996,59.111999999999995,1.0,1.0,12.03,1.0,1.0,0.0,0.45552455362260735
1005499,[13C].[14C][15N]([16C][15C])[18O][17C]=[17O],[14C][15N]([16C][15C])[18O][17C]=[17O],CN(CC)OC=O,0.026100000000000012,103.12099999999998,0.0,3.0,29.54,3.0,0.75,0.0,0.372451933951681
1005507,[13C].[14C][15N]([16C][15C])[17C][17O].[18O],[14C][15N]([16C][15C])[17C][17O],CN(CC)CO,-0.11210000000000003,89.13799999999999,1.0,2.0,23.47,2.0,1.0,0.0,0.476964295158372
1005509,[13C].[14C][15N]([16C][15C])[17C]([17O])[18O],[14C][15N]([16C][15C])[17C]([17O])[18O],CN(CC)C(O)O,-0.7937000000000001,105.13699999999997,2.0,3.0,43.7,2.0,1.0,0.0,0.45203903864161693
1005510,[13C].[14C][15N]([16C][15C])[17C]1[17O][18O]1,[14C][15N]([16C][15C])[17C]1[17O][18O]1,CN(CC)C1OO1,0.1835,103.12099999999998,0.0,3.0,28.299999999999997,2.0,1.0,1.0,0.3685057244191401
1005512,[13C].[14C][15N]([16C][15C])[17C]=[17O].[18O],[14C][15N]([16C][15C])[17C]=[17O],CN(CC)C=O,0.09450000000000003,87.12199999999999,0.0,1.0,20.310000000000002,2.0,0.75,0.0,0.4371174846424657
1005513,[13C].[14C][15N]([16C][15C])[17C](=[17O])[18O],[14C][15N]([16C][15C])[17C](=[17O])[18O],CN(CC)C(=O)O,0.6161000000000001,103.12099999999998,1.0,1.0,40.540000000000006,1.0,0.75,0.0,0.5280119119354951
1005635,[13C].[14C][15N][18O][17C][16C][15C].[17O],[14C][15N][18O][17C][16C][15C],CNOCCC,0.5473999999999999,89.138,1.0,2.0,21.259999999999998,3.0,1.0,0.0,0.4024105103927477
1005646,[13C].[14C][15N][18O][17O][17C][16C][15C],[14C][15N][18O][17O][17C][16C][15C],CNOOCCC,0.4789999999999998,105.137,1.0,3.0,30.49,4.0,1.0,0.0,0.3202224289347633
1005649,[13C].[14C][15N]([18O])[17O][17C][16C][15C],[14C][15N]([18O])[17O][17C][16C][15C],CN(O)OCCC,0.649,105.13700000000001,1.0,3.0,32.7,3.0,1.0,0.0,0.5347034329405268
1005653,[13C].[14C][15N][17O][17C]([18O])[16C][15C],[14C][15N][17O][17C]([18O])[16C][15C],CNOC(O)CC,-0.13420000000000054,105.137,2.0,3.0,41.489999999999995,3.0,1.0,0.0,0.3876764107278277
1005654,[13C].[14C][15N]1[17O][17C]([16C][15C])[18O]1,[14C][15N]1[17O][17C]([16C][15C])[18O]1,CN1OC(CC)O1,0.5310999999999999,103.12100000000001,0.0,3.0,21.700000000000003,1.0,1.0,1.0,0.4829046739062982
1005661,[13C].[14C][15N][18O][17C](=[17O])[16C][15C],[14C][15N][18O][17C](=[17O])[16C][15C],CNOC(=O)CC,0.07399999999999984,103.121,1.0,3.0,38.33,2.0,0.75,0.0,0.5026050360637255
1005662,[13C].[14C][15N][17C][16C][15C].[17O].[18O],[14C][15N][17C][16C][15C],CNCCC,0.6157999999999999,73.139,1.0,1.0,12.03,2.0,1.0,0.0,0.5048540523547576
1005665,[13C].[14C][15N]([18O])[17C][16C][15C].[17O],[14C][15N]([18O])[17C][16C][15C],CN(O)CCC,0.7174,89.138,1.0,2.0,23.47,2.0,1.0,0.0,0.5036816684264883
1005669,[13C].[14C][15N][17C]([18O])[16C][15C].[17O],[14C][15N][17C]([18O])[16C][15C],CNC(O)CC,-0.06580000000000052,89.138,2.0,2.0,32.26,2.0,1.0,0.0,0.46420332687091104
1005670,[13C].[14C][15N][17C]([16C][15C])[18O][17O],[14C][15N][17C]([16C][15C])[18O][17O],CNC(CC)OO,0.43149999999999994,105.13699999999999,2.0,3.0,41.489999999999995,3.0,1.0,0.0,0.3105067831144371
1005671,[13C].[14C][15N]1[18O][17C]1[16C][15C].[17O],[14C][15N]1[18O][17C]1[16C][15C],CN1OC1CC,0.5994999999999999,87.12200000000001,0.0,2.0,15.54,1.0,1.0,1.0,0.435051121903247
1005672,[13C].[14C][15N]([17O])[17C]([18O])[16C][15C],[14C][15N]([17O])[17C]([18O])[16C][15C],CN(O)C(O)CC,0.03579999999999994,105.137,2.0,3.0,43.7,2.0,1.0,0.0,0.38455843517996363
1005679,[13C].[14C][15N]1[18O][17O][17C]1[16C][15C],[14C][15N]1[18O][17O][17C]1[16C][15C],CN1OOC1CC,0.5310999999999999,103.121,0.0,3.0,21.700000000000003,1.0,1.0,1.0,0.45173818025882606
1005681,[13C].[14C][15N][17C]([17O])([18O])[16C][15C],[14C][15N][17C]([17O])([18O])[16C][15C],CNC(O)(O)CC,-0.7458000000000005,105.137,3.0,3.0,52.489999999999995,2.0,1.0,0.0,0.40507940210681787
1005682,[13C].[14C][15N][17C]1([16C][15C])[17O][18O]1,[14C][15N][17C]1([16C][15C])[17O][18O]1,CNC1(CC)OO1,0.23139999999999988,103.121,1.0,3.0,37.089999999999996,2.0,1.0,1.0,0.40128873919826863
1005684,[13C].[14C][15N]1[17O][17C]1([18O])[16C][15C],[14C][15N]1[17O][17C]1([18O])[16C][15C],CN1OC1(O)CC,-0.08050000000000002,103.121,1.0,3.0,35.769999999999996,1.0,1.0,1.0,0.4713438903821144
1005685,[13C].[14C][15N][17C](=[17O])[16C][15C].[18O],[14C][15N][17C](=[17O])[16C][15C],CNC(=O)CC,0.14239999999999992,87.122,1.0,1.0,29.1,1.0,0.75,0.0,0.4840386825774436
1005686,[13C].[14C][15N]([18O])[17C](=[17O])[16C][15C],[14C][15N]([18O])[17C](=[17O])[16C][15C],CN(O)C(=O)CC,0.24399999999999994,103.121,1.0,2.0,40.54,1.0,0.75,0.0,0.38131424029920363
1005687,[13C].[14C][15N]=[17C][16C][15C].[17O].[18O],[14C][15N]=[17C][16C][15C],CN=CCC,1.097,71.123,0.0,1.0,12.36,1.0,0.75,0.0,0.41031255694903107
1005690,[13C].[14C][15N]=[17C]([18O])[16C][15C].[17O],[14C][15N]=[17C]([18O])[16C][15C],CN=C(O)CC,0.9827000000000001,87.122,1.0,1.0,32.59,1.0,0.75,0.0,0.37504090371679955
1005693,[13C].[14C][15N]=[17C]([16C][15C])[17O][18O],[14C][15N]=[17C]([16C][15C])[17O][18O],CN=C(CC)OO,0.9143000000000001,103.12099999999998,1.0,3.0,41.82,1.0,0.75,0.0,0.23182674762385594
1006122,[13C].[14C][15N][17O][17C][18O][15C][16C],[14C][15N][17O][17C][18O][15C][16C],CNOCOCC,0.13139999999999974,105.137,1.0,3.0,30.49,4.0,1.0,0.0,0.31299618020586445
1006124,[13C].[14C][15N][18O][15C][16C].[17C]=[17O],[14C][15N][18O][15C][16C],CNOCC,0.15729999999999983,75.111,1.0,2.0,21.259999999999998,2.0,1.0,0.0,0.47184949182907915
1006131,[13C].[14C][15N][17C][18O][15C][16C].[17O],[14C][15N][17C][18O][15C][16C],CNCOCC,0.19979999999999976,89.138,1.0,2.0,21.259999999999998,3.0,1.0,0.0,0.3937020921561112
1006137,[13C].[14C][15N][17C]([17O])[18O][15C][16C],[14C][15N][17C]([17O])[18O][15C][16C],CNC(O)OCC,-0.48180000000000045,105.137,2.0,3.0,41.489999999999995,3.0,1.0,0.0,0.47613242518503374
1006138,[13C].[14C][15N]1[17O][17C]1[18O][15C][16C],[14C][15N]1[17O][17C]1[18O][15C][16C],CN1OC1OCC,0.18349999999999989,103.12100000000001,0.0,3.0,24.77,2.0,1.0,1.0,0.46601913629596997
1006140,[13C].[14C][15N]([17C]=[17O])[18O][15C][16C],[14C][15N]([17C]=[17O])[18O][15C][16C],CN(C=O)OCC,0.02609999999999979,103.121,0.0,2.0,29.540000000000003,3.0,0.75,0.0,0.37218250160370747
1006141,[13C].[14C][15N][17C](=[17O])[18O][15C][16C],[14C][15N][17C](=[17O])[18O][15C][16C],CNC(=O)OCC,0.3623,103.121,1.0,2.0,38.33,1.0,0.75,0.0,0.5200823417395937
1006147,[13C].[14C][15N]=[17C]([17O])[18O][15C][16C],[14C][15N]=[17C]([17O])[18O][15C][16C],CN=C(O)OCC,0.5667,103.121,1.0,2.0,41.82000000000001,1.0,0.75,0.0,0.3890404104454826
1006181,[13C].[14C][15N][17C]1[17O][16C][15C][18O]1,[14C][15N][17C]1[17O][16C][15C][18O]1,CNC1OCCO1,-0.4638000000000002,103.12100000000001,1.0,3.0,30.49,1.0,1.0,1.0,0.48666395673757834
1006211,[13C].[14C][15N][16C][15C][18O][17C].[17O],[14C][15N][16C][15C][18O][17C],CNCCOC,-0.14780000000000015,89.13799999999999,1.0,2.0,21.259999999999998,3.0,1.0,0.0,0.48550167404168576
1006217,[13C].[14C][15N][16C][15C][18O][17C][17O],[14C][15N][16C][15C][18O][17C][17O],CNCCOCO,-0.8278000000000001,105.13699999999999,2.0,3.0,41.489999999999995,4.0,1.0,0.0,0.362063130611565
1006218,[13C].[14C][15N]1[16C][15C][18O][17C][17O]1,[14C][15N]1[16C][15C][18O][17C][17O]1,CN1CCOCO1,-0.1625000000000001,103.121,0.0,3.0,21.700000000000003,0.0,1.0,1.0,0.42486836822224505
1006219,[13C].[14C][15N][16C][15C][18O].[17C]=[17O],[14C][15N][16C][15C][18O],CNCCO,-0.8019000000000001,75.11099999999999,2.0,2.0,32.26,2.0,1.0,0.0,0.4500277668317745
1006220,[13C].[14C][15N]1[16C][15C][18O]1.[17C]=[17O],[14C][15N]1[16C][15C][18O]1,CN1CCO1,-0.13660000000000005,73.095,0.0,2.0,12.47,0.0,1.0,1.0,0.3955746367973036
1006221,[13C].[14C][15N][16C][15C][18O][17C]=[17O],[14C][15N][16C][15C][18O][17C]=[17O],CNCCOC=O,-0.6212000000000002,103.12099999999998,1.0,3.0,38.33,4.0,0.75,0.0,0.3803858187459953
1006227,[13C].[14C][15N]1[16C][15C][18O][17C]1[17O],[14C][15N]1[16C][15C][18O][17C]1[17O],CN1CCOC1O,-0.7757000000000001,103.12099999999998,1.0,3.0,32.7,0.0,1.0,1.0,0.43647714513293473
1006228,[13C].[14C][15N]([16C][15C][18O])[17C]=[17O],[14C][15N]([16C][15C][18O])[17C]=[17O],CN(CCO)C=O,-0.9331000000000003,103.12099999999998,1.0,2.0,40.54,3.0,0.75,0.0,0.4685364657447417
1006229,[13C].[14C][15N]1[16C][15C][18O][17C]1=[17O],[14C][15N]1[16C][15C][18O][17C]1=[17O],CN1CCOC1=O,0.06840000000000002,101.10499999999999,0.0,2.0,29.54,0.0,0.75,1.0,0.43177656298181544
