rmat_tag,distance,largest_frag,largest_cleaned,pmi_x,pmi_y
1002237,6.0,C[15C](=[15N][14CH]c1ccccc1F)[17C]([17O])([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(=NCc1ccccc1)C(O)(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.1032862796083614,0.9597712312793522
1001896,6.0,C[15C]1([15N][14CH]c2ccccc2F)[17O][17C]1([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(NCc2ccccc2)OC1(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.07922418635499279,0.9477541898153282
1001626,6.0,C[15C]([18O])([15N][14CH]c1ccccc1F)[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O)(NCc1ccccc1)C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.11858539100282624,0.9166114698990556
1001406,6.0,C[15C]1[17C](=[17O])[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N]1[14CH]c1ccccc1F,CC1C(=O)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1Cc1ccccc1,0.08948806200130541,0.972712372653573
99252,6.0,C[15C][17C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17O][15N][14CH]c1ccccc1F,CCC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)ONCc1ccccc1,0.17280380024705372,0.8984189682249288
97404,6.0,C[15C][15N]([14CH]c1ccccc1F)[16C@@H]([17C][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN(Cc1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.17470613176452812,0.9483056116353085
97365,6.0,C[15C][15N]([14CH]c1ccccc1F)[17C]1([18O])[17O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN(Cc1ccccc1)C1(O)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.060002970265551826,0.9754729175266
97357,6.0,C[15C][15N]([14CH]c1ccccc1F)[18O][17C]1[17O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN(Cc1ccccc1)OC1O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.08675658566942818,0.9508297152302204
97334,6.0,C[15C][15N]([14CH]c1ccccc1F)[17C](=[17O])[16C@H]([18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN(Cc1ccccc1)C(=O)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.12629097047138546,0.9515279957577726
97326,6.0,C[15C][15N]([14CH]c1ccccc1F)[18O][16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN(Cc1ccccc1)O[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.09875993844824593,0.9571341814952136
97310,6.0,C[15C][15N]([14CH]c1ccccc1F)[17C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17O][18O]1,CCN(Cc1ccccc1)C1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)OO1,0.06608258159486964,0.9683335060699757
97307,6.0,C[15C][15N]([14CH]c1ccccc1F)[17C]([17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN(Cc1ccccc1)C(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.07109100537607055,0.9753074457398053
97290,6.0,C[15C][15N]([14CH]c1ccccc1F)[17O][17C][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN(Cc1ccccc1)OCCc1ccc(N2Cc3ccccc3C2=O)cc1,0.05077071776031847,0.9788437844901338
97248,6.0,C[15C][15N]([14CH]c1ccccc1F)[16C@H]([18O][17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN(Cc1ccccc1)[C@H](OC=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.21027903186549413,0.8469738867120605
97160,6.0,C[15C][15N]([14CH]c1ccccc1F)[17C](=[17O])[18O][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN(Cc1ccccc1)C(=O)OCc1ccc(N2Cc3ccccc3C2=O)cc1,0.23989869252577467,0.8229966839044436
96660,6.0,C[15C]1[17O][17C]([16C@H]([15N][14CH]c2ccccc2F)c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O]1,CC1OC([C@H](NCc2ccccc2)c2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.24276049718468287,0.8284816025089735
96628,6.0,C[15C]1[17O][17C]([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)([15N][14CH]c2ccccc2F)[18O]1,CC1OC(Cc2ccc(N3Cc4ccccc4C3=O)cc2)(NCc2ccccc2)O1,0.2434851777999252,0.814396703103224
97407,6.0,C[15C][15N]([14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][18O]1,CCN(Cc1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1OO1,0.08465163905812735,0.9668833200299866
99258,6.0,C[15C][17C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17O][15N]([14CH]c2ccccc2F)[18O]1,CCC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)ON(Cc2ccccc2)O1,0.1167481152072566,0.9388922298012986
97460,6.0,C[15C][15N]([14CH]c1ccccc1F)[17O][17C]([18O])=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN(Cc1ccccc1)OC(O)=Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.0538178343241705,0.9806356805111758
99115,6.0,C[15C][17C](=[17O])[18O][16C@@H]([15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCC(=O)O[C@@H](NCc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.22317436423162035,0.8228598048184687
99088,6.0,C[15C][17C](=[17O])[18O][15N]([14CH]c1ccccc1F)[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCC(=O)ON(Cc1ccccc1)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.17274154828370367,0.8988751509296723
98735,6.0,C[15C](=[15N][14CH]c1ccccc1F)[17O][17C]([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(=NCc1ccccc1)OC(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.08309726264903372,0.9722931400293122
98239,6.0,C[15C]1([15N][14CH]c2ccccc2F)[17O][17C]([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O]1,CC1(NCc2ccccc2)OC(Cc2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.06841832387721648,0.9605360074085535
98110,6.0,C[15C]([15N][14CH]c1ccccc1F)[17O][17C]([18O])=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)OC(O)=Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.2274251075418071,0.8359828767862953
98083,6.0,C[15C]1[17O][17C]([18O])[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N]1[14CH]c1ccccc1F,CC1OC(O)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1Cc1ccccc1,0.1740913212622061,0.8993689464008395
98051,6.0,C[15C]([15N][14CH]c1ccccc1F)[17O][17C]1[18O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)OC1O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.08619689882822015,0.9454539590412381
98042,6.0,C[15C]1[17O][17C]([18O])([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N]1[14CH]c1ccccc1F,CC1OC(O)(Cc2ccc(N3Cc4ccccc4C3=O)cc2)N1Cc1ccccc1,0.12840600204911184,0.9576474959507996
98034,6.0,C[15C]1[17O][17C]([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][15N]1[14CH]c1ccccc1F,CC1OC(Cc2ccc(N3Cc4ccccc4C3=O)cc2)ON1Cc1ccccc1,0.07456787988773081,0.9688814064874716
98031,6.0,C[15C]([15N][14CH]c1ccccc1F)[17O][17C][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)OCCc1ccc(N2Cc3ccccc3C2=O)cc1,0.07106717483397874,0.9700760426073026
97757,6.0,C[15C]([18O])[15N]([14CH]c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O)N(Cc1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.09257650957217636,0.9772122476735216
97721,6.0,C[15C]([15N][14CH]c1ccccc1F)[18O][16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(NCc1ccccc1)O[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.07112161027914049,0.9434230542936607
97716,6.0,C[15C]([18O])[15N]([14CH]c1ccccc1F)[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O)N(Cc1ccccc1)C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.07788400180577386,0.9645497792833567
97680,6.0,C[15C]([18O][17C]=[17O])[15N]([14CH]c1ccccc1F)[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(OC=O)N(Cc1ccccc1)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.18408351600262948,0.9037147409265712
2044408,6.0,C[15C][17O][17C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][15N][14C@@H]1c1ccccc1F,CCOC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)ON[C@@H]1c1ccccc1,0.14251760681661751,0.9287504679850263
1015021,6.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O][15N][14CH]c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)ONCc1ccccc1,0.04340237699228965,0.9742603975802905
1015050,6.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])([18O])[15N][14CH]c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)(O)NCc1ccccc1,0.08653541485424777,0.9417965788002916
1053206,6.0,C[15C][16C@@H]([17C][18O][17O][15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@@H](COON=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.09480950630123677,0.9483765539024241
1053120,6.0,C[15C][16C@H]([17O][17C]([18O])[15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](OC(O)N=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.07242956733547047,0.9648818726175301
1053112,6.0,C[15C][16C@H]([17O][17C][18O][15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](OCON=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.061577577166335995,0.992936684344709
1053080,6.0,C[15C][16C@H]([18O][15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@H](ON=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.07223736833463133,0.9746929593246194
1051524,6.0,C[15C]([15N]=[14CH]c1ccccc1F)[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N=Cc1ccccc1)C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.06764284263914316,0.9859534883054797
1051522,6.0,C[15C]([15N]=[14CH]c1ccccc1F)[17C]([17O])([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N=Cc1ccccc1)C(O)(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.10607188779219956,0.9346928384004264
1050625,6.0,C[15C][17C](=[17O])[16C@H]([15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCC(=O)[C@H](N=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1899163379194914,0.8489893848698853
1050623,6.0,C[15C][17C]([17O])([18O])[16C@H]([15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCC(O)(O)[C@H](N=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.22812359904419904,0.8623754572927067
1050528,6.0,C[15C][17C]([18O])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17O][15N]=[14CH]c1ccccc1F,CCC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)ON=Cc1ccccc1,0.09398384048722745,0.9621703306608229
1050205,6.0,C[15C]([15N]=[14CH]c1ccccc1F)[17O][17C]([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N=Cc1ccccc1)OC(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.19960348944841672,0.8745584534974397
1049541,6.0,C[15C][17O][17C]([18O])[16C@H]([15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCOC(O)[C@H](N=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.20212262258145577,0.8369653571481276
1049500,6.0,C[15C][17O][17C]([18O])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]=[14CH]c1ccccc1F,CCOC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N=Cc1ccccc1,0.24307058741804524,0.8316791277911131
1049492,6.0,C[15C][17O][17C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][15N]=[14CH]c1ccccc1F,CCOC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)ON=Cc1ccccc1,0.06204428809952665,0.9827457452323441
1048918,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH]=[17C]([18O])[17O][15N]=[14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(C=C(O)ON=Cc2ccccc2)cc1,0.07614707580088109,0.9787528383107946
1053224,6.0,C[15C][16C@@H]([17C][15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC[C@@H](CN=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.11794340745013523,0.9598385689152141
1053228,6.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([15N]=[14CH]c1ccccc1F)[18O][17O],CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(N=Cc1ccccc1)OO,0.07437474082284501,0.9464873029245652
1054203,6.0,C[15C]([15N]=[14CH]c1ccccc1F)[16C@@H]([17C])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N=Cc1ccccc1)[C@@H](C)c1ccc(N2Cc3ccccc3C2=O)cc1,0.057048877127364894,0.9724818669772756
1054189,6.0,C[15C]([15N]=[14CH]c1ccccc1F)[16C@H]([17O][17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N=Cc1ccccc1)[C@H](OCO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.08578690390482861,0.9820736040976576
1054178,6.0,C[15C]([15N]=[14CH]c1ccccc1F)[16C@H]([18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N=Cc1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.0522877931923787,0.985008797895549
1053971,6.0,C[15C]12[17O][17C]([15N]=[14CH]c3ccccc3F)([18O]1)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC(N=Cc3ccccc3)(O1)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,0.12495520560517138,0.9392985906062828
1053812,6.0,C[15C]1[17O][17C]([15N]=[14CH]c2ccccc2F)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1OC(N=Cc2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.20254813442468084,0.8472694004289926
1053809,6.0,C[15C]([17O])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([18O])[15N]=[14CH]c1ccccc1F,CC(O)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)N=Cc1ccccc1,0.312468648448491,0.7721184371917685
1053799,6.0,C[15C]([17O][15N]=[14CH]c1ccccc1F)[16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(ON=Cc1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1255055360651565,0.9078936503333547
1053798,6.0,C[15C]([17O])[16C@@H]([17C][18O][15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O)[C@@H](CON=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.10696437023635268,0.9429175747341106
1053777,6.0,C[15C]([17O][17C][18O])[16C@H]([15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(OCO)[C@H](N=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1811859567693905,0.8717511217301886
1053735,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17O][17C]([18O])[15N]=[14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)OC(O)N=Cc1ccccc1,0.13233379874986836,0.9214123365710654
1053727,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17O][17C][18O][15N]=[14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)OCON=Cc1ccccc1,0.060403490849534634,0.9863584585790915
1053680,6.0,C[15C](=[18O])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[15N]=[14CH]c1ccccc1F,CC(=O)[C@@H](C(=O)N=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.16974548528445524,0.8856856197390524
1053507,6.0,C[15C]([18O])[16C@H]([15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O)[C@H](N=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1470952195629078,0.9455080398868956
1053457,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][15N]=[14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)ON=Cc1ccccc1,0.10548386215222053,0.9513540789063389
11046101,6.0,C[15C](=[14CH]c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([15N])([17O])[18O],CC(=Cc1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(N)(O)O,0.22976090709965402,0.8202805932418846
1048865,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]([15N]=[14CH]c2ccccc2F)[17C]2[17O][18O]2)cc1,O=C1c2ccccc2CN1c1ccc([C@@H](N=Cc2ccccc2)C2OO2)cc1,0.1267689094095119,0.937521049362793
1048862,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([17C][17O])[15N]=[14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@H](CO)N=Cc2ccccc2)cc1,0.09379934655028782,0.9485327762359816
1035908,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[17O][14C@H]([15N][18O])c1ccccc1F,CC1C(O[C@H](NO)c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.11682919429270247,0.9628508169206789
1035902,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[18O][15N][14C@@H]([17O])c1ccccc1F,CC1C(ON[C@@H](O)c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.08954890309026456,0.9586894506916008
1035901,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[18O][17O][14C@H]([15N])c1ccccc1F,CC1C(OO[C@H](N)c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.06987426471237326,0.9622885764567183
1035835,6.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[17O][17C]1[18O],CC1C(O)O[C@@H](c2ccccc2)N[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.1338813996342689,0.9240022918076212
1035776,6.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][17C]1[17O][14C@H]([15N])c1ccccc1F,CC1C(O[C@H](N)c2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.0572344986928644,0.9884210524014526
1035760,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([18O])[15N][14C@H](c2ccccc2F)[17O]1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C1(O)N[C@H](c2ccccc2)O1,0.06565287350564894,0.9802947676072044
1035745,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][14C@@H](c2ccccc2F)[15N][18O]1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C1ON[C@H](c2ccccc2)O1,0.04974303656124072,0.9890843631228611
1035741,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C][17O][14C@H]([15N])c1ccccc1F,CC(CO[C@H](N)c1ccccc1)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.0517227815398993,0.9727029657079456
1035640,6.0,C[15C]1=[15N][14C@H](c2ccccc2F)[17O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1=N[C@H](c2ccccc2)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.12253745894579998,0.9283945013798466
1035637,6.0,C[15C](=[15N][14C@@H]([17O])c1ccccc1F)[16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(=N[C@@H](O)c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.19269255332243032,0.907764209886574
1035620,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)=[15N][14C@@H]([17O][17C][18O])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)=N[C@@H](OCO)c1ccccc1,0.1326882906313687,0.9790299691521632
1035543,6.0,C[15C]1([16C@@H]([17C][18O])c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[17O]1,CC1([C@@H](CO)c2ccc(N3Cc4ccccc4C3=O)cc2)N[C@H](c2ccccc2)O1,0.08391478754607003,0.977087725616576
1035427,6.0,C[15C]12[18O][17C]3([17O][14C@@H](c4ccccc4F)[15N]13)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC3(O[C@@H](c4ccccc4)N13)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,,
1035420,6.0,C[15C]1([18O])[15N][14C@H](c2ccccc2F)[17O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(O)N[C@H](c2ccccc2)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.06719533207618619,0.9786322580199013
1035418,6.0,C[15C]1([15N][14C@@H]([17O])c2ccccc2F)[18O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N[C@@H](O)c2ccccc2)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.06079425222859664,0.9844079089859061
1035386,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[17O][17C][18O]1,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@H](c2ccccc2)OCO1,0.06542715177151723,0.9943509596971155
1035268,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]2[17O][14C@@H](c3ccccc3F)[15N]12,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C2O[C@@H](c3ccccc3)N12,0.06356921697342065,0.9787694773670781
1035265,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]([18O])[15N]1[14C@@H]([17O])c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(O)N1[C@@H](O)c1ccccc1,0.1113420878284085,0.960888367977569
1035259,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C][17O][14C@@H](c2ccccc2F)[15N]1[18O],CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)CO[C@@H](c2ccccc2)N1O,0.07048984118403089,0.9630093843916585
1035255,6.0,C[15C]([16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]1[17O][14C@H]1c1ccccc1F,CC([C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1)N1O[C@H]1c1ccccc1,0.07061217503788964,0.9836438782182412
1035917,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([18O])[15N][14C@@H]([17O])c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)N[C@@H](O)c1ccccc1,0.0589496309827397,0.9866567875367654
1054207,6.0,C[15C]([15N]=[14CH]c1ccccc1F)[16C@@H]([17C][18O][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N=Cc1ccccc1)[C@@H](COO)c1ccc(N2Cc3ccccc3C2=O)cc1,0.07785386926280798,0.9847157613100569
1035921,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]12[15N][14C@H](c1ccccc1F)[17O]2,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C12N[C@H](c1ccccc1)O2,0.12353220178910522,0.9250900599150091
1036161,6.0,C[15C]1([18O])[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[17O][14C@H]([15N])c1ccccc1F,CC1(O)C(O[C@H](N)c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.16529024312026144,0.9032446069773846
1048823,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[17O][17C]2([18O])[15N]=[14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2OC2(O)N=Cc2ccccc2)cc1,0.11009979649061542,0.9221481419075349
1048815,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[17O][17C]2[18O][15N]=[14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2OC2ON=Cc2ccccc2)cc1,0.05085821396185835,0.9739772287824985
