,rmat_tag,distance,largest_frag,largest_cleaned,pmi_x,pmi_y
28000,1619802,12.0,[17C][17O][18O][14C]12C=C(Cl)C=C(Cl)[13C]1[15N]1[16C]3C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=C[15C]312,COOC12C=C(Cl)C=C(Cl)C1N1C3C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=CC312,0.3830451387255624,0.7707156575173248
28100,802615,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15N][15C]1(C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]=[17C])[18O][17O],CC(Cl)=CC(Cl)=CC1NC1(C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC=C)OO,0.25964717161428075,0.79880148738782
28200,805202,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15N]2[16C]3C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=C[15C]14[17O][18O][17C]324,CC(Cl)=CC(Cl)=CC1N2C3C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=CC14OOC324,,
28300,1610814,12.0,[17C][15C]12C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]1[15N]([17O])[13C]1C(Cl)=CC(Cl)=C[14C]12,CC12C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC1N(O)C1C(Cl)=CC(Cl)=CC12,0.39744913832627626,0.651040788385125
28400,825946,12.0,[13C]C(Cl)=CC(Cl)=C[14C]12[15N]=[16C]3C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=C[15C]1([17O]2)[18O][17C]3,CC(Cl)=CC(Cl)=CC12N=C3C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=CC1(O2)OC3,0.3951464983045989,0.8876387627304179
28500,1615389,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]=[17C]1[18O][14C]3(C=C(Cl)C=C(Cl)[13C]3[15N]1[17O])[15C]C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC=C1OC3(C=C(Cl)C=C(Cl)C3N1O)CC=2)N1CCOCC1,0.39599003368769625,0.7399256463084654
28600,1013312,12.0,[13C]C(Cl)=CC(Cl)=C[14C]12[15C](=[18O])C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]1[17C]1[17O][15N]12,CC(Cl)=CC(Cl)=CC12C(=O)C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC1C1ON12,0.44798801559726814,0.7112425770442485
28700,1016756,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1([15N])[16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]1([17O])[17C][18O]2,CC(Cl)=CC(Cl)=CC1(N)C2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC1(O)CO2,0.4570982314936457,0.7711436043164421
28800,1012149,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1([15N])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1([17O])[18O],CC(Cl)=CC(Cl)=CC1(N)CC=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1(O)O,0.33408217746505464,0.7371550496514562
28900,1135430,12.0,[13C]C(Cl)=CC(Cl)=C[14C]=[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]=[17C]([15N])[18O][17O],CC(Cl)=CC(Cl)=CC=CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC=C(N)OO,0.2632629738765842,0.80415823341253
29000,1140987,12.0,[13C]C(Cl)=CC(Cl)=C[14C]=[15C]([17C])C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C],CC(Cl)=CC(Cl)=CC=C(C)C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC,0.2785925189943446,0.8003014408103238
29100,1042739,12.0,[13C]C(Cl)=CC(Cl)=C[14C]12[15C]([17O][15N])C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]1[17C]2[18O],CC(Cl)=CC(Cl)=CC12C(ON)C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC1C2O,0.3097137582206872,0.7725547876106869
29200,904336,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1([15N])[17C](=[18O])[15C]1([17O])C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C],CC(Cl)=CC(Cl)=CC1(N)C(=O)C1(O)C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC,0.33024902065825457,0.8057084336687161
29300,1571596,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1=[14C]3C=C(Cl)C=C(Cl)[13C]3[15N][15C]1([17C]=[18O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1=C3C=C(Cl)C=C(Cl)C3NC1(C=O)C=2)N1CCOCC1,0.39437994938915805,0.6844623204262523
29400,1599735,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]=[17C]1[17O][15N]1[13C]1C(Cl)=CC(Cl)=C[14C]1[15C]([18O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC=C1ON1C1C(Cl)=CC(Cl)=CC1C(O)C=2)N1CCOCC1,0.3847534759353611,0.7620485742840708
29500,975891,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[16C]C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1=[17C]([17O])[18O][15N],CC(Cl)=CC(Cl)=CC1CC=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1=C(O)ON,0.3530247630356753,0.7496310999147642
29600,979017,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]12[18O][17C]=[15N],CC(Cl)=CC(Cl)=CC1C2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC12OC=N,0.3682938381428599,0.7300180418441365
29700,986471,12.0,[13C]C(Cl)=CC(Cl)=C[14C]12[16C]C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]1[17O][17C]([15N])[18O]2,CC(Cl)=CC(Cl)=CC12CC=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC1OC(N)O2,0.2928157921500923,0.7840097270258339
29800,449025,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]3([17C]2)[18O][15N]13,CC(Cl)=CC(Cl)=CC1C2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC3(C2)ON13,0.3574444938096743,0.8402464591656881
29900,447496,12.0,[13C]C(Cl)=CC(Cl)=C[14C]([15N])[16C](=[17O])C=c1c(=C[15C]2[17C][18O]2)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC(Cl)=CC(Cl)=CC(N)C(=O)C=c1c(=CC2CO2)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.3714031229231808,0.7580222531886939
30000,455275,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15N]2[17O][18O][15C]34C=c5c(C6CCCCC6)c(-c6ccccc6)n(CC(=O)N6CCOCC6)c5=C[16C]13[17C]24,CC(Cl)=CC(Cl)=CC1N2OOC34C=c5c(C6CCCCC6)c(-c6ccccc6)n(CC(=O)N6CCOCC6)c5=CC13C24,0.3630607137047706,0.7617711753713505
30100,208632,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[18O][17C]12[16C]C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]2([15N])[17O],CC(Cl)=CC(Cl)=CC1OC12CC=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=CC2(N)O,0.3286333871024389,0.7302840394273759
30200,77254,12.0,[13C]C(Cl)=CC(Cl)=C[14C][17O][15N]1[17C][15c]2cc3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3c[16c]21,CC(Cl)=CC(Cl)=CCON1Cc2cc3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3cc21,0.25315935228461245,0.7936869067487559
30300,196037,12.0,[13C]C(Cl)=CC(Cl)=C[14C][17C]1[16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]21[17O][18O][15N],CC(Cl)=CC(Cl)=CCC1C2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC21OON,0.3040034973396449,0.807343667737751
30400,190696,12.0,[13C]C(Cl)=CC(Cl)=C[14C][17C][16C]12C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]1[18O][17O][15N]2,CC(Cl)=CC(Cl)=CCCC12C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC1OON2,0.3428341712490743,0.7791204315166339
30500,339547,12.0,[13C]C(Cl)=CC(Cl)=C[14C](=[17C])[15N][16C]12C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]1[17O]2,CC(Cl)=CC(Cl)=CC(=C)NC12C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC1O2,0.253061064109284,0.8116734994972192
30600,82587,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17O][17C][15N][16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]2[18O]1,CC(Cl)=CC(Cl)=CC1OCNC2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC2O1,0.2659971108919764,0.8039813518331027
30700,226518,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17O][16C]23C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=C[15C]2[15N]2[18O][17C]123,CC(Cl)=CC(Cl)=CC1OC23C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=CC2N2OC123,0.3311780058096047,0.7435388602251901
30800,52684,12.0,[13C]C(Cl)=CC(Cl)=C[14C][18O][15N]1[17O][17C][15C]12C=c1c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c1=C[16C]2,CC(Cl)=CC(Cl)=CCON1OCC12C=c1c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c1=CC2,0.24695451597302948,0.842325792198896
30900,42724,12.0,[13C]C(Cl)=CC(Cl)=C[14C][18O][15N]([17O])[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C][17C],CC(Cl)=CC(Cl)=CCON(O)CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CCC,0.31266647489539634,0.7477584260033446
31000,44823,12.0,[13C]C(Cl)=CC(Cl)=C[14C][18O][16C]1=[17C]([17O][15N])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C1,CC(Cl)=CC(Cl)=CCOC1=C(ON)CC=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C1,0.36824685232787996,0.7584212173894983
31100,218666,12.0,[13C]C(Cl)=CC(Cl)=C[14C](=[18O])[17C]1[16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]21[17O],CC(Cl)=CC(Cl)=CC(=O)C1C2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC21O,0.307714593047256,0.8015641234764715
31200,211144,12.0,[13C]C(Cl)=CC(Cl)=C[14C]([18O])[17C][15N][15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1,CC(Cl)=CC(Cl)=CC(O)CNC1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1,0.21944742363795922,0.8527976322567264
31300,464977,12.0,[13C]C(Cl)=CC(Cl)=C[14C]12[18O][15N]1[17O][15C]13C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]21[17C]3,CC(Cl)=CC(Cl)=CC12ON1OC13C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC21C3,0.40593719860392935,0.6863997448416187
31400,461878,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1([15N])[18O][15C]23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]1=[17C]2[17O]3,CC(Cl)=CC(Cl)=CC1(N)OC23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC1=C2O3,0.3266581217821865,0.7973312513267461
31500,139776,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1([18O][17C])[15N]=[16C](C=c2c(=C[15C])c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)[17O]1,CC(Cl)=CC(Cl)=CC1(OC)N=C(C=c2c(=CC)c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)O1,0.32239484531737694,0.8093186678873805
31600,159379,12.0,[13C]C(Cl)=CC(Cl)=C[14C](=[15N])[18O][15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]([17O])[17C]1,CC(Cl)=CC(Cl)=CC(=N)OC1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC(O)C1,0.2564824734093727,0.8077109995061542
31700,131411,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17O][15C]23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]=[17C]([18O]2)[15N]13,CC(Cl)=CC(Cl)=CC1OC23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC=C(O2)N13,,
31800,132936,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15N]=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][18O])[17C][17O]1,CC(Cl)=CC(Cl)=CC1N=C(C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CCO)CO1,0.21685623706519885,0.8498603952240742
31900,145502,12.0,[13C]C(Cl)=CC(Cl)=C[14C](=[17O])[15N][17C]1[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][18O]1,CC(Cl)=CC(Cl)=CC(=O)NC1CC=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CCO1,0.2843400111459759,0.797304718853766
32000,408407,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[18O][15C]23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]1[17C]2[17O]3,CC(Cl)=CC(Cl)=CC1OC23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC1C2O3,0.3163810941302364,0.7392149211599117
32100,146478,12.0,[13C]C(Cl)=CC(Cl)=C[14C](=[17O])[15N]=[17C]1[18O][16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]21,CC(Cl)=CC(Cl)=CC(=O)N=C1OC2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC21,0.25281859392185985,0.8517517010282586
32200,392538,12.0,[13C]C(Cl)=CC(Cl)=C[14C][16C]1([17O][17C][15N]=[18O])C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1,CC(Cl)=CC(Cl)=CCC1(OCN=O)C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1,0.31735231704736877,0.8460222288598794
32300,129966,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17O][16C]2(C=c3c(=C[15C])c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)[18O][17C][15N]12,CC(Cl)=CC(Cl)=CC1OC2(C=c3c(=CC)c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)OCN12,0.37424786190064385,0.7459455094495968
32400,376397,12.0,[13C]C(Cl)=CC(Cl)=C[14C][16C](C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1)=[15N][18O][17C],CC(Cl)=CC(Cl)=CCC(C=c1c(=CC)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1)=NOC,0.3323471186519496,0.7660299845114543
32500,427982,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17O][15C]23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]12[15N]3,CC(Cl)=CC(Cl)=CC1OC23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC12N3,0.47300157693695905,0.7625141359830863
32600,97474,12.0,[13C]C(Cl)=CC(Cl)=C[14C][15N]1[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C](=[17C])[18O][17O]1,CC(Cl)=CC(Cl)=CCN1CC=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC(=C)OO1,0.2534435878089248,0.8226417380443632
32700,100677,12.0,[13C]C(Cl)=CC(Cl)=C[14C][15N][17C][15C]([17O])([18O])C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C],CC(Cl)=CC(Cl)=CCNCC(O)(O)C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC,0.19697376381632578,0.8529000146646597
32800,176861,12.0,[13C]C(Cl)=CC(Cl)=C[14C][17C]([15N])=[16C]([18O])C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC(Cl)=CC(Cl)=CCC(N)=C(O)C=c1c(=CC)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.33438490732061704,0.8024875808628121
32900,179764,12.0,[13C]C(Cl)=CC(Cl)=C[14C][17C][16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C][15N]1[17O],CC(Cl)=CC(Cl)=CCCC1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CCN1O,0.38705280439230777,0.7170632250510761
33000,119826,12.0,[13C]C(Cl)=CC(Cl)=C[14C]([15N])[18O][15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]([17O])=[17C]1,CC(Cl)=CC(Cl)=CC(N)OC1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC(O)=C1,0.2954750451900661,0.7924769355051711
33100,150221,12.0,[13C]C(Cl)=CC(Cl)=C[14C]=[15N][15C](C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]=[17C])[17O][18O],CC(Cl)=CC(Cl)=CC=NC(C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC=C)OO,0.34466145063960696,0.7595437609138284
33200,23055,12.0,[15N]#[17C][17O][15C]1([18O])C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1,N#COC1(O)C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1,0.3433971807178389,0.7403491862372917
33300,21728,12.0,[17C][15N][16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1[18O][17O],CNC1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1OO,0.4381710473528682,0.6769189673061616
33400,27184,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]13[18O][15N]1[17C]([17O])[15C]3C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC13ON1C(O)C3C=2)N1CCOCC1,0.43307599406582437,0.6564513757501197
33500,3724,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C][15N]=[17C]1[17O][15C](C=2)[18O]1)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CCN=C1OC(C=2)O1)N1CCOCC1,0.506021251287659,0.6743642135485187
33600,5636,12.0,[16C]C=c1c(=C[15C]([18O])[15N]2[17C][17O]2)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CC(O)N2CO2)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.5388442373844855,0.6839683519783971
33700,5902,12.0,[17C][16C]12C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]([15N]1)[18O]2,CC12C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC(N1)O2,0.5534992594602914,0.7047384004053033
33800,499220,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17C]2[18O][16C]12C=c1c(=C[15C]=[17O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC(Cl)=CC(Cl)=CC1C2OC12C=c1c(=CC=O)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.3408632220427291,0.840597852450219
33900,8714,12.0,[15N]#[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]1([18O])[17C][17O]1,N#CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC1(O)CO1,0.45326177985507987,0.7076432428560404
34000,248481,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15N]2[15C]3([18O])C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]24[17O][17C]134,CC(Cl)=CC(Cl)=CC1N2C3(O)C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC24OC134,0.33528873026009853,0.7637167346116936
34100,283174,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[15N][15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C][18O][17C]12,CC(Cl)=CC(Cl)=CC1=NC2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CCOC12,0.25904446469514764,0.7921247255897597
34200,917,12.0,[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]([17O])[17C][15N]=[18O],CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC(O)CN=O,0.5021427678183085,0.6339086154618171
34300,1973,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]([15N][17C][17O])[18O][15C]C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC(NCO)OCC=2)N1CCOCC1,0.6184031528286766,0.6736023201700173
34400,11019,12.0,[15N][17C]12[17O][16C]1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]2=[18O],NC12OC1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=CC2=O,0.5870154399396431,0.6692350469912661
34500,496781,12.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17C][18O][16C]1([17O])C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC(Cl)=CC(Cl)=CC1COC1(O)C=c1c(=CC)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.315455037100279,0.7748639282413182
34600,27317,12.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1=[15N][17C]([18O][17O])[15C]1C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1=NC(OO)C1C=2)N1CCOCC1,0.44760745815234176,0.6384783105672402
34700,857757,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17C][16C]C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1([15N])[17O][18O],CC(Cl)=CC(Cl)=CC1CCC=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1(N)OO,0.2665361248564367,0.8372050742168742
34800,855254,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]3([17O]2)[18O][17C]13[15N],CC(Cl)=CC(Cl)=CC1C2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC3(O2)OC13N,0.2881160701923422,0.7861365320216311
34900,1432080,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C][15N]1[13C]3C(Cl)=CC(Cl)=C[14C]31[17C][15C]([17O][18O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CCN1C3C(Cl)=CC(Cl)=CC31CC(OO)C=2)N1CCOCC1,0.4395505116290293,0.7460962456905484
35000,179450,13.0,[13C]C(Cl)=CC(Cl)=C[14C][17C]([18O][17O])[15N]1[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1,CC(Cl)=CC(Cl)=CCC(OO)N1CC=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1,0.2889541014051694,0.7862903278567124
