rmat_tag,distance,SMILES
233400_S2,14.0,CCN1CC=C(C)C=CC1CC(O)O
233900_S2,15.0,CC=C(C=CC1=CC(ONCC)O1)C
234000_S2,14.0,CCN1OC(O)C2=C1C=CC(C)=CC2
234700_S2,10.0,CCN1OC2OC2C2C=C(C)C=CC21
234800_S2,13.0,CCN1CC(O)OC12C=CC(C)=CC2
235300_S2,14.0,CCN1C2C=C(C)C=CC23OC(O)C13
235500_S2,11.0,CCNC12C=CC(C)=CC13OC1OC123
235700_S2,11.0,OC1OC1=C1C=CC(C)=CC1
236000_S2,11.0,CCN=C1OC1OC1=CC=CC(C)=C1
236200_S2,12.0,CCN1OC(C)OC2=C1C=C(C)C=C2
237300_S2,13.0,CC=CC(=CC(=CC(=O)O)NCC)C
237500_S2,15.0,CCNC1C=C(C)C=CCCC(=O)O1
237600_S2,15.0,CCNC1C=CC(C)=CC2=C1C(=O)O2
237700_S2,15.0,CCNC1C=C(C)C=CC2=C1C(=O)O2
237900_S2,12.0,CCN1C2C=CC(C)=CC21CC(=O)O
238000_S2,13.0,CCNC1C=C(C)C=CC1CC(=O)O
238300_S2,9.0,CCNC1=C(C2OC2=O)C=C(C)C=C1
239300_S2,13.0,CCNCC=C(C=CC1OC1C=O)C
239400_S2,16.0,CCN1C(=O)C=C(C)C=CC1CC=O
239600_S2,16.0,CCNC(=CC=CC(=CC=O)C)C=O
240400_S2,10.0,CCNOC1(C=O)C2C=CC(C)=CC21
241600_S2,14.0,CCNC1=CC(=O)OCC=CC(C)=C1
241800_S2,14.0,O=C1OC2=C1CC=CC(C)=C2
242400_S2,12.0,O=C1OC1=C1C=CC(C)=CC1
242900_S2,7.0,CC=CC(=CCO)C
243000_S2,12.0,CC=CC(=CC(=O)ON(CC)CC)C
243200_S2,8.0,CC=CC(=CCCCN(O)CC)C
243500_S2,9.0,CC=CC(=CC=CCN(O)CC)C
243700_S2,6.0,CC=C(C=CCOC(=O)CNCC)C
244000_S2,10.0,CCN1CC=CC=C(C)C=CCO1
244200_S2,11.0,CCN1CC=C1C=C(C=CC=O)C
244400_S2,8.0,CCN1CC(O)CC=C(C)C=CCO1
244800_S2,11.0,CCNCC=C1C=C(C)C=CC(O)O1
245000_S2,11.0,CCNCC=C(O)C=C(C=CC=O)C
245200_S2,12.0,CCN(CC=CC(=CC1OO1)C)CC
245300_S2,6.0,CCN1CC=CC(C)=CCC(=O)C1
245800_S2,9.0,CC=C(C=CC(O)N(CC)CCO)C
247200_S2,14.0,CCN1CC1C1C=CC(C)=CC(=O)O1
247300_S2,10.0,CCNCC1C(O)C=CC(C)=CC1O
247500_S2,10.0,CC=C(C=CC1OC1CN(O)CC)C
247600_S2,12.0,CCN1CC2OC2C=CC(C)=CC1=O
248000_S2,10.0,CCN1CC2(CC=C(C)C=CC2=O)O1
249000_S2,10.0,CC=C(C=CC=C(CNCC)OO)C
249100_S2,11.0,CCN1CC=C(C)C=CC=C(OO)C1
249300_S2,14.0,CCN1CC1=C1C=CC(C)=CCOO1
250500_S2,8.0,CCN(CCOO)C1C=C(C)C=CC1
250800_S2,7.0,CCN1CC(OO)C12C=C(C)C=CC2
250900_S2,8.0,CCN1CC1=C1C=C(C)C=CC1
251100_S2,8.0,CCN(CC=O)C12C=C(C)C=CC1O2
251900_S2,7.0,CCN1CC23OC4(C=CC(C)=CC142)O3
252400_S2,7.0,CCN1CC2OC23C=C(C)C=CC13
253300_S2,8.0,CCNCC(=O)C1C=CC(C)=CC1
253400_S2,10.0,CCN1CC1C1C=CC(C)=CC1O
253600_S2,6.0,CCNCC1(O)C2C=CC(C)=CC21
255200_S2,12.0,CCN1CC=C2C=CC(C)=CC2(O)O1
256800_S2,7.0,CCN1CC1C1=C(O)C=CC(C)=C1
257700_S2,6.0,CCN1CC(O)(C2=CC=C(C)C=C2)O1
259700_S2,9.0,CC=CC(=CC1OC(C=O)N1CC)C
259800_S2,8.0,CC=CC(=CC1OC1C(O)NCC)C
260200_S2,8.0,CCNC(O)C1CC=C(C)C=CCO1
260500_S2,10.0,CCN(CC=CC(=CCO)C)C1CO1
261100_S2,12.0,CCNC1CCC=CC(C)=CCOO1
261400_S2,11.0,CCN1C2OC3C=CC(C)=CC14OC324
261500_S2,11.0,CCN1C(O)C12CC=C(C)C=CC2O
261600_S2,12.0,CCNC1OC2(O)C=CC(C)=CC=C12
262100_S2,12.0,CCNC1OC2C=C(C)C=CC=C1O2
262300_S2,11.0,CCNC(O)C1=C(O)C=CC(C)=CC1
262700_S2,10.0,CCN(OC1C=C(C)C=CC1)C(C)O
262900_S2,6.0,CCN1C(O)C(=O)C12C=C(C)C=CC2
263000_S2,10.0,CCN1CC1OC1C=CC(C)=CC1
263100_S2,9.0,CCN(OC1C=CC(C)=CC1)C1CO1
263200_S2,8.0,CCNC1OC1C12C=C(C)C=CC1O2
263300_S2,9.0,CCN1C2OC34C=CC(C)=CC3C21O4
263600_S2,8.0,CCN1C2OC13C=CC(C)=CC3C2O
263700_S2,10.0,CCN1C(O)C=C2C=C(C)C=CC21O
265600_S2,6.0,CCN(C1=CC=C(C)C=C1)C1OC1O
265900_S2,9.0,CCN1C2OOC21C1=CC=C(C)C=C1
266000_S2,8.0,CCN(O)C(O)C1C2=C1C=C(C)C=C2
266900_S2,9.0,CC=CC(=CC1OC1C(=O)NCC)C
267000_S2,11.0,CCNC(=O)C=CC=C(C=CCO)C
268200_S2,8.0,CCN1C(C2=CC=CC(C)=C2)C1=O
268700_S2,10.0,CC=CC(=CCOC1CON1CC)C
268800_S2,10.0,CC=CC(=CCCC1OON1CC)C
269200_S2,10.0,CCN1OC1C1=CC=C(C)C=CCO1
269300_S2,12.0,CCNC1C=C(C=C(C=CC=O)C)O1
269400_S2,10.0,CCNC1C=CC=C(C)C=CCO1
269500_S2,12.0,CCN1C2CC=C(C)C=CC(=O)OC21
270300_S2,12.0,CCN1OC23C=C(C)C=CCC2C1O3
270800_S2,10.0,CCN1C2C=CC(C)=CC3OC32C1O
271900_S2,10.0,CCN1C2C1OOC21C=C(C)C=CC1
272300_S2,9.0,CCN1C2C=C(C)C=CC2OC1CO
272700_S2,9.0,CCN1C2OC2=C2C=C(C)C=CC21O
273000_S2,10.0,CCN1C2OC3C=C(C)C=CC3C21O
273100_S2,10.0,CCN1OC23C=C(C)C=CC2C3C1O
273400_S2,11.0,CCN1OC23C=C(C)C=CC24OC1C43
273800_S2,11.0,CCN1C2C=C(C)C=CC2=CC1O
276100_S2,10.0,CC=C(C=CCOC1(NCC)CO1)C
276200_S2,11.0,CCNC1(O)C=CC=C(C)C=CCO1
277000_S2,14.0,CCN1C23C=C(C)C=CC4=C2C1(O4)O3
277200_S2,11.0,CCN1CC1(O)OC1C=C(C)C=CC1
277700_S2,9.0,CCNC1(O)OC1C1C=CC(C)=CC1
278100_S2,12.0,CCN1C23C=C(C)C=CC2=C2OC21O3
279600_S2,12.0,CCN1C2C=CC(C)=CCOC2C1=O
279700_S2,14.0,CCNC(=O)C=CC=CC(=CC=O)C
281000_S2,10.0,CC=CC(=CC(O)OCC=NCC)C
281800_S2,12.0,CC=C(C=CC1OO1)C
282700_S2,13.0,CCN=CCC1C=CC(C)=CC(O)O1
283400_S2,12.0,CCN=CC=CC=CC(=CCO)C
283500_S2,12.0,CCN=CC1=CC=CC(C)=CC1OO
284200_S2,8.0,CCN=CC(=O)C1(O)C=C(C)C=CC1
284400_S2,7.0,CCN=CC(O)C1C=C(C)C=CC1O
284700_S2,8.0,CCN=CC1=C2C=C(C)C=CC2O1
284800_S2,11.0,CCN=CC=C1C=C(C)C=CC12OO2
285400_S2,8.0,CCN=CC12OC13C=C(C)C=CC32
286700_S2,8.0,CCN=CCC1=C(OO)C=CC(C)=C1
288600_S2,13.0,CCN=C1C=C(C=C(C=CC=O)C)O1
289000_S2,13.0,CCN=C1OC23C=C(C)C=CC(O2)C13
290600_S2,5.0,CCN=C1OC1(O)C1=CC=CC(C)=C1
291700_S2,12.0,CCN=C(O)C#CC=C(C=CCO)C
292000_S2,9.0,CC=C(C=CCC1(O)OC1=NCC)C
292500_S2,15.0,CCN=C1C=C2C=CC(C)=CC(O2)O1
297000_S2,12.0,CC=CC(=CC(C=C)ON(O)CC)C
297300_S2,11.0,CC=C(C=CCOC(=C)NCC)C
297600_S2,13.0,CCN1OC1(C=C)C=C(C=CCO)C
298100_S2,12.0,C=CC1(O)C=C(C)C=CCO1
298200_S2,13.0,CCNOC(=C=C)C=C(C=CCO)C
298300_S2,15.0,CCN1OC2C=CC(C)=CC1O2
298400_S2,12.0,CCN=C1C=C(C)C=CC(O)OC1=C
299100_S2,12.0,CCNCC=CC(=CC(O)(O)C=C)C
299600_S2,14.0,CCN1OC(C=C)C=C(C)C=CC1=O
300000_S2,14.0,CCN1OC12C=CC(C)=CC(C=C)O2
300800_S2,14.0,CCN=C1C=CC(C)=CC(O)(C=C)O1
301200_S2,13.0,C=CCC=CC(=CCOO)C
301300_S2,13.0,CCN1OC1C=C(C=CCC(=C)O)C
301600_S2,13.0,C=C1OC1C=CC(=CC=O)C
301900_S2,13.0,CCNC1C=C(C)C=CC(O)C(=C)O1
302000_S2,13.0,CCN1OC2C=CC(C)=CC1C2=C
302200_S2,14.0,CCN=CC=C(C=CC(=O)C(=C)O)C
303400_S2,16.0,CCN1OOC1C=C(C=CC=C=C)C
304000_S2,9.0,C=COC1C=C(C)C=CC1
304800_S2,8.0,C=C(O)C1C=C(C)C=CC1O
305000_S2,12.0,CCN1C(=C)C12C=C(C)C=CC2=O
305500_S2,13.0,CCN1OC23C=CC(C)=CC2(O3)C1=C
305800_S2,11.0,CCN(C(=C)OO)C1C=CC(C)=CC1
306100_S2,10.0,CCN1OC2(C(=C)O)C=C(C)C=CC12
306400_S2,11.0,CCN1C(=C)C2C=C(C)C=CC21O
306600_S2,12.0,CCN1OC2C=C(C)C=CC21OC=C
307200_S2,11.0,CCN=C1C=CC(C)=CC12OOC2=C
307900_S2,11.0,CCNOC12C=C(C)C=CC1C2=C
308000_S2,12.0,CCNC1C=C(C)C=CC1(O)C=C
308200_S2,13.0,C=CC12C=CC(C)=CC1OO2
308700_S2,11.0,CCN(O)C12C=CC(C)=CC1C2=C
309800_S2,7.0,C=C(O)C1=CC=CC(C)=C1
310100_S2,10.0,CCNC(=C)C1=C(OO)C=CC(C)=C1
311600_S2,8.0,C=C(O)C1=CC=C(C)C=C1
313300_S2,12.0,CC=CC(=CC(NCC)OC=CO)C
313900_S2,13.0,OC=C=C1C=C(C)C=CCO1
314500_S2,12.0,CCN1OC=C2CC=C(C)C=CC1O2
314900_S2,13.0,CCN=C1C=CC(C)=CC2OC=C2O1
315100_S2,15.0,CCNC1=COOCC=C(C)C=CC1
315500_S2,15.0,CCN=C1C=C(C)C=CC(=O)C1=CO
316000_S2,15.0,CC=C(C=CC=C=COONCC)C
316300_S2,13.0,CCNC=COOC1C=C(C)C=CC1
316600_S2,13.0,C=COC1C=CC(C)=CC1ONCC
316800_S2,9.0,OC=C1OC2C=CC(C)=CC12
318700_S2,11.0,CCN1OC1=COC1=CC=CC(C)=C1
319200_S2,11.0,CCN(C=CO)C1=CC=C(C)C=C1
321800_S2,10.0,CCNC(=C=O)C1=CC=CC(C)=C1
322600_S2,13.0,CC=CC(=CC=C=COONCC)C
322700_S2,15.0,C=CON(CC)C1C=C(C)C=CCO1
322900_S2,14.0,CCNOC=C=CC=C(C=CC=O)C
323000_S2,13.0,CCN=C1C=COCC=CC(C)=C1
323300_S2,13.0,CCNCC=CC(=CC1(O)C=CO1)C
323400_S2,13.0,CC=C(C=CC1OC(=CO)N1CC)C
324400_S2,14.0,CCNOC=C1C2C=CC(C)=CC1O2
324600_S2,14.0,CCNC1C=CC(C)=CCOC=C1
326100_S2,12.0,CCNC1C=CC(C)=CC1OC=C=O
327000_S2,12.0,CC1=CC23OOC=C2C3C=C1
328700_S2,12.0,CCNOC=CC1=C(O)C=C(C)C=C1
329700_S2,16.0,CCN=C=C1OCC=CC(C)=CCO1
330300_S2,15.0,CCN=CC=C(C=CCC=C(O)O)C
330500_S2,15.0,CCN1C2C=CC(C)=CC1C2=C1OO1
330800_S2,13.0,CCNC=C(O)OC1C=C(C)C=CC1
330900_S2,12.0,CCNC1(C=C2OO2)C=C(C)C=CC1
331000_S2,13.0,C=C(ONCC)OC1C=CC(C)=CC1
331200_S2,13.0,C=C(O)OC1(NCC)C=CC(C)=CC1
332300_S2,12.0,OC1=CC2=C(C=C(C)C=C2)O1
332900_S2,15.0,CCN=C(C=C=O)C=C(C=CC=O)C
333300_S2,17.0,CCN1C2C=C(C)C=CC1(C=C=O)O2
333500_S2,12.0,CCNOC1(C=C=O)C=C(C)C=CC1
333700_S2,13.0,CCN1C2(O)C=CC(C)=CC12C=C=O
333900_S2,14.0,CCN1C(=C=O)C12C=CC(C)=CC2
334900_S2,9.0,CC=CC(=CC1(O)OC1=CNCC)C
335600_S2,11.0,CCN1C=CC(C=C(C=CCO)C)O1
335800_S2,12.0,CCN1C=CC2C=C(C)C=CC(O2)O1
336000_S2,10.0,CCNC=C1CC=C(C)C=CC(=O)O1
336100_S2,11.0,CCN1CC=CC(C)=CCOOC=C1
336600_S2,12.0,CCN1C=CC(=O)C=C(C)C=CC1O
337200_S2,14.0,CCN1C=CCC=CC(C)=CC12OO2
337500_S2,12.0,CCN1C=C2C(=O)C=CC(C)=CC21
338100_S2,13.0,CCN1C=C2OC3C=C(C)C=CC21O3
339200_S2,8.0,CCN1C=C(O)OC2C=CC(C)=CC21
339400_S2,8.0,CCNC=C(O)C1C=C(C)C=CC1=O
339500_S2,12.0,C=CN(CC)OC12C=C(C)C=CC1O2
339600_S2,9.0,CCN1C=C2OC23C=C(C)C=CC3O1
339700_S2,12.0,OC12C=CC(C)=CC1O2
340000_S2,10.0,CCN1C=COOC2C=C(C)C=CC21
340400_S2,12.0,C=CN(CC)C12C=CC(C)=CC1OO2
341300_S2,10.0,CCNC=C1C2(O)C=CC(C)=CC12O
344800_S2,12.0,CCN1OC2C=C(C)C=CCOC1=C2
345300_S2,11.0,CCN1C(O)C=CC(C)=CCC=C1O
345600_S2,10.0,CCNC(O)=C1CC=CC(C)=CC1
345800_S2,12.0,CCNC(O)=C1CC=C(C)C=CC1=O
345900_S2,13.0,CCN1C2=C3OCC=C(C)C=CC31O2
346800_S2,9.0,CCN1C2C=CC(C)=CC2C=C1O
346900_S2,11.0,C=C(O)N(CC)C1(O)C=CC(C)=CC1
348300_S2,11.0,CCN(O)C1=CC2=C(C=C(C)C=C2)O1
349200_S2,12.0,C=C(O)N(CC)CC=C(C=CCO)C
350900_S2,12.0,C=C1OC2(C=C(C)C=CC2O)N1CC
352700_S2,9.0,CCN1OC(C2=CC=C(C)C=C2)=C1O
353700_S2,11.0,CCN=C=C=CC=C(C=CCO)C
354500_S2,15.0,CCN=C=CC1C=CC(C)=CC(=O)O1
355500_S2,10.0,CCN=C=CC1C=C(C)C=CC1OO
355600_S2,9.0,CCN=C=C1OC2(O)C=CC(C)=CC12
356200_S2,11.0,CCN=C=C1C2C=C(C)C=CC12OO
356600_S2,6.0,CCN=C=C(O)C1=CC=CC(C)=C1
357800_S2,14.0,CC=CC(=CC1OO1)C
357900_S2,13.0,CC=CC(=CC(NCC)OOC#C)C
358300_S2,14.0,CCNOCC=CC(=CC(=O)C#C)C
358700_S2,14.0,CCNC1(C#C)C=C(C)C=CC(O)O1
358800_S2,15.0,CCN1OC1(C#C)C=C(C=CC=O)C
359600_S2,14.0,CCNC(=O)C=CC(=CC(O)C#C)C
360200_S2,14.0,CCN=CC=C(C=CCC#C)C
360300_S2,16.0,CCN(O)CC=C(C=CC(=O)C#C)C
360500_S2,16.0,CCN1C(=O)C=C(C)C=CC1C#C
360600_S2,16.0,CCN(O)C1(C#C)C=CC(C)=CCO1
361500_S2,12.0,CCN(O)OC1C=CC(C)=CC1C#C
361800_S2,14.0,CCN(C#C)C1C=CC(C)=CC1=O
363000_S2,14.0,CCN(OO)C1(C#C)C=CC(C)=CC1
364000_S2,9.0,CCNC1=C(C#C)C=C(C)C=C1
365200_S2,15.0,C#COCC=CC(=CC(O)NCC)C
365300_S2,16.0,C#COC(C=C(C=CCO)C)=NCC
365800_S2,13.0,CCN=CC=CC(=CCC#CO)C
366200_S2,15.0,CC=C(C=CC(C#CO)=NCC)C
366300_S2,14.0,C#COC1(ONCC)C=C(C)C=CC1
366800_S2,13.0,CCN1C2C=C(C)C=CC21OC#CO
368300_S2,16.0,C#COC1(C=C(C=CC)C)ON1CC
368500_S2,14.0,CCNC1(C#CO)C=C(C)C=CCO1
368900_S2,15.0,C#COC(C=CC(=CC)C)N(O)CC
369200_S2,14.0,OCC=C(C=CCC#CO)C
370000_S2,13.0,CCN1C2C=CC(C)=CC21C#COO
370200_S2,13.0,CCN=C1C=CC(C)=CC1OC#CO
370400_S2,15.0,CCNC12C=C(C)C=CC1(C#CO)O2
371100_S2,13.0,OC#CC1=CC=C(C)C=C1
371900_S2,12.0,C#CN(CC)OCC=CC(=CC)C
372000_S2,10.0,CCNC#CCC=C(C=CCO)C
372200_S2,12.0,CCNC#CCC=C(C=CC(=O)O)C
372900_S2,13.0,CCNC#CC(O)C=CC(=CCO)C
373400_S2,10.0,CCNC#COOC1C=CC(C)=CC1
374000_S2,13.0,C#CN(CC)C12C=CC(C)=CC1OO2
374100_S2,13.0,C#CN(CC)C1(O)C=CC(C)=CC1=O
374700_S2,9.0,C#CN(CC)C1=CC=CC(C)=C1
376000_S2,11.0,CC=CC(=CC(C)OC=NCC)C
376100_S2,10.0,CC=CC(=CC(C)(O)OC)C
376200_S2,9.0,CC=CC(=CC(C)N(CC)OCO)C
376400_S2,11.0,CC=CC(=CC(C)=NCC)C
377300_S2,11.0,CCNCOC(C)C=C(C=CCO)C
377400_S2,13.0,CCNC1(C)C=C(C)C=CCOO1
378800_S2,12.0,CCNCC(C)C=C(C=CC1OO1)C
378900_S2,13.0,C=C(C)C=C(C=CC1ON(CC)O1)C
379300_S2,13.0,CCNC=C(C)C=C(C=CC(=O)O)C
379400_S2,11.0,CCN(C=O)CC=CC(=CCC)C
379500_S2,11.0,CCN(O)CC=CC(=CC(C)OC)C
380300_S2,12.0,CCNC1C=CC(C)=CC(C)(OC)O1
380400_S2,10.0,CCNC1C=CC(C)=CC(C)COO1
380700_S2,12.0,CCN1C(=O)C=CC(C)=CC2(C)OC12
380800_S2,13.0,CCN1OC1C=CC(=CC(C)O)C
381000_S2,10.0,CCNC1C=CC(C)=CC(C)(CO)O1
381200_S2,12.0,CCNC1(OC)C=CC(C)=CC(C)O1
381300_S2,11.0,CCN1C2(C)C=C(C)C=CC1(O)OC2
383000_S2,11.0,CCN1OC1CC=CC(=CCC)C
383200_S2,14.0,CCN(O)CCC=CC(=CC(C)=O)C
383300_S2,12.0,CCN(O)C1(C)C=C(C)C=CCCO1
383600_S2,9.0,CC12C=C(C)C=CCC1O2
383900_S2,11.0,CCN(O)OC1=C(C)C=C(C)C=CC1
384100_S2,13.0,CCN=C1OC(C)C=C(C)C=CC1O
384300_S2,10.0,CCNC12OC1C=CC(C)=CC2C
384700_S2,12.0,CCN(O)C1OC1C=CC(=CCC)C
384800_S2,12.0,CCNC(C)C=C(C=CC(O)C=O)C
385200_S2,11.0,CCNC12OC1(C=CC(=CCC)C)O2
385400_S2,11.0,CC1=C2OC2(O)C=CC(C)=C1
385600_S2,12.0,CCNC12OC1(C)C=C(C)C=CC2=O
385800_S2,12.0,CCNC(C)C=CC(=CC(C)O)C
385900_S2,12.0,CCNC1C=CC(C)=CC(C)(O)OC1
386000_S2,10.0,CCN1C2C=CC(C)=CC1(C)OC2=O
386500_S2,11.0,CCNC12C=CC(C)=CC(C)OC1O2
386900_S2,12.0,CCNC(O)(C=O)C=CC(=CCC)C
387100_S2,12.0,CCN1C2(O)C=CC(C)=CC3(C)OC132
387600_S2,12.0,CCN=C1C=CC(C)=CC(C)OC1
388400_S2,12.0,C=CC=CC(=CC(C)O)C
388500_S2,12.0,CC1(O)C=C(C)C=CC=CO1
389300_S2,14.0,CCN1OC2(C)C=C(C)C=CC(O)=C12
389500_S2,13.0,CCN1OC=C(C=CC(=CCC)C)O1
391400_S2,13.0,CCNOC#CC=CC(=CC(C)O)C
393800_S2,10.0,CCN=C1OC2C=CC(C)=CC2(C)O1
394000_S2,9.0,CCN=C1OC2C=CC(C)=CC12C
394200_S2,12.0,CCN(C)C1(C)C=C(C)C=CC1(O)O
394800_S2,12.0,CCN1C2C=CC(C)=CC21C
395200_S2,12.0,CCN(C)C12C=CC(C)=CC1(C)O2
396200_S2,6.0,CCN=C1C=CC(C)=CC1(C)C(=O)O
396700_S2,9.0,CC1C=C(C)C=CC1COO
396800_S2,13.0,CCN1CC2C=CC(C)=CC2(C)OO1
397000_S2,11.0,CCN1C(OO)C2C=CC(C)=CC21C
397200_S2,9.0,CCN1OC12C1C=CC(C)=CC12C
397400_S2,11.0,CCN1OCC2(C=CC(C)=CC2C)O1
397900_S2,13.0,CCN1CC2(O)C=CC(C)=CC2(C)O1
398500_S2,8.0,CCNC1(C=O)C=CC(C)=CC1C
398600_S2,11.0,CCN1OC2(C)C=C(C)C=CC12CO
399700_S2,12.0,C=C1C=CC(C)=CC1C
399800_S2,13.0,CCN=C=C1C=CC(C)=CC1(C)O
399900_S2,12.0,C=C1C=CC(C)=CC1(C)N(O)CC
403100_S2,10.0,CCNCC1=C(C)C=C(C)C=C1
404700_S2,9.0,CC=CC(=CCCONCC)C
405000_S2,10.0,CC=CC(=CC1COC1N(O)CC)C
405400_S2,10.0,CCNOCC1C=C(C)C=CCOC1
405500_S2,13.0,CCN1OCC=CC(C)=CCCO1
405900_S2,12.0,CCNCOCCC=C(C=CC=O)C
406100_S2,14.0,CCN1CC=CC(C)=CC(=O)CO1
406200_S2,9.0,CCN1CC=CC(C)=CC(C=O)CO1
406800_S2,14.0,CCN1C=C2C=C(C)C=CC1(O)OC2
407000_S2,11.0,CCN=CC=CC(=CC1(CO)CO1)C
407500_S2,12.0,CCN=C1CC=CC(C)=CCCO1
407600_S2,14.0,CCN1CCC=CC(C)=CC1COO
408000_S2,15.0,CCNCC1C=CC(C)=CC(=O)CO1
408200_S2,14.0,CCNC1(CO)C=C(C)C=CC(C)O1
408600_S2,12.0,CCNC1C=CC(C)=CC(O)COC1
408900_S2,13.0,CCN1C(O)C12C=CC(C)=CCCO2
409000_S2,13.0,CCN1OCCC=C(C)C=CC12CO2
409700_S2,13.0,C=CC=CC(=CC1CO1)C
409800_S2,15.0,C=CC=CC(=CC1(O)CON1CC)C
410400_S2,15.0,C=C1C=CC(C)=CCCOON1CC
410500_S2,13.0,CCN1C(=C=O)C=CC(C)=CC12CO2
411600_S2,10.0,CCN(CO)C1(CO)C=C(C)C=CC1
411700_S2,10.0,CCNCC1(COO)C=C(C)C=CC1
411900_S2,11.0,CCN(CO)C12C=C(C)C=CC1OC2
412100_S2,11.0,CCN1CC2(C=C(C)C=CC2O)CO1
412200_S2,13.0,CCN1OC23C=CC(C)=CC12CO3
412400_S2,10.0,CCN1C2OCC3(C=C(C)C=CC13)O2
413300_S2,12.0,CCNOC1(CO)C=C(C)C=CC1C
413600_S2,14.0,CCN=CC12C=CC(C)=CC1(O)CO2
413800_S2,11.0,CCN1OC23C=CC(C)=CC24COC143
414600_S2,13.0,C=C1C=CC(C)=CC1(O)CONCC
415600_S2,8.0,CCNC1OCC2=C(C=CC(C)=C2)O1
416100_S2,10.0,CCNOCC1=C(C)C=CC(C)=C1
417600_S2,11.0,CCNC1(O)CC=CC(C)=CC1C=O
417900_S2,14.0,CCNC1(O)C=CC(C)=CC(C=O)=C1
418100_S2,12.0,O=CC12C=C(C)C=CC=C1O2
418200_S2,14.0,C=C(C=CC(=CCC=O)C)NCC
418600_S2,12.0,CCN=COC1C=CC(C)=CC1C=O
418900_S2,11.0,CCNC(O)C1C=CC(C)=CC1C=O
420000_S2,12.0,CC=CC(=CC(CO)N(C)CC)C
420200_S2,11.0,CC=CC(=CC12CON(CC)C1O2)C
420500_S2,10.0,CCNC1OCC=CC(C)=CCCO1
420800_S2,13.0,CCN=COCCC=C(C=CC=O)C
420900_S2,13.0,CCNOC1C=C(C)C=CCOC1
421100_S2,12.0,CC12C=C(C)C=CC(OC1)O2
421300_S2,12.0,CCN1CC=CC(C)=CC1(O)COC
421400_S2,10.0,CCN1CC=CC(C)=CC23COC12O3
421500_S2,12.0,CCN1CC=CC(C)=CC(=C=O)CO1
421600_S2,13.0,CCN(C)C(O)C=CC(=CCCO)C
421700_S2,13.0,CCN1OC1C=CC(=CC1(C)CO1)C
421800_S2,14.0,CCN1OCCC=C(C)C=CC1=O
422000_S2,11.0,CCNC12C=CC(C)=CC(CO1)CO2
422100_S2,13.0,CCN=CC=CC(=CC1CO1)C
422700_S2,12.0,O=C1C=C(C)C=CCCOC1
423000_S2,11.0,CCN1C2(O)CC=CC(C)=CC12CO
423200_S2,13.0,CCN1C(CO)C=C(C)C=CC2OC21
423300_S2,13.0,CCNC12C=C(C)C=CC(C1)OOC2
423400_S2,16.0,CCN=CC(=O)C=CC(=CC1CO1)C
423900_S2,12.0,CCNC1C=CC(C)=CC(O)(CO)C1
424000_S2,12.0,CCNC1C=CC(C)=CC2=C1OOC2
424100_S2,13.0,CCN1C2C=C(C)C=CC1(O)COC2
424200_S2,13.0,CCN1OCC2=C3OC31C=CC(C)=C2
424300_S2,13.0,CCNC12C=CC(C)=CC(CO1)OC2
424900_S2,13.0,CCNC(O)=CC=CC(=CC1CO1)C
425300_S2,15.0,CCN1OC2=C1C1(C=C(C)C=C2)CO1
426200_S2,15.0,C#CC=CC(=CC1CON1CC)C
427800_S2,13.0,CCN1OC12C=CC(C)=CC21CO1
428000_S2,10.0,CCN1OCC23C=C(C)C=CC12OC3
428400_S2,10.0,O=CC1C=CC(C)=CC1CO
428800_S2,10.0,CCNC12C=C(C)C=CC13OC3OC2
429200_S2,13.0,CCN1CC12C=CC(C)=CC21CO1
429800_S2,14.0,C=C1C=CC(C)=CC12COON2CC
430500_S2,9.0,CCNCOOCC1=CC=CC(C)=C1
432200_S2,12.0,CC=CC(=CC(CNCC)C1OO1)C
432300_S2,13.0,C=C(C=C(C=CC)C)C1ON(CC)O1
432500_S2,12.0,CCN=C1OC2OCC=CC(C)=CC12
432700_S2,10.0,CCN1CC=CC(C)=CC12C1OC2O1
433300_S2,13.0,CCN1OC(O)C2C=C(C)C=CCC21
433600_S2,14.0,CCN1CC1C=CC(=CCC(O)O)C
434200_S2,13.0,OC1OC12C=CC=CC(C)=C2
434900_S2,9.0,COC(O)C1C=C(C)C=CC1
435200_S2,12.0,CCN1CC23C=C(C)C=CC2OC3O1
436800_S2,11.0,CCNC1=C(C2OO2)C=C(C)C=C1
438200_S2,14.0,CCN=C1C=CC(C)=CC12OC2=O
439500_S2,13.0,CCNC1C(O)C=CC(C)=CC1C=O
442000_S2,15.0,CCNC(C)C=CC(=CC1OC1=O)C
443000_S2,6.0,CC=CC(=CCCN(CC)OC=O)C
443100_S2,10.0,CC=CC(=CC(CNCC)OO)C
444100_S2,8.0,CCN1CC12C=C(C)C=CCOC2
444300_S2,9.0,CCN1CC(C=C(C=CC=O)C)CO1
444500_S2,9.0,CCN1CC12C=C(C)C=CCOCO2
444700_S2,9.0,CCN(O)CC1=COCC=CC(C)=C1
444900_S2,11.0,CCN1CC2(C=C(C)C=CC(O)O2)C1
445000_S2,12.0,CCN(C)CCC=C(C=CC(=O)O)C
446100_S2,10.0,CCN1CC2=COOC1C=CC(C)=C2
446300_S2,11.0,CCN1CCC=C(C)C=CC1=O
446700_S2,9.0,CCC=CC(=CCCNCC)C
446800_S2,11.0,CCN1CC2C=C(C)C=CCC1OO2
