rmat_tag,distance,largest_cleaned
3857,12.0,CCN1OC2OC1(C)C=CC=C2C
3858,10.0,CCNC12C=CC=C(C)C(OC1)O2
3864,11.0,CCNC1(C)C=CC=C(C)C(O)O1
3869,11.0,CCN1C2OC3OC21C=CC=C3C
3875,11.0,CCN=C(C)C=CC=C(C)C(O)O
3876,12.0,CCN=C(C)C=CC=C(C)C1OO1
3879,10.0,CCN=C1C=CC=C(C)C(O)OC1
3883,9.0,CCN=C1C=CC=C(C)C2OC1O2
3906,11.0,C=CC=CC=C(C)C(O)ONCC
3908,12.0,C=CC=CC=C(C)C1ON(CC)O1
3910,10.0,CCNOC1OC=CC=CC=C1C
3914,11.0,CCNC=CC=CC=C(C)C(O)O
3921,10.0,CCNC1=CC=CC=C(C)C(O)O1
3922,11.0,CCN1OC2OC1=CC=CC=C2C
3924,13.0,CCN=C=CC=CC=C(C)C1OO1
3931,13.0,CCN1C=C2C=CC=C(C)C(O2)O1
3933,13.0,CCN=C=C1C=CC=C(C)C(O)O1
3936,12.0,C=C1C=CC=C(C)C(ONCC)O1
3940,11.0,CCNC1=C2C=CC=C(C)C(O2)O1
3946,11.0,C=C(C=CC=C(C)C(O)O)NCC
3947,12.0,C=C(C=CC=C(C)C1OO1)NCC
3949,12.0,C=C1C=CC=C(C)C(O)ON1CC
3951,10.0,CCNC1=COC(O)C(C)=CC=C1
3952,11.0,CCN1OC2OC=C1C=CC=C2C
3955,9.0,CCNC1=C2OC(O2)C(C)=CC=C1
3995,12.0,C#CC=CC=C(C)C(O)ONCC
3997,13.0,C#CC=CC=C(C)C1ON(CC)O1
4003,13.0,CCNC#CC=CC=C(C)C1OO1
4046,13.0,CCN1CC=CC=C(C)C(=O)O1
4053,13.0,CCNC1C=CC=C(C)C(=O)O1
4056,13.0,CCN=CC=CC=C(C)C(=O)O
4061,14.0,CCN=C1C=CC=C(C)C(=O)O1
4071,10.0,CCNC1CC=CC=C(C)C(=O)O1
4078,13.0,CCN=CC1C=CC=C(C)C(=O)O1
4082,10.0,CCNC1C=CC=C(C)C(=O)OC1
4089,13.0,CCN1CC12C=CC=C(C)C(=O)O2
4104,13.0,CCN1C=CC=CC=C(C)C(=O)O1
4106,13.0,CCN=C=CC=CC=C(C)C(=O)O
4109,13.0,CCNC=C1C=CC=C(C)C(=O)O1
4112,13.0,C=C1C=CC=C(C)C(=O)ON1CC
4127,13.0,C#CC=CC=C(C)C(=O)ONCC
4129,13.0,CCNC#CC=CC=C(C)C(=O)O
4187,13.0,CCN1OC1C=CC=C(C=O)C
4194,13.0,CCNC(=O)C=CC=C(C=O)C
4205,13.0,CCN=C(O)C=CC=C(C=O)C
4221,9.0,CCNOCCC=CC=C(C=O)C
4226,9.0,CCNC(O)CC=CC=C(C=O)C
4227,10.0,CCN1OC1CC=CC=C(C=O)C
4231,10.0,CCN=C(O)CC=CC=C(C=O)C
4239,10.0,CCNC1OC1C=CC=C(C=O)C
4246,13.0,CCN=CC(=O)C=CC=C(C=O)C
4251,9.0,CCNC(C=CC=C(C=O)C)CO
4252,10.0,CCN1OCC1C=CC=C(C=O)C
4256,10.0,CCN1C(O)C1C=CC=C(C=O)C
4263,10.0,CCNC1(C=CC=C(C=O)C)CO1
4274,10.0,CCN=C(C=CC=C(C=O)C)CO
4292,10.0,CCNOC=CC=CC=C(C=O)C
4297,10.0,CCNC(O)=CC=CC=C(C=O)C
4305,13.0,CCN1C=C(C=CC=C(C=O)C)O1
4307,13.0,CCN=C=C(O)C=CC=C(C=O)C
4315,10.0,CCNC(C=CC=C(C=O)C)=CO
4343,13.0,CCN(O)C#CC=CC=C(C=O)C
4358,12.0,CC=CC=C(C)C(=O)ONCC
4362,11.0,CC=CC=C(C)C(=O)OCNCC
4365,12.0,CC=CC=C(C)C(=O)OC=NCC
4372,12.0,CCNCC=CC=C(C)C(=O)O
4374,11.0,CCNCC=CC=C(C)C(=O)OC
4377,12.0,CCN1CC=CC=C(C)C(=O)OC1
4385,12.0,CCN=CC=CC=C(C)C(=O)OC
4394,11.0,CCC=CC=C(C)C(=O)ONCC
4396,11.0,CCNCCC=CC=C(C)C(=O)O
4397,12.0,CCN1CCC=CC=C(C)C(=O)O1
4401,11.0,CCN=C1CC=CC=C(C)C(=O)O1
4404,12.0,CCNCC1C=CC=C(C)C(=O)O1
4407,11.0,CCNC(C)C=CC=C(C)C(=O)O
4408,12.0,CCN1OC(=O)C(C)=CC=CC1C
4410,12.0,CCN1CC1C=CC=C(C)C(=O)O
4412,11.0,CCN1C2C=CC=C(C)C(=O)OC21
4415,12.0,CCNC1(C)C=CC=C(C)C(=O)O1
4418,12.0,CCN=C(C)C=CC=C(C)C(=O)O
4420,11.0,CCN=C1C=CC=C(C)C(=O)OC1
4428,12.0,C=CC=CC=C(C)C(=O)ONCC
4430,12.0,CCNC=CC=CC=C(C)C(=O)O
4432,11.0,CCNC1=CC=CC=C(C)C(=O)O1
4438,12.0,C=C(C=CC=C(C)C(=O)O)NCC
4440,11.0,CCNC1=COC(=O)C(C)=CC=C1
4501,11.0,CC=CC=C(C)CN(CC)OO
4512,10.0,CC=CC=C(C)CN(CC)OOC
4528,8.0,CC=CC=C(C)CN(CC)OCO
4533,8.0,CC=CC=C(C)CN(O)CC
4535,6.0,CC=CC=C(C)CNCC
4536,7.0,CC=CC=C(C)CN(CC)OC=O
4553,10.0,CC=CC=C(C)CN(CC)COO
4557,8.0,CC=CC=C(C)CN(CC)C(O)O
4558,9.0,CC=CC=C(C)CN(CC)C1OO1
4563,8.0,CC=CC=C(C)CN(C=O)CC
4565,7.0,CC=CC=C(C)CN(CC)C(=O)O
4586,10.0,CCN(O)CC(=CC=CCOC)C
4589,10.0,CCNCC(=CC=CCOOC)C
4591,10.0,CCN(CC(=CC=CCO)C)OC
4594,9.0,CCN1CC(C)=CC=CCOCO1
4595,8.0,CCNCC(=CC=CCO)C
4596,9.0,CCN1CC(C)=CC=CCO1
4597,7.0,CCNCC(=CC=CCOC=O)C
4603,10.0,CCN1COCC=CC=C(C)C1
4605,10.0,CCN(CO)CC(=CC=CCO)C
4606,11.0,CCN1COOCC=CC=C(C)C1
4609,9.0,CCN1CC(C)=CC=CCOC1O
4611,9.0,CCN(C=O)CC(=CC=CCO)C
4613,8.0,CCN1CC(C)=CC=CCOC1=O
4622,12.0,CCN(O)CC(=CC=CC=O)C
4626,9.0,CCNCC(=CC=CC=O)C
4631,10.0,CCN(C=O)CC(=CC=CC=O)C
4636,11.0,CCNCC(=CC=CCOO)C
4637,11.0,CCN(O)CC(=CC=CCO)C
4638,12.0,CCN1CC(C)=CC=CCOO1
4652,8.0,CCNCC(=CC=CCOCO)C
4678,11.0,CCNCC(=CC=CC(O)O)C
4679,12.0,CCNCC(=CC=CC1OO1)C
4680,12.0,CCN1CC(C)=CC=CC(O)O1
4684,11.0,CCN1CC(C)=CC=CC(OC)O1
4685,10.0,CCNCC(=CC=CC(O)OC)C
4687,9.0,CCNCC(=CC=CC1OCO1)C
4692,11.0,CCN1COC(O)C=CC=C(C)C1
4696,10.0,CCN1CC(C)=CC=CC2OC1O2
4702,12.0,CCNCC(=CC=CC(=O)O)C
4704,11.0,CCNCC(=CC=CC(=O)OC)C
4707,12.0,CCN1COC(=O)C=CC=C(C)C1
4714,11.0,CCN(CC(=CC=CC=O)C)OC
4718,11.0,CCN(CO)CC(=CC=CC=O)C
4725,13.0,CCN1CC(C)=CC=CC(=O)O1
4762,7.0,CCN1CC=CC=C(C)C1
4779,12.0,CCN1CC(C)=CC=CC1OO
4791,9.0,CCN1CC(C)=CC=CC1O
4793,8.0,CCN1CC(C)=CC=CC1OC=O
4806,10.0,CCN1CC(C)=CC=CC1=O
4816,11.0,CCN1CC(C)=CC=CC1OOC
4823,9.0,CCN1CC(C)=CC=CC1OCO
4834,12.0,CCN1CC(C)=CC=CC1(O)O
4835,13.0,CCN1CC(C)=CC=CC12OO2
4840,11.0,CCN1CC(C)=CC=CC1(O)OC
4842,10.0,CCN1CC(C)=CC=CC12OCO2
4907,8.0,CCC=CC=C(C)CNCC
4913,9.0,CCC=CC=C(C)CN(O)CC
4914,10.0,CCC=CC=C(C)CN(CC)OO
4919,8.0,CCNCC(=CC=CCCOO)C
4922,9.0,CCN1CC(C)=CC=CCCOO1
4928,7.0,CCNCC(=CC=CCCO)C
4930,8.0,CCN(O)CC(=CC=CCCO)C
4933,8.0,CCN1CC(C)=CC=CCCO1
4935,6.0,CCNCC(=CC=CCC(O)O)C
4936,7.0,CCNCC(=CC=CCC1OO1)C
4938,7.0,CCN1CC(C)=CC=CCC(O)O1
4942,6.0,CCNCC(=CC=CCC=O)C
4943,7.0,CCN(O)CC(=CC=CCC=O)C
4945,5.0,CCNCC(=CC=CCC(=O)O)C
4946,6.0,CCN1CC(C)=CC=CCC(=O)O1
4947,9.0,CCN1CCC=CC=C(C)C1
4962,9.0,CCN1CC(C)=CC=CCC1OO
4966,7.0,CCN1CC(C)=CC=CCC1(O)O
4967,8.0,CCN1CC(C)=CC=CCC12OO2
4970,7.0,CCN1CC(C)=CC=CCC1=O
4982,10.0,CCN(O)CC(=CC=CC(C)O)C
4986,8.0,CCNCC(=CC=CC1CO1)C
4994,7.0,CCNCC(=CC=CC1OC1O)C
4995,8.0,CCN1CC(C)=CC=CC2OC2O1
4996,7.0,CCNCC(=CC=CC(O)C=O)C
4997,8.0,CCN1CC(C)=CC=CC(C=O)O1
4998,6.0,CCNCC(=CC=CC1OC1=O)C
5000,11.0,CCN1CC(C)=CC=CC(OO)C1
5010,8.0,CCN1CC(C)=CC=CC2OC21O
5012,8.0,CCN1CC(C)=CC=CC(O)C1=O
5022,9.0,CCNCC(=CC=CC(=O)CO)C
5023,10.0,CCN1CC(C)=CC=CC(=O)CO1
5024,8.0,CCNCC(=CC=CC(=O)C=O)C
5027,10.0,CCN1CC(C)=CC=CC(=O)C1O
5029,9.0,CCN1CC(C)=CC=CC(=O)C1=O
5032,9.0,CCNCC(=CC=CC(C)O)C
5033,10.0,CCNCC(=CC=CC(C)OO)C
5035,11.0,CCN1CC(C)=CC=CC(C)OO1
5039,8.0,CCNCC(=CC=CC(O)CO)C
5040,9.0,CCNCC(=CC=CC1COO1)C
5041,9.0,CCN1CC(C)=CC=CC(O)CO1
5042,9.0,CCN1CC(C)=CC=CC(CO)O1
5047,9.0,CCN(O)CC(=CC=CC1CO1)C
5057,9.0,CCN1CC(C)=CC=CC(O)C1O
5058,10.0,CCN1CC(C)=CC=CC2OOC21
5063,9.0,CCN1CC(C)=CC=CC2OC21
5072,10.0,CCNCC(=CC=CC(C)(O)O)C
5073,11.0,CCNCC(=CC=CC1(C)OO1)C
5075,11.0,CCN1CC(C)=CC=CC(C)(O)O1
5077,9.0,CCNCC(=CC=CC1(O)CO1)C
5078,10.0,CCN1CC(C)=CC=CC2(CO2)O1
5081,8.0,CCNCC(=CC=CC12OC1O2)C
5082,11.0,CCN1CC(C)=CC=CC(O)(O)C1
5086,10.0,CCN1CC(C)=CC=CC2(O)OC12
5090,9.0,CCN1CC(C)=CC=CC23OC12O3
5104,11.0,CCN(O)CC(=CC=CC(C)=O)C
5109,11.0,CCN1CC(=O)C=CC=C(C)C1
5131,8.0,CCN1CC(C)=CC=CC1CO
5132,9.0,CCN1CC(C)=CC=CC1COO
5143,7.0,CCN1CC(C)=CC=CC1C(O)O
5144,8.0,CCN1CC(C)=CC=CC1C1OO1
5149,7.0,CCN1CC(C)=CC=CC1C=O
5151,6.0,CCN1CC(C)=CC=CC1C(=O)O
5171,9.0,CCN1CC(C)=CC=CC1(O)CO
5172,10.0,CCN1CC(C)=CC=CC12COO2
5177,8.0,CCN1CC(C)=CC=CC1(O)C=O
5179,7.0,CCN1CC(C)=CC=CC12OC2=O
5196,11.0,CCN1CC(C)=CC=CC1(C)OO
5206,9.0,CCN1CC(C)=CC=CC12CO2
5208,8.0,CCN1CC(C)=CC=CC12OC2O
5269,9.0,C=CC=CC=C(C)CNCC
5272,10.0,C=CC=CC=C(C)CN(O)CC
5276,11.0,C=CC=CC=C(C)CN(CC)OO
5281,9.0,CCNCC(=CC=CC=COO)C
5282,9.0,CCN1CC(C)=CC=CC=CO1
5283,9.0,CCN(O)CC(=CC=CC=CO)C
5284,10.0,CCN1CC(C)=CC=CC=COO1
5290,8.0,CCNCC(=CC=CC=CO)C
5297,7.0,CCNCC(=CC=CC=C(O)O)C
5298,8.0,CCNCC(=CC=CC=C1OO1)C
5300,8.0,CCN1CC(C)=CC=CC=C(O)O1
5302,7.0,CCNCC(=CC=CC=C=O)C
5303,8.0,CCN(O)CC(=CC=CC=C=O)C
5305,10.0,CCN1C=CC=CC=C(C)C1
5312,9.0,CCN1CC(C)=CC=CC=C1O
5313,10.0,CCN1CC(C)=CC=CC=C1OO
5325,10.0,C=C(O)C=CC=C(C)CNCC
5335,9.0,CCNCC(=CC=CC(O)=CO)C
5336,10.0,CCNCC(=CC=CC1=COO1)C
5337,10.0,CCN1CC(C)=CC=CC(=CO)O1
5338,10.0,CCN1CC(C)=CC=CC(O)=CO1
5342,8.0,CCNCC(=CC=CC(O)=C=O)C
5343,9.0,CCN1CC(C)=CC=CC(=C=O)O1
5344,11.0,CCN1C=C(O)C=CC=C(C)C1
5351,10.0,CCN1CC(C)=CC=CC(O)=C1O
5352,11.0,CCN1CC(C)=CC=CC2=C1OO2
5369,11.0,C=C(C=CC=C(C)CNCC)OO
5370,11.0,C=C(O)C=CC=C(C)CN(O)CC
5371,12.0,C=C1C=CC=C(C)CN(CC)OO1
5373,11.0,C=C1C=CC=C(C)CN(CC)O1
5388,12.0,CCN1C=C(OO)C=CC=C(C)C1
5431,10.0,C=C1C=CC=C(C)CN1CC
5439,10.0,CCN1CC(C)=CC=CC1=COO
5445,9.0,CCN1CC(C)=CC=CC1=CO
5450,8.0,CCN1CC(C)=CC=CC1=C(O)O
5451,9.0,CCN1CC(C)=CC=CC1=C1OO1
5454,8.0,CCN1CC(C)=CC=CC1=C=O
5514,10.0,C#CC=CC=C(C)CNCC
5517,11.0,C#CC=CC=C(C)CN(O)CC
5518,12.0,C#CC=CC=C(C)CN(CC)OO
5525,9.0,CCNCC(=CC=CC#CO)C
5526,10.0,CCNCC(=CC=CC#COO)C
5528,10.0,CCN(O)CC(=CC=CC#CO)C
5621,8.0,CC=CC=C(C)C(NCC)OCO
5623,8.0,CC=CC=C(C)C(O)NCC
5624,9.0,CC=CC=C(C)C1ON1CC
5625,7.0,CC=CC=C(C)C(NCC)OC=O
5633,10.0,CC=CC=C(C)C(O)N(CC)CO
5639,9.0,CC=CC=C(C)C(O)N(C=O)CC
5641,8.0,CC=CC=C(C)C1OC(=O)N1CC
5654,9.0,CCNC1OCC=CC=C1C
5659,10.0,CCN(C=O)C1OCC=CC=C1C
5668,10.0,CCNC(OC)C(=CC=CCO)C
5669,11.0,CCN1OCC=CC=C(C)C1OC
5671,11.0,CCN1OC1C(=CC=CCOC)C
5677,11.0,CCN1COC1C(=CC=CCO)C
5679,11.0,CCN1COCC=CC=C(C)C1O
5688,13.0,CCN1OC2C=CC=C(C)C1O2
5689,11.0,CCNC1OC(OC)C=CC=C1C
5696,13.0,CCN1OC1C(=CC=CC=O)C
5697,11.0,CCNC(OC)C(=CC=CC=O)C
5703,13.0,CCNC1OC(=O)C=CC=C1C
5714,11.0,CCN1CC=CC=C(C)C1OOC
5717,9.0,CCN1CC=CC=C(C)C1OCO
5719,9.0,CCN1CC=CC=C(C)C1O
5721,8.0,CCN1CC=CC=C(C)C1OC=O
5734,10.0,CCN1C2C=CC=C(C)C1O2
5739,13.0,CCN1C2C=CC=C(C)C1OO2
5742,11.0,CCN1C(O)C=CC=C(C)C1OC
5744,11.0,CCN1C(OC)C=CC=C(C)C1O
5746,10.0,CCN1C2C=CC=C(C)C1OCO2
5752,13.0,CCN1C2OC1(O)C=CC=C2C
5757,13.0,CCN1C(=O)C=CC=C(C)C1O
5784,9.0,CCC=CC=C(C)C(O)NCC
5785,10.0,CCC=CC=C(C)C(NCC)OO
5786,10.0,CCC=CC=C(C)C1ON1CC
5787,10.0,CCC=CC=C(C)C(O)N(O)CC
5788,11.0,CCC=CC=C(C)C1OON1CC
5792,9.0,CCN(O)C1OCCC=CC=C1C
5795,9.0,CCNC1OOCCC=CC=C1C
5796,9.0,CCN1OC1C(=CC=CCCO)C
5797,9.0,CCN1OCCC=CC=C(C)C1O
5799,7.0,CCNC1OC(O)CC=CC=C1C
5801,7.0,CCNC(O)C(=CC=CCC=O)C
5802,8.0,CCN1OC1C(=CC=CCC=O)C
5803,6.0,CCNC1OC(=O)CC=CC=C1C
5805,11.0,CCN1CCC=CC=C(C)C1OO
5809,9.0,CCN1C2CC=CC=C(C)C1O2
5811,9.0,CCN1C(O)CC=CC=C(C)C1O
5812,10.0,CCN1C2CC=CC=C(C)C1OO2
5817,8.0,CCN1C(=O)CC=CC=C(C)C1O
5825,11.0,CCN(O)C1OC(C)C=CC=C1C
5827,9.0,CCNC1OC(CO)C=CC=C1C
5828,10.0,CCN1OCC2C=CC=C(C)C1O2
5829,8.0,CCNC1OC(C=O)C=CC=C1C
5832,10.0,CCN1C2OC(C=CC=C2C)C1O
5834,9.0,CCN1C(=O)C2C=CC=C(C)C1O2
5837,10.0,CCNC(O)C(=CC=CC(C)O)C
5838,11.0,CCNC1OOC(C)C=CC=C1C
5839,11.0,CCN1OC1C(=CC=CC(C)O)C
5840,11.0,CCN1OC(C)C=CC=C(C)C1O
5842,9.0,CCNC1OCC(O)C=CC=C1C
5843,10.0,CCN1OC2C=CC=C(C)C1OC2
5844,9.0,CCNC(O)C(=CC=CC1CO1)C
5845,10.0,CCN1OC1C(=CC=CC1CO1)C
5847,11.0,CCN1CC(O)C=CC=C(C)C1O
5851,10.0,CCN1C2OC1C(O)C=CC=C2C
5853,10.0,CCN1C(O)C(C)=CC=CC2OC21
5855,9.0,CCN1C2OC13OC3C=CC=C2C
5860,11.0,CCNC1OC(C)(O)C=CC=C1C
5862,10.0,CCNC1OC2(C=CC=C1C)CO2
5865,11.0,CCN1C2OC3(C=CC=C2C)OC13
5868,11.0,CCNC(O)C(=CC=CC(C)=O)C
5870,10.0,CCNC1OCC(=O)C=CC=C1C
5873,11.0,CCN1C2OC1C(C)=CC=CC2=O
5880,11.0,CCN1C(C)C=CC=C(C)C1OO
5884,9.0,CCN1C2C=CC=C(C)C1OC2
5886,9.0,CCN1C(CO)C=CC=C(C)C1O
5887,10.0,CCN1C2C=CC=C(C)C1OOC2
5892,8.0,CCN1C(C=O)C=CC=C(C)C1O
5894,7.0,CCN1C2C=CC=C(C)C1OC2=O
5902,11.0,CCN1C2OC1(C)C=CC=C2C
5904,10.0,CCN1C2OC1(CO)C=CC=C2C
5906,9.0,CCN1C2OC1(C=O)C=CC=C2C
5910,11.0,CCN1C(O)C(C)=CC=CC1(C)O
5914,10.0,CCN1C2OCC1(O)C=CC=C2C
5916,10.0,CCN1C(O)C(C)=CC=CC12CO2
5918,9.0,CCN1C2OC3OC31C=CC=C2C
5950,10.0,C=CC=CC=C(C)C(O)NCC
5951,11.0,C=CC=CC=C(C)C(NCC)OO
5952,11.0,C=CC=CC=C(C)C1ON1CC
5953,11.0,C=CC=CC=C(C)C(O)N(O)CC
5957,9.0,CCNC1OC=CC=CC=C1C
5958,10.0,CCN(O)C1OC=CC=CC=C1C
5960,9.0,CCNC(O)C(=CC=CC=CO)C
5961,10.0,CCNC1OOC=CC=CC=C1C
5962,10.0,CCN1OC1C(=CC=CC=CO)C
5963,10.0,CCN1OC=CC=CC=C(C)C1O
5966,9.0,CCN1OC2=CC=CC=C(C)C1O2
5967,8.0,CCNC(O)C(=CC=CC=C=O)C
5968,9.0,CCN1OC1C(=CC=CC=C=O)C
5974,10.0,CCN1C2=CC=CC=C(C)C1O2
5976,10.0,CCN1C(O)=CC=CC=C(C)C1O
5977,11.0,CCN1C2=CC=CC=C(C)C1OO2
5982,11.0,C=C1C=CC=C(C)C(NCC)O1
5985,10.0,CCNC1OC(=CO)C=CC=C1C
5986,11.0,CCN1OC=C2C=CC=C(C)C1O2
5987,9.0,CCNC1OC(=C=O)C=CC=C1C
5990,11.0,CCN1C(O)=C2C=CC=C(C)C1O2
5993,11.0,C=C(O)C=CC=C(C)C(O)NCC
5998,10.0,CCNC1OC=C(O)C=CC=C1C
5999,11.0,CCN1OC2=COC1C(C)=CC=C2
6004,13.0,CCN1C=C2C=CC=C(C)C1OO2
6007,11.0,CCN1C2=C(O)C=CC=C(C)C1O2
6027,11.0,C=C1C=CC=C(C)C(O)N1CC
6032,10.0,CCN1C2=COC1C(C)=CC=C2
6034,10.0,CCN1C(=CO)C=CC=C(C)C1O
6035,11.0,CCN1C2=COOC1C(C)=CC=C2
6038,9.0,CCN1C2=C(O)OC1C(C)=CC=C2
6040,9.0,CCN1C(=C=O)C=CC=C(C)C1O
6074,11.0,C#CC=CC=C(C)C(O)NCC
6078,13.0,C#CC=CC=C(C)C1OON1CC
6084,10.0,CCNC(O)C(=CC=CC#CO)C
6086,11.0,CCN1OC1C(=CC=CC#CO)C
6131,11.0,CC=CC=C(C)C(=O)N(CC)OC
6132,9.0,CC=CC=C(C)C(=O)NCC
6135,11.0,CC=CC=C(C)C(=O)N(CC)CO
6137,10.0,CC=CC=C(C)C(=O)N(C=O)CC
6142,13.0,CCN1OCC=CC=C(C)C1=O
6143,11.0,CCNC(=O)C(=CC=CCOC)C
6149,13.0,CCNC(=O)C(=CC=CC=O)C
6156,10.0,CCN1CC=CC=C(C)C1=O
6160,13.0,CCN1C(=O)C(C)=CC=CC1O
6173,10.0,CCC=CC=C(C)C(=O)NCC
6174,11.0,CCC=CC=C(C)C(=O)N(O)CC
6176,9.0,CCNC(=O)C(=CC=CCCO)C
6177,10.0,CCN1OCCC=CC=C(C)C1=O
6178,8.0,CCNC(=O)C(=CC=CCC=O)C
6181,10.0,CCN1C(=O)C(C)=CC=CCC1O
6183,9.0,CCN1C(=O)CC=CC=C(C)C1=O
6186,11.0,CCNC(=O)C(=CC=CC(C)O)C
6188,10.0,CCNC(=O)C(=CC=CC1CO1)C
6191,11.0,CCN1C(=O)C(C)=CC=CC2OC21
6195,13.0,CCN1CC(=O)C=CC=C(C)C1=O
6197,11.0,CCN1C(=O)C(C)=CC=CC1C
6199,10.0,CCN1C(=O)C(C)=CC=CC1CO
6201,9.0,CCN1C(=O)C(C)=CC=CC1C=O
6207,11.0,CCN1C(=O)C(C)=CC=CC12CO2
6217,11.0,C=CC=CC=C(C)C(=O)NCC
6220,10.0,CCNC(=O)C(=CC=CC=CO)C
6221,11.0,CCN1OC=CC=CC=C(C)C1=O
6222,9.0,CCNC(=O)C(=CC=CC=C=O)C
6225,11.0,CCN1C(=O)C(C)=CC=CC=C1O
6229,13.0,C=C1C=CC=C(C)C(=O)N(CC)O1
6231,13.0,CCN1C=C(O)C=CC=C(C)C1=O
6240,11.0,CCN1C(=O)C(C)=CC=CC1=CO
6242,10.0,CCN1C(=O)C(C)=CC=CC1=C=O
6254,13.0,C#CC=CC=C(C)C(=O)N(O)CC
6256,11.0,CCNC(=O)C(=CC=CC#CO)C
6271,11.0,CC=CC=C(C)C(NCC)OO
6272,11.0,CC=CC=C(C)C(O)N(O)CC
6273,12.0,CC=CC=C(C)C1OON1CC
6278,10.0,CC=CC=C(C)C(NCC)OOC
6279,10.0,CC=CC=C(C)C(O)N(CC)OC
6284,9.0,CC=CC=C(C)C(NCC)OC
6285,10.0,CC=CC=C(C)C(OC)N(O)CC
6288,9.0,CC=CC=C(C)C1OCON1CC
6296,11.0,CC=CC=C(C)C1OOCN1CC
6303,9.0,CC=CC=C(C)C1OC(O)N1CC
6313,11.0,CCNC(O)C(=CC=CCO)C
6314,12.0,CCNC1OOCC=CC=C1C
6315,12.0,CCN1OCC=CC=C(C)C1O
6316,12.0,CCN1OC1C(=CC=CCO)C
6318,10.0,CCNC(O)C(=CC=CCOC)C
6322,9.0,CCNC1OCOCC=CC=C1C
6331,10.0,CCN1C2OCC=CC=C(C)C1O2
6337,12.0,CCNC(O)C(=CC=CC=O)C
6342,12.0,CCN1COC1C(=CC=CC=O)C
6346,12.0,CCN(O)C1OCC=CC=C1C
6349,11.0,CCN(OC)C1OCC=CC=C1C
6353,11.0,CCN(CO)C1OCC=CC=C1C
6359,12.0,CCNC1OC(O)C=CC=C1C
6364,12.0,CCN1COC2C=CC=C(C)C1O2
6371,12.0,CCN1CC=CC=C(C)C1OO
6394,12.0,CCN1C(O)C=CC=C(C)C1O
6410,12.0,CCN1C(=O)C=CC=C(C)C1OC
6423,12.0,CCN1C2OC1(OC)C=CC=C2C
6455,8.0,CCNC(O)C(=CC=CCCO)C
6462,8.0,CCNC1OCCC=CC=C1C
6466,8.0,CCN1OC2CC=CC=C(C)C1O2
6481,8.0,CCN1C2OC1(O)CC=CC=C2C
6497,8.0,CCNC1OC2OC2C=CC=C1C
6499,12.0,CCN1CC2C=CC=C(C)C1OO2
6512,12.0,CCN1OC1C(=CC=CC(C)=O)C
6514,12.0,CCN1CC(=O)C=CC=C(C)C1O
6533,12.0,CCN1OC2(C)C=CC=C(C)C1O2
6535,12.0,CCN1CC2(O)C=CC=C(C)C1O2
6556,8.0,CCN1C2OC(O)C1C=CC=C2C
6567,12.0,CCN1C2OOC1(C)C=CC=C2C
6617,12.0,C=CC=CC=C(C)C1OON1CC
6631,8.0,CCNC1OC(O)=CC=CC=C1C
6647,12.0,C=C1C=CC=C(C)C(NCC)OO1
6648,12.0,C=C1C=CC=C(C)C(O)N(CC)O1
6649,12.0,C=C(O)C=CC=C(C)C1ON1CC
6674,12.0,C=C1C=CC=C(C)C(N(O)CC)O1
6692,12.0,C=C1C=CC=C(C)C(OO)N1CC
6739,12.0,C#CC=CC=C(C)C(NCC)OO
6740,12.0,C#CC=CC=C(C)C(O)N(O)CC
6743,12.0,C#CC=CC=C(C)C1ON1CC
6791,11.0,CC=CC=C(C)C(O)(O)NCC
6792,12.0,CC=CC=C(C)C1(NCC)OO1
6794,12.0,CC=CC=C(C)C1(O)ON1CC
6796,10.0,CC=CC=C(C)C(O)(NCC)OC
6799,11.0,CC=CC=C(C)C1(OC)ON1CC
6800,9.0,CC=CC=C(C)C1(NCC)OCO1
6807,11.0,CC=CC=C(C)C1(O)OCN1CC
6809,10.0,CC=CC=C(C)C12OC(O1)N2CC
6815,12.0,CCNC1(O)OCC=CC=C1C
6820,12.0,CCN1COC12OCC=CC=C2C
6824,13.0,CCN1OC12OCC=CC=C2C
6825,11.0,CCNC1(OC)OCC=CC=C1C
6831,13.0,CCNC12OC(C=CC=C1C)O2
6834,12.0,CCN1CC=CC=C(C)C1(O)O
6835,13.0,CCN1CC=CC=C(C)C12OO2
6840,11.0,CCN1CC=CC=C(C)C1(O)OC
6842,10.0,CCN1CC=CC=C(C)C12OCO2
6850,12.0,CCN1C2C=CC=C(C)C1(OC)O2
6853,13.0,CCN1C2C=CC=C(C)C1(O)O2
6858,14.0,CCN1C23C=CC=C(C)C1(O2)O3
6870,10.0,CCC=CC=C(C)C(O)(O)NCC
6871,11.0,CCC=CC=C(C)C1(NCC)OO1
6872,11.0,CCC=CC=C(C)C1(O)ON1CC
6875,9.0,CCNC1(O)OCCC=CC=C1C
6876,10.0,CCN1OC12OCCC=CC=C2C
6879,8.0,CCNC12OC(CC=CC=C1C)O2
6880,11.0,CCN1CCC=CC=C(C)C1(O)O
6881,12.0,CCN1CCC=CC=C(C)C12OO2
6884,10.0,CCN1C2CC=CC=C(C)C1(O)O2
6888,9.0,CCN1C23CC=CC=C(C)C1(O2)O3
6893,11.0,CCNC1(O)OC(C)C=CC=C1C
6894,12.0,CCN1OC12OC(C)C=CC=C2C
